,Model,Fold,Accuracy,Precision_Macro,Recall_Macro,F1_Macro,Precision_Weighted,Recall_Weighted,F1_Weighted,Precision_Positive,Recall_Positive,F1_Positive,Precision_Negative,Recall_Negative,F1_Negative,Best_Params,HP_n_estimators,HP_max_depth,HP_min_samples_split,HP_min_samples_leaf,HP_max_features,HP_bootstrap,HP_learning_rate,HP_subsample,HP_colsample_bytree,HP_min_child_weight,HP_gamma,HP_reg_alpha,HP_reg_lambda,HP_criterion,HP_splitter
0,RF,1,0.6306,0.6276,0.6276,0.6276,0.6306,0.6306,0.6306,0.6612,0.6612,0.6612,0.5941,0.5941,0.5941,"{'n_estimators': 405, 'max_depth': 3, 'min_samples_split': 19, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'bootstrap': False}",405.0,3.0,19.0,10.0,sqrt,False,,,,,,,,,
1,RF,2,0.7235,0.6703,0.7214,0.6762,0.7864,0.7235,0.7411,0.449,0.7174,0.5523,0.8917,0.7254,0.8,"{'n_estimators': 398, 'max_depth': 3, 'min_samples_split': 14, 'min_samples_leaf': 9, 'max_features': 'sqrt', 'bootstrap': False}",398.0,3.0,14.0,9.0,sqrt,False,,,,,,,,,
2,RF,3,0.7292,0.7287,0.7291,0.7288,0.7296,0.7292,0.7293,0.7094,0.7281,0.7186,0.748,0.7302,0.739,"{'n_estimators': 298, 'max_depth': 4, 'min_samples_split': 5, 'min_samples_leaf': 10, 'max_features': 'log2', 'bootstrap': True}",298.0,4.0,5.0,10.0,log2,True,,,,,,,,,
3,RF,4,0.6702,0.6911,0.6904,0.6701,0.7109,0.6702,0.6699,0.5733,0.8113,0.6719,0.8089,0.5695,0.6684,"{'n_estimators': 170, 'max_depth': 3, 'min_samples_split': 10, 'min_samples_leaf': 7, 'max_features': 'sqrt', 'bootstrap': True}",170.0,3.0,10.0,7.0,sqrt,True,,,,,,,,,
4,RF,5,0.8055,0.8113,0.8077,0.8052,0.813,0.8055,0.8049,0.7596,0.8742,0.8129,0.863,0.7412,0.7975,"{'n_estimators': 410, 'max_depth': 3, 'min_samples_split': 18, 'min_samples_leaf': 9, 'max_features': 'sqrt', 'bootstrap': False}",410.0,3.0,18.0,9.0,sqrt,False,,,,,,,,,
5,XGB,1,0.5766,0.5758,0.5764,0.5753,0.5797,0.5766,0.5774,0.6195,0.5785,0.5983,0.5321,0.5743,0.5524,"{'n_estimators': 76, 'max_depth': 4, 'learning_rate': 0.013722315372926532, 'subsample': 0.6986164853116437, 'colsample_bytree': 0.9796636150762202, 'min_child_weight': 4, 'gamma': 2.6424672208043414, 'reg_alpha': 0.7040561954369402, 'reg_lambda': 0.41229466820072624}",76.0,4.0,,,,,0.013722315372926532,0.6986164853116437,0.9796636150762202,4.0,2.6424672208043414,0.7040561954369402,0.41229466820072624,,
6,XGB,2,0.7494,0.6805,0.7197,0.6912,0.7856,0.7494,0.7615,0.4803,0.663,0.5571,0.8808,0.7763,0.8252,"{'n_estimators': 111, 'max_depth': 7, 'learning_rate': 0.015216251287478466, 'subsample': 0.9548679506765707, 'colsample_bytree': 0.942779886925555, 'min_child_weight': 8, 'gamma': 4.493310594456808, 'reg_alpha': 1.6463598735314982, 'reg_lambda': 0.6367196563753089}",111.0,7.0,,,,,0.015216251287478466,0.9548679506765707,0.942779886925555,8.0,4.493310594456808,1.6463598735314982,0.6367196563753089,,
7,XGB,3,0.7333,0.7336,0.731,0.7315,0.7335,0.7333,0.7326,0.7358,0.6842,0.7091,0.7313,0.7778,0.7538,"{'n_estimators': 70, 'max_depth': 4, 'learning_rate': 0.013763422308573066, 'subsample': 0.8513772950154407, 'colsample_bytree': 0.6980679002798443, 'min_child_weight': 10, 'gamma': 3.7437615457583964, 'reg_alpha': 0.9653136072424585, 'reg_lambda': 1.3595184162499387}",70.0,4.0,,,,,0.013763422308573066,0.8513772950154407,0.6980679002798443,10.0,3.7437615457583964,0.9653136072424585,1.3595184162499387,,
8,XGB,4,0.6702,0.6982,0.694,0.6699,0.7195,0.6702,0.6685,0.5708,0.8365,0.6786,0.8255,0.5516,0.6613,"{'n_estimators': 60, 'max_depth': 3, 'learning_rate': 0.011576588689012604, 'subsample': 0.6780941579865196, 'colsample_bytree': 0.9123633602071096, 'min_child_weight': 9, 'gamma': 1.7912222402601679, 'reg_alpha': 1.6718060758953155, 'reg_lambda': 1.588136755259053}",60.0,3.0,,,,,0.011576588689012604,0.6780941579865196,0.9123633602071096,9.0,1.7912222402601679,1.6718060758953155,1.588136755259053,,
9,XGB,5,0.7994,0.8024,0.801,0.7993,0.8037,0.7994,0.7992,0.7627,0.8491,0.8036,0.8421,0.7529,0.795,"{'n_estimators': 152, 'max_depth': 5, 'learning_rate': 0.010339743995654502, 'subsample': 0.6038778285913581, 'colsample_bytree': 0.6335823116245934, 'min_child_weight': 5, 'gamma': 4.924228415650212, 'reg_alpha': 1.8486813750673656, 'reg_lambda': 1.9579727178004651}",152.0,5.0,,,,,0.010339743995654502,0.6038778285913581,0.6335823116245934,5.0,4.924228415650212,1.8486813750673656,1.9579727178004651,,
