,Model,Fold,Accuracy,Precision_Macro,Recall_Macro,F1_Macro,Precision_Weighted,Recall_Weighted,F1_Weighted,Precision_Positive,Recall_Positive,F1_Positive,Precision_Negative,Recall_Negative,F1_Negative,Best_Params,HP_n_estimators,HP_max_depth,HP_min_samples_split,HP_min_samples_leaf,HP_max_features,HP_bootstrap,HP_learning_rate,HP_subsample,HP_colsample_bytree,HP_min_child_weight,HP_gamma,HP_reg_alpha,HP_reg_lambda,HP_criterion,HP_splitter
10,DT,1,0.6506,0.6433,0.6454,0.6439,0.6542,0.6506,0.652,0.5769,0.6138,0.5948,0.7096,0.6771,0.693,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 14, 'min_samples_leaf': 5, 'max_features': 'log2', 'splitter': 'best'}",,3.0,14.0,5.0,log2,,,,,,,,,gini,best
11,DT,2,0.6195,0.6205,0.6214,0.6191,0.6247,0.6195,0.6202,0.5734,0.6429,0.6061,0.6676,0.6,0.632,"{'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 17, 'min_samples_leaf': 8, 'max_features': 'log2', 'splitter': 'best'}",,1.0,17.0,8.0,log2,,,,,,,,,gini,best
12,DT,3,0.7597,0.7609,0.7605,0.7597,0.7616,0.7597,0.7596,0.735,0.7909,0.7619,0.7868,0.7302,0.7575,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 14, 'min_samples_leaf': 10, 'max_features': 'log2', 'splitter': 'best'}",,3.0,14.0,10.0,log2,,,,,,,,,entropy,best
13,DT,4,0.7214,0.7264,0.7159,0.7159,0.7251,0.7214,0.7181,0.7487,0.6167,0.6763,0.7041,0.815,0.7555,"{'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 19, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'splitter': 'best'}",,1.0,19.0,3.0,sqrt,,,,,,,,,entropy,best
14,DT,5,0.7634,0.7237,0.7777,0.7321,0.8159,0.7634,0.7759,0.5308,0.8075,0.6405,0.9167,0.7479,0.8237,"{'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 19, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'splitter': 'best'}",,1.0,19.0,3.0,sqrt,,,,,,,,,entropy,best
15,RF,MEAN,0.7093,0.7005,0.7027,0.696,0.7183,0.7093,0.7085,0.6508,0.6679,0.6532,0.7502,0.7374,0.7389,N/A,,,,,,,,,,,,,,,
16,RF,STD,0.0831,0.0752,0.0812,0.0788,0.0864,0.0831,0.0863,0.1203,0.1127,0.0908,0.0897,0.1311,0.0966,N/A,,,,,,,,,,,,,,,
17,XGB,MEAN,0.687,0.676,0.6763,0.6719,0.693,0.687,0.6859,0.6358,0.6005,0.6126,0.7163,0.7521,0.7311,N/A,,,,,,,,,,,,,,,
18,XGB,STD,0.0738,0.0612,0.0669,0.0633,0.0783,0.0738,0.0764,0.096,0.0867,0.0662,0.0987,0.0855,0.0785,N/A,,,,,,,,,,,,,,,
19,DT,MEAN,0.7029,0.695,0.7042,0.6941,0.7163,0.7029,0.7052,0.633,0.6944,0.6559,0.757,0.714,0.7323,N/A,,,,,,,,,,,,,,,
20,DT,STD,0.065,0.0599,0.069,0.0599,0.0779,0.065,0.0674,0.1012,0.0966,0.0673,0.0993,0.0806,0.0727,N/A,,,,,,,,,,,,,,,
