,Model,Fold,Accuracy,Precision_Macro,Recall_Macro,F1_Macro,Precision_Weighted,Recall_Weighted,F1_Weighted,Precision_Positive,Recall_Positive,F1_Positive,Precision_Negative,Recall_Negative,F1_Negative,Best_Params,HP_n_estimators,HP_max_depth,HP_min_samples_split,HP_min_samples_leaf,HP_max_features,HP_bootstrap,HP_learning_rate,HP_subsample,HP_colsample_bytree,HP_min_child_weight,HP_gamma,HP_reg_alpha,HP_reg_lambda,HP_criterion,HP_splitter
0,RF,1,0.7366,0.742,0.7356,0.7345,0.7415,0.7366,0.7348,0.7752,0.6572,0.7113,0.7087,0.814,0.7577,"{'n_estimators': 417, 'max_depth': 3, 'min_samples_split': 18, 'min_samples_leaf': 9, 'max_features': 'sqrt', 'bootstrap': False}",417.0,3.0,18.0,9.0,sqrt,False,,,,,,,,,
1,RF,2,0.6298,0.6287,0.6237,0.6228,0.6291,0.6298,0.6261,0.6236,0.5276,0.5716,0.6339,0.7198,0.6741,"{'n_estimators': 419, 'max_depth': 4, 'min_samples_split': 19, 'min_samples_leaf': 10, 'max_features': None, 'bootstrap': False}",419.0,4.0,19.0,10.0,,False,,,,,,,,,
2,RF,3,0.6985,0.6846,0.681,0.6825,0.6962,0.6985,0.6971,0.6276,0.5952,0.611,0.7415,0.7668,0.7539,"{'n_estimators': 237, 'max_depth': 3, 'min_samples_split': 19, 'min_samples_leaf': 9, 'max_features': 'sqrt', 'bootstrap': True}",237.0,3.0,19.0,9.0,sqrt,True,,,,,,,,,
3,RF,4,0.7261,0.6974,0.7066,0.7009,0.7342,0.7261,0.7292,0.5845,0.6468,0.6141,0.8102,0.7664,0.7877,"{'n_estimators': 190, 'max_depth': 3, 'min_samples_split': 19, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",190.0,3.0,19.0,1.0,sqrt,True,,,,,,,,,
4,RF,5,0.6809,0.6721,0.6874,0.6704,0.7115,0.6809,0.6876,0.5371,0.7094,0.6114,0.807,0.6653,0.7293,"{'n_estimators': 285, 'max_depth': 4, 'min_samples_split': 10, 'min_samples_leaf': 10, 'max_features': None, 'bootstrap': False}",285.0,4.0,10.0,10.0,,False,,,,,,,,,
5,XGB,1,0.7133,0.7293,0.7117,0.7072,0.7286,0.7133,0.7077,0.7868,0.5755,0.6648,0.6718,0.8478,0.7496,"{'n_estimators': 126, 'max_depth': 3, 'learning_rate': 0.03163393826748552, 'subsample': 0.9943435740037196, 'colsample_bytree': 0.8384389352084881, 'min_child_weight': 6, 'gamma': 1.050778051161564, 'reg_alpha': 1.1608090420507118, 'reg_lambda': 0.007160938008408918}",126.0,3.0,,,,,0.03163393826748552,0.9943435740037196,0.8384389352084881,6.0,1.050778051161564,1.1608090420507118,0.007160938008408918,,
6,XGB,2,0.6099,0.6087,0.6023,0.5999,0.609,0.6099,0.604,0.6041,0.4831,0.5368,0.6133,0.7215,0.663,"{'n_estimators': 266, 'max_depth': 3, 'learning_rate': 0.020190037401322067, 'subsample': 0.960579097750231, 'colsample_bytree': 0.9576891450069979, 'min_child_weight': 6, 'gamma': 2.514848677974388, 'reg_alpha': 0.34934665523130604, 'reg_lambda': 0.6632478859799472}",266.0,3.0,,,,,0.020190037401322067,0.960579097750231,0.9576891450069979,6.0,2.514848677974388,0.34934665523130604,0.6632478859799472,,
7,XGB,3,0.6878,0.6727,0.6654,0.6677,0.6835,0.6878,0.6844,0.62,0.5556,0.586,0.7254,0.7752,0.7494,"{'n_estimators': 68, 'max_depth': 3, 'learning_rate': 0.048126082755685855, 'subsample': 0.9003042006104494, 'colsample_bytree': 0.9110507805327926, 'min_child_weight': 7, 'gamma': 3.986294386497451, 'reg_alpha': 0.7315366699670792, 'reg_lambda': 0.20718943397744516}",68.0,3.0,,,,,0.048126082755685855,0.9003042006104494,0.9110507805327926,7.0,3.986294386497451,0.7315366699670792,0.20718943397744516,,
8,XGB,4,0.7168,0.6844,0.6873,0.6857,0.7193,0.7168,0.718,0.5772,0.5968,0.5868,0.7915,0.7779,0.7846,"{'n_estimators': 167, 'max_depth': 3, 'learning_rate': 0.01795915643952162, 'subsample': 0.8226078268995918, 'colsample_bytree': 0.7969055582218567, 'min_child_weight': 1, 'gamma': 0.8082316153291789, 'reg_alpha': 0.4786203435816153, 'reg_lambda': 1.6869581236230655}",167.0,3.0,,,,,0.01795915643952162,0.8226078268995918,0.7969055582218567,1.0,0.8082316153291789,0.4786203435816153,1.6869581236230655,,
9,XGB,5,0.7313,0.7217,0.7411,0.722,0.7596,0.7313,0.7369,0.5919,0.7745,0.671,0.8515,0.7076,0.7729,"{'n_estimators': 316, 'max_depth': 3, 'learning_rate': 0.019552915646991496, 'subsample': 0.7117376635580034, 'colsample_bytree': 0.7301906662915154, 'min_child_weight': 8, 'gamma': 4.938499284681214, 'reg_alpha': 1.0549651822564483, 'reg_lambda': 1.027938490805031}",316.0,3.0,,,,,0.019552915646991496,0.7117376635580034,0.7301906662915154,8.0,4.938499284681214,1.0549651822564483,1.027938490805031,,
