,Model,Fold,Accuracy,Precision_Macro,Recall_Macro,F1_Macro,Precision_Weighted,Recall_Weighted,F1_Weighted,Precision_Positive,Recall_Positive,F1_Positive,Precision_Negative,Recall_Negative,F1_Negative,Best_Params,HP_n_estimators,HP_max_depth,HP_min_samples_split,HP_min_samples_leaf,HP_max_features,HP_bootstrap,HP_learning_rate,HP_subsample,HP_colsample_bytree,HP_min_child_weight,HP_gamma,HP_reg_alpha,HP_reg_lambda,HP_criterion,HP_splitter
0,RF,1,0.7485,0.7275,0.6991,0.7076,0.7414,0.7485,0.7402,0.6809,0.5333,0.5981,0.7742,0.8649,0.817,"{'n_estimators': 238, 'max_depth': 4, 'min_samples_split': 19, 'min_samples_leaf': 6, 'max_features': 'log2', 'bootstrap': False}",238.0,4.0,19.0,6.0,log2,False,,,,,,,,,
1,RF,2,0.642,0.6344,0.6494,0.6293,0.6838,0.642,0.6513,0.4805,0.6727,0.5606,0.7882,0.6262,0.6979,"{'n_estimators': 170, 'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'log2', 'bootstrap': True}",170.0,20.0,10.0,2.0,log2,True,,,,,,,,,
2,RF,3,0.7941,0.793,0.8008,0.7925,0.8054,0.7941,0.7955,0.7164,0.8421,0.7742,0.8696,0.7595,0.8108,"{'n_estimators': 116, 'max_depth': 3, 'min_samples_split': 11, 'min_samples_leaf': 10, 'max_features': None, 'bootstrap': False}",116.0,3.0,11.0,10.0,,False,,,,,,,,,
3,RF,4,0.7241,0.7195,0.7231,0.7204,0.7281,0.7241,0.7252,0.6625,0.7162,0.6883,0.7766,0.73,0.7526,"{'n_estimators': 126, 'max_depth': 5, 'min_samples_split': 13, 'min_samples_leaf': 2, 'max_features': 'log2', 'bootstrap': False}",126.0,5.0,13.0,2.0,log2,False,,,,,,,,,
4,RF,5,0.6918,0.7061,0.698,0.69,0.7099,0.6918,0.6887,0.7759,0.5844,0.6667,0.6364,0.8116,0.7134,"{'n_estimators': 378, 'max_depth': 3, 'min_samples_split': 18, 'min_samples_leaf': 9, 'max_features': 'sqrt', 'bootstrap': False}",378.0,3.0,18.0,9.0,sqrt,False,,,,,,,,,
5,XGB,1,0.7427,0.7279,0.6793,0.6891,0.7362,0.7427,0.7276,0.7,0.4667,0.56,0.7557,0.8919,0.8182,"{'n_estimators': 281, 'max_depth': 8, 'learning_rate': 0.011711509955524094, 'subsample': 0.8430179407605753, 'colsample_bytree': 0.6682096494749166, 'min_child_weight': 1, 'gamma': 4.7444276862666666, 'reg_alpha': 1.9312640661491187, 'reg_lambda': 1.6167946962329223}",281.0,8.0,,,,,0.011711509955524094,0.8430179407605753,0.6682096494749166,1.0,4.7444276862666666,1.9312640661491187,1.6167946962329223,,
6,XGB,2,0.6543,0.6504,0.6676,0.6437,0.7008,0.6543,0.6634,0.4937,0.7091,0.5821,0.8072,0.6262,0.7053,"{'n_estimators': 220, 'max_depth': 4, 'learning_rate': 0.01490480262138383, 'subsample': 0.8429869347789518, 'colsample_bytree': 0.6425899051092601, 'min_child_weight': 2, 'gamma': 3.9789018179273223, 'reg_alpha': 1.6575862542719724, 'reg_lambda': 0.1699716371289243}",220.0,4.0,,,,,0.01490480262138383,0.8429869347789518,0.6425899051092601,2.0,3.9789018179273223,1.6575862542719724,0.1699716371289243,,
7,XGB,3,0.8015,0.7966,0.8022,0.7983,0.8055,0.8015,0.8024,0.7419,0.807,0.7731,0.8514,0.7975,0.8235,"{'n_estimators': 397, 'max_depth': 11, 'learning_rate': 0.013722315372926532, 'subsample': 0.6518394607057804, 'colsample_bytree': 0.8396100645838735, 'min_child_weight': 8, 'gamma': 4.9839999699394335, 'reg_alpha': 1.8101679144546727, 'reg_lambda': 0.5811072779217145}",397.0,11.0,,,,,0.013722315372926532,0.6518394607057804,0.8396100645838735,8.0,4.9839999699394335,1.8101679144546727,0.5811072779217145,,
8,XGB,4,0.7529,0.75,0.7551,0.7505,0.7594,0.7529,0.7541,0.6867,0.7703,0.7261,0.8132,0.74,0.7749,"{'n_estimators': 467, 'max_depth': 4, 'learning_rate': 0.010605682997532787, 'subsample': 0.6359197517401444, 'colsample_bytree': 0.6076295758343705, 'min_child_weight': 10, 'gamma': 3.7515598807230637, 'reg_alpha': 1.630262725233122, 'reg_lambda': 1.6080855663491742}",467.0,4.0,,,,,0.010605682997532787,0.6359197517401444,0.6076295758343705,10.0,3.7515598807230637,1.630262725233122,1.6080855663491742,,
9,XGB,5,0.6849,0.7006,0.6915,0.6828,0.7045,0.6849,0.6814,0.7719,0.5714,0.6567,0.6292,0.8116,0.7089,"{'n_estimators': 422, 'max_depth': 6, 'learning_rate': 0.013722315372926532, 'subsample': 0.7713117135047077, 'colsample_bytree': 0.740371877443526, 'min_child_weight': 3, 'gamma': 4.980236776874211, 'reg_alpha': 0.8198179033349909, 'reg_lambda': 1.3026296376062052}",422.0,6.0,,,,,0.013722315372926532,0.7713117135047077,0.740371877443526,3.0,4.980236776874211,0.8198179033349909,1.3026296376062052,,
10,DT,1,0.7076,0.6791,0.6791,0.6791,0.7076,0.7076,0.7076,0.5833,0.5833,0.5833,0.7748,0.7748,0.7748,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 14, 'min_samples_leaf': 8, 'max_features': 'log2', 'splitter': 'best'}",,3.0,14.0,8.0,log2,,,,,,,,,gini,best
11,DT,2,0.6296,0.6622,0.6754,0.6276,0.7227,0.6296,0.6364,0.4737,0.8182,0.6,0.8507,0.5327,0.6552,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'splitter': 'best'}",,4.0,6.0,1.0,sqrt,,,,,,,,,gini,best
12,DT,3,0.7794,0.7807,0.7881,0.7782,0.7944,0.7794,0.7809,0.6957,0.8421,0.7619,0.8657,0.7342,0.7945,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 11, 'min_samples_leaf': 2, 'max_features': None, 'splitter': 'best'}",,2.0,11.0,2.0,,,,,,,,,,entropy,best
13,DT,4,0.7299,0.7338,0.7386,0.7292,0.7466,0.7299,0.7313,0.6484,0.7973,0.7152,0.8193,0.68,0.7432,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 14, 'min_samples_leaf': 5, 'max_features': 'log2', 'splitter': 'best'}",,3.0,14.0,5.0,log2,,,,,,,,,gini,best
