center_time,acc_x_mean,acc_x_std,acc_x_energy,acc_x_jerk,acc_x_autocorr_peak,acc_x_autocorr_lag,acc_x_sample_entropy,acc_x_dominant_frequency,acc_x_spectral_centroid,acc_x_spectral_spread,acc_x_spectral_entropy,acc_x_spectral_rolloff,acc_x_low_band_power,acc_x_mid_band_power,acc_x_high_band_power,acc_y_mean,acc_y_std,acc_y_energy,acc_y_jerk,acc_y_autocorr_peak,acc_y_autocorr_lag,acc_y_sample_entropy,acc_y_dominant_frequency,acc_y_spectral_centroid,acc_y_spectral_spread,acc_y_spectral_entropy,acc_y_spectral_rolloff,acc_y_low_band_power,acc_y_mid_band_power,acc_y_high_band_power,acc_z_mean,acc_z_std,acc_z_energy,acc_z_jerk,acc_z_autocorr_peak,acc_z_autocorr_lag,acc_z_sample_entropy,acc_z_dominant_frequency,acc_z_spectral_centroid,acc_z_spectral_spread,acc_z_spectral_entropy,acc_z_spectral_rolloff,acc_z_low_band_power,acc_z_mid_band_power,acc_z_high_band_power,acc_mag_mean,acc_mag_std,acc_mag_energy,acc_mag_jerk,acc_mag_autocorr_peak,acc_mag_autocorr_lag,acc_mag_sample_entropy,acc_mag_dominant_frequency,acc_mag_spectral_centroid,acc_mag_spectral_spread,acc_mag_spectral_entropy,acc_mag_spectral_rolloff,acc_mag_low_band_power,acc_mag_mid_band_power,acc_mag_high_band_power,gyr_mag_mean,gyr_mag_std,gyr_mag_energy,gyr_mag_jerk,gyr_mag_autocorr_peak,gyr_mag_autocorr_lag,gyr_mag_sample_entropy,gyr_mag_dominant_frequency,gyr_mag_spectral_centroid,gyr_mag_spectral_spread,gyr_mag_spectral_entropy,gyr_mag_spectral_rolloff,gyr_mag_low_band_power,gyr_mag_mid_band_power,gyr_mag_high_band_power,acc_xy_corr,acc_xz_corr,acc_yz_corr,acc_gyr_corr,tilt_var,acc_magnitude_mean,gyr_magnitude_mean,label,experiment_id
1.9983714424150563,0.8950363259909425,0.7486857220074239,1.3616203351811424,17.055716506046505,0.9337039208690749,0.016935351206907256,0.7211288606667452,5.535757650054704,4.783760042461338,2.6991016028074477,4.136193406638542,6.458383925063821,0.34399351249209753,1.218688938653071,0.13117661938900543,0.16911686634010176,0.8208829537203723,0.7024493381893789,27.942191985896425,0.6826943191211878,0.016935351206907256,1.2859005266952437,5.997070787559262,7.1323029016776145,3.178827500306388,4.254981733914281,9.687575887595731,0.13014993760824844,0.9515330552086021,0.629801335378633,0.4133917201294286,0.44809992113873315,0.3716862535961068,9.596964332727007,0.9302755160128117,0.016935351206907256,1.0307373602824996,1.383939412513676,3.625809712951483,3.1962846678190306,4.056974931719483,6.458383925063821,0.2504977590899101,0.17086738095297452,0.04929153314810754,1.3827397565118758,0.7237310914477185,2.435755926966628,18.930286535254197,0.950664409882795,0.016935351206907256,0.9729096258736629,5.074444512550144,5.392888645107296,4.188767430904859,4.289155242436979,7.842323337577496,0.21811062425225405,0.8447920905385387,0.1619074298101468,1.6179144385128874,1.5842240725591006,5.127413042424213,23.205218784980346,0.962731677900964,0.016935351206907256,0.3611540617832533,0.4613131375045586,3.332936002588507,2.842254694304968,3.997734964733622,5.074444512550144,0.9732283930348902,2.1793961704610196,0.2168510374512536,0.05759498590670328,-0.12385623892559042,0.5943180630046019,0.38259133835183795,0.12247755022785405,1.3827397565118758,1.6179144385128874,non-void,1
3.9967428848301125,0.5722867653773748,0.43452754555172624,0.516326329669306,10.80549081926638,0.9158481088396722,0.016935351206907256,1.1933202402097287,5.997070787559262,7.018773246760522,3.7593396436966198,4.719222149052579,10.610202162604848,0.011054237664505025,0.09051416205018221,0.04968726494706981,0.5003590155107495,0.674070426526438,0.7047300843204204,25.786670334415916,0.7645976435253566,0.016935351206907256,1.6233408176030921,0.4613131375045586,7.83036771779846,5.0042242628769085,4.595027820163391,11.994141575118524,0.03724900690508821,0.1473982024954235,0.28800121409554325,0.9717464262107539,0.5466445785298828,1.2431114120894853,9.270315655720353,0.9792979289166175,0.016935351206907256,0.9417819352292233,0.4613131375045586,2.17100534262917,3.9751987617255824,2.4828004402005712,5.074444512550144,0.04164005288747727,0.021015073576157593,0.01996427294792826,1.4595779472589028,0.5777543093345985,2.4641678260792115,16.946643744891375,0.9582427608446691,0.016935351206907256,1.222621363404009,0.4613131375045586,5.105119278978581,6.238278989687045,3.890141139449801,12.916767850127641,0.056301330244024325,0.04923056416422396,0.08711269965689088,1.0523436667136765,0.9537377050174309,2.017042802844302,13.522860032323308,0.9642818210972748,0.016935351206907256,0.8168498952366284,0.4613131375045586,4.431851132807719,4.696481692645492,4.523930348185075,10.610202162604848,0.16581528948119534,0.10295777090600446,0.0738883295759384,-0.22005817302751415,-0.41519999456654566,0.6643399701657737,0.17042869085906237,0.09123728210057265,1.4595779472589028,1.0523436667136765,non-void,1
5.995114327245169,0.6119007723717441,0.7257889012007098,0.9011920843352703,17.13838959711625,0.9107894111949152,0.016935351206907256,1.166931532645587,2.306565687522793,3.7653799601728735,3.2814522901139425,4.173676077835894,5.997070787559262,0.5260038884460838,0.461667107744163,0.0959958088006454,0.27857287353639737,1.017366752537908,1.1126379550398544,34.56693700790271,0.7482170375086775,0.016935351206907256,1.6566569843714911,5.997070787559262,6.83484258900979,4.0141122711945,4.779905172838873,11.532828437613965,0.1744235818395475,1.377770010548633,0.6313433492743639,0.5529011299807849,0.9726986183028427,1.251842261582288,13.772690707144617,0.9602433340043213,0.016935351206907256,0.7770485850577847,0.4613131375045586,4.154617808463384,3.6935584327339845,4.026364447044919,6.919697062568379,0.07004331940032443,0.45300650564263256,0.10519964255000051,1.6645696380133665,0.7034772357094887,3.265672300957413,24.18278462745841,0.952816800145303,0.016935351206907256,1.6051735136476428,6.458383925063821,6.214493104937049,5.346799841121062,4.856382821035623,11.532828437613965,0.39439723637786805,0.4417968296183767,0.2507104530751384,1.5676639595273958,0.9650111290102705,3.3888167691147895,20.320882853804793,0.9656066580651096,0.016935351206907256,1.1547017553191534,0.4613131375045586,2.4693815698843555,3.35525471007843,3.6965624922391775,3.690505100036469,1.1214505372313353,0.43779924425566,0.1771830318859173,-0.19303497108561407,-0.28599255972971105,0.7148114278566835,-0.011644013281394007,0.4498167171330083,1.6645696380133665,1.5676639595273958,non-void,1
7.993485769660225,0.7035750295298879,0.6900981568183827,0.9712532882221118,18.12692858526914,0.8923427196592405,0.016935351206907256,1.0947845327983452,5.997070787559262,5.076947897271646,3.3497086830517007,4.16035327695552,7.381010200072938,0.32979706125111924,0.6001122311744248,0.15709755891658264,-0.06662696323491453,1.0029789529670785,1.0104059323248438,37.38047264464167,0.6872805259777006,0.016935351206907256,1.5189239048932686,10.148889025100289,7.778843399481175,4.622434636459765,4.878971648205999,11.532828437613965,0.15071500166776408,0.6115279575900423,0.8140130053508796,0.06894935511441042,0.7670011112341836,0.5930447182051654,15.243362865702345,0.9050608844272773,0.016935351206907256,1.28446789834512,0.4613131375045586,2.9228655019749277,4.0175061724550725,3.3250124573299185,7.842323337577496,0.17409592430022386,0.08816069723243129,0.09370538768696106,1.4561616551562373,0.6740157066454524,2.574703938752121,24.953209347658934,0.9320320702866597,0.016935351206907256,1.7626028849365998,4.151818237541027,7.517523954882375,5.916608464266092,5.066272780460599,13.378080987632199,0.10024890090389973,0.4200037024042126,0.2402864213888447,1.7805055480958338,0.9352111593728153,4.044819919415492,23.41187470869825,0.9627315992809258,0.016935351206907256,1.2739313929328462,0.9226262750091172,4.934938483919593,4.022693737242329,4.664538378118092,9.687575887595731,0.3143251729637483,0.5733435304501752,0.23731263226418672,-0.08297846388037368,0.007833573155760061,0.6379730520480847,0.1965422218642901,0.34126266390270404,1.4561616551562373,1.7805055480958338,non-void,1
9.991857212075281,0.6244386349866746,0.43826925215963086,0.5820035462525838,13.035492945616815,0.9269525001118645,0.016935351206907256,1.3252253277710693,0.9226262750091172,5.394172975605248,4.103587062170403,4.567361117159619,9.226262750091172,0.16074572429757533,0.19969601125629177,0.0969707241212327,-0.11892039666475741,0.9515295111182426,0.9195504712718249,35.823463759530306,0.675044331597655,0.016935351206907256,1.7152193921057208,6.919697062568379,7.461026291983433,4.242325177432063,4.5723741876569886,11.071515300109407,0.1627645324953504,0.6907186315874368,0.4761791789711874,-0.015069107846940228,0.7593499809468037,0.5768394715752139,13.427396672836906,0.9113772781131034,0.016935351206907256,1.0256893262812619,0.4613131375045586,2.844513985439237,3.558356336267503,3.8166942567459725,6.919697062568379,0.30336166303312057,0.14581297003734175,0.06378263584365194,1.3303815522177727,0.5554083314267552,2.0783934890996227,22.597804406758453,0.9266670839288136,0.016935351206907256,1.7030631718735059,0.9226262750091172,7.511089566726758,6.206842239686925,4.929627275003416,14.300707262641316,0.15923777613880855,0.11370816021839658,0.24261412757356537,1.598731366455192,1.0238470892970115,3.6042048443496486,19.107604947558137,0.9682236448088425,0.016935351206907256,1.0505794134405864,0.4613131375045586,2.496600513820507,3.5104536854393045,3.477950084331075,5.074444512550144,0.8842578082904072,0.24351330915829225,0.1737030190929695,0.00958004697389963,0.16939837780285366,0.6057719284049421,0.25868281210117805,0.36524129281419254,1.3303815522177727,1.598731366455192,non-void,1
11.990228654490338,0.5575666191810655,0.4912461570491216,0.5522033216405337,13.061284881032986,0.9086733110288929,0.016935351206907256,1.2357009432186463,3.2291919625319103,5.0630611328106365,4.385999615241243,4.613470734720634,9.687575887595731,0.09309456299186009,0.1340759731783027,0.05500424627347164,-0.28487142402575033,0.9066501667746865,0.9031662531390257,31.576938714998764,0.7129842327837722,0.016935351206907256,1.3042705256412999,7.842323337577496,6.847255309115461,3.4917080883183216,4.569979846617416,9.687575887595731,0.1509065154733327,1.232880413327932,0.43066111135970464,-0.43753131455029853,0.47088854139273434,0.41316966962708923,11.907065973991205,0.9077452077392539,0.016935351206907256,1.1303262641576375,0.9226262750091172,3.926260333513307,3.4133101447582566,4.346595923290826,7.381010200072938,0.25806874887862313,0.23008082146569836,0.06472176100382758,1.218758417448888,0.6190049792240209,1.8685392444066484,20.119467571633397,0.9306327741925542,0.016935351206907256,1.156320606288756,0.4613131375045586,6.50360972030927,5.972579936341593,5.081403982199242,13.839394125136758,0.23266005482265653,0.23669327096092535,0.2391930502205142,1.316294105337397,0.79222326116597,2.360247867278423,17.72672616967269,0.9638274945353462,0.016935351206907256,1.1675510900260908,0.4613131375045586,2.827488365893399,3.4486032423600963,3.9796397320124335,5.074444512550144,0.6104835523311845,0.37276137180134866,0.10328565304777236,0.054401968745078605,0.3210351658880925,0.613344740011414,0.35402556812336383,0.13964089797369808,1.218758417448888,1.316294105337397,non-void,1
13.988600096905394,0.2954233496835657,0.46068488748882075,0.2995055210988458,12.222025024793444,0.8607894725268411,0.016935351206907256,1.2405644613587212,5.997070787559262,5.58079805190297,3.6271012458086296,4.538700707220154,8.303636475082055,0.12457014904695872,0.2952630646048463,0.07498079023291067,-0.35616752201281715,0.8318808962511394,0.8188811292843495,29.957602667179795,0.7180477951697662,0.016935351206907256,1.2796846260616326,5.074444512550144,7.318814518908466,3.340485359266158,4.530918529794416,10.148889025100289,0.05443780253519412,0.977774354211449,0.5596697326105713,-0.5705863525881957,0.45632337662126515,0.5337998098109339,10.801872308142343,0.9273780358633308,0.016935351206907256,1.1287895936769505,3.2291919625319103,5.098361856660515,3.343457912708387,4.421727824473877,7.842323337577496,0.03789050967460979,0.23388471726315385,0.03155395636135421,1.1337247400083643,0.6056852929427092,1.6521864601941294,19.947316304174237,0.9222879897338899,0.016935351206907256,1.2244645323729404,0.9226262750091172,5.467150164220216,5.695121713049883,4.714833603078434,12.916767850127641,0.357984178401204,0.19780970208350857,0.18942622721684604,1.1709788081561783,0.6100499524726897,1.7433523136627949,16.309978911034285,0.9583078041732827,0.016935351206907256,1.4059994321992229,0.4613131375045586,3.4501681662979795,4.214755040007248,4.039765049062634,9.226262750091172,0.5528338893350281,0.16572598303885155,0.16364368944065097,0.021714638342420236,0.25559848431741355,0.6254024340462899,0.3681986031793525,0.1689233683772344,1.1337247400083643,1.1709788081561783,non-void,1
15.98697153932045,0.07553975891251916,0.29381668505340663,0.09203449959233424,9.355482460648636,0.7468412150037146,0.016935351206907256,1.3278632776840475,0.4613131375045586,6.028002105986797,4.916988840745703,4.694805086964111,10.148889025100289,0.04024605809045921,0.04411893983306847,0.03706097018580446,-0.4510374354417145,0.7127693024693854,0.7114748467125328,27.813362285401222,0.7556895641904103,0.016935351206907256,1.7754230499083616,7.381010200072938,7.487309156472061,4.582758244964131,4.658998101751835,11.071515300109407,0.07202477869075288,0.3813487106180759,0.3442682758758346,-0.7405352719316977,0.44341947252912806,0.7450133175929634,9.313649238890958,0.9667076186142984,0.016935351206907256,1.1585104302491787,0.4613131375045586,3.5937623537159293,4.334256153326755,3.9632192499697987,8.764949612586614,0.06862262862952413,0.07273784514340065,0.0554016692205446,1.1038166878548668,0.5745532033771482,1.5485226638978307,18.49364955219643,0.9390968289193726,0.016935351206907256,1.5281749483553349,0.9226262750091172,6.46590896360472,5.94597641333817,4.970616346156068,11.071515300109407,0.1468944954378209,0.1658512942965512,0.17177492839221098,0.9074919010618211,0.4691652392243518,1.0436575721892412,13.110087344864812,0.9520179898090457,0.016935351206907256,1.3956589780509334,0.9226262750091172,4.802440374511578,4.4343743385846714,4.654309300745344,7.842323337577496,0.15272425393972217,0.20380607166229625,0.06220736167749213,-0.004335402461141273,0.09052826579640094,0.6639242151295859,0.06127319658769531,0.13918765405028963,1.1038166878548668,0.9074919010618211,void,1
17.985342981735506,0.39413880914977384,1.0006489441776616,1.1566437103618705,11.038945776483656,0.9659888885016873,0.016935351206907256,0.5316408221094436,0.4613131375045586,7.017798054042458,5.498161649353006,5.077092216680018,12.455454712623082,0.023044990906057827,0.03470187302006799,0.036088815244309104,-0.588975716095571,0.6666175703823672,0.7912713792927809,25.020943027332052,0.8118615570524995,0.016935351206907256,1.6363453653540248,7.381010200072938,7.724350261184876,4.129154932665313,4.590224572613906,11.532828437613965,0.05066088901980279,0.43931105884088506,0.2742951576005438,-1.003887200305778,0.5137691926437571,1.2717482942475908,8.487347624508214,0.9822088801769551,0.016935351206907256,0.9957178655054766,0.4613131375045586,3.099705124781234,3.8582052095965897,3.41486152837244,7.381010200072938,0.06423390241946685,0.06293517538067364,0.021945612581328898,1.5488118529967259,0.906005092656267,3.2196633839022426,16.290385075013443,0.9742279728300003,0.016935351206907256,1.1954116720239023,0.4613131375045586,5.194194471166758,5.348586192116039,4.131047132649043,9.687575887595731,0.10343606877107679,0.17892871844672226,0.0839783778972977,1.4403756049430363,1.615157284852771,4.683414938127994,15.51304331841969,0.9872745965881006,0.016935351206907256,0.480961131178773,0.0,4.080812157456292,4.348817785143721,4.428673006341732,8.303636475082055,0.13704779558403812,0.18350362436813214,0.09163627554908488,-0.2161717240361627,-0.29091507984119247,0.6388482206330035,0.4785847261636202,0.11548066687851653,1.5488118529967259,1.4403756049430363,void,1
19.983714424150563,1.0290366208446604,0.9668588014632241,1.9937323090062993,11.016963226225446,0.9837983102638319,0.016935351206907256,0.5820320060706219,0.4613131375045586,1.6558426689264711,2.5771381161765063,2.7895551751265035,2.306565687522793,1.0775462355411176,0.11692260304830297,0.07893790277161443,-0.7101055299758874,0.6214525631521327,0.8904531519506915,24.350755024679458,0.8468125312513601,0.016935351206907256,1.7373653971622565,5.997070787559262,7.343714514308314,4.499807177622147,4.8648898761358454,11.994141575118524,0.06848264091032405,0.5164008509518518,0.2944653181542772,-1.3175988941476415,0.39177681309804685,1.8895559171403498,8.072195609533557,0.9885046284549003,0.016935351206907256,1.2666478882145877,0.4613131375045586,2.873430522428088,4.011427148868457,3.7593251981329927,7.381010200072938,0.12097551274279812,0.048386754405469565,0.038542030810058026,2.0520275000972377,0.7502829579178922,4.77374137809734,14.420184645104916,0.987344735487083,0.016935351206907256,1.217991725505267,0.4613131375045586,2.823741772084343,4.0502468236752,3.3426087497370696,6.458383925063821,0.3421303080691776,0.21706028670018823,0.12679653715250394,1.4624726423834082,1.5993141399567807,4.6966319479856065,15.057231146892507,0.9872933968247471,0.016935351206907256,0.5178968704904049,0.4613131375045586,1.1310371590326236,1.4326714951858763,2.651173346021958,1.8452525500182344,5.054479302751939,0.20802785747139999,0.08231332915747454,-0.20920415181965313,-0.2918638476708584,0.5974285554760836,0.31899431764442204,0.051240715994485465,2.0520275000972377,1.4624726423834082,void,1
