,Model,Fold,Accuracy,Precision_Macro,Recall_Macro,F1_Macro,Precision_Weighted,Recall_Weighted,F1_Weighted,Precision_Positive,Recall_Positive,F1_Positive,Precision_Negative,Recall_Negative,F1_Negative,Best_Params,HP_n_estimators,HP_max_depth,HP_min_samples_split,HP_min_samples_leaf,HP_max_features,HP_bootstrap,HP_learning_rate,HP_subsample,HP_colsample_bytree,HP_min_child_weight,HP_gamma,HP_reg_alpha,HP_reg_lambda,HP_criterion,HP_splitter
0,RF,1,0.7836,0.7967,0.7828,0.7808,0.7962,0.7836,0.781,0.7362,0.8889,0.8054,0.8571,0.6767,0.7563,"{'n_estimators': 369, 'max_depth': 3, 'min_samples_split': 20, 'min_samples_leaf': 9, 'max_features': 'sqrt', 'bootstrap': False}",369.0,3.0,20.0,9.0,sqrt,False,,,,,,,,,
1,RF,2,0.6861,0.676,0.6537,0.6563,0.6808,0.6861,0.6756,0.6505,0.484,0.555,0.7014,0.8234,0.7575,"{'n_estimators': 494, 'max_depth': 3, 'min_samples_split': 20, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'bootstrap': False}",494.0,3.0,20.0,10.0,sqrt,False,,,,,,,,,
2,RF,3,0.7692,0.7717,0.7717,0.7692,0.7741,0.7692,0.7692,0.7282,0.8152,0.7692,0.8152,0.7282,0.7692,"{'n_estimators': 59, 'max_depth': 3, 'min_samples_split': 18, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'bootstrap': True}",59.0,3.0,18.0,8.0,sqrt,True,,,,,,,,,
3,RF,4,0.6772,0.7074,0.6971,0.6759,0.7227,0.6772,0.6732,0.5893,0.8507,0.6963,0.8254,0.5436,0.6555,"{'n_estimators': 469, 'max_depth': 3, 'min_samples_split': 20, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'bootstrap': False}",469.0,3.0,20.0,10.0,sqrt,False,,,,,,,,,
4,RF,5,0.78,0.783,0.8004,0.7773,0.8139,0.78,0.7832,0.6553,0.8851,0.7531,0.9107,0.7158,0.8016,"{'n_estimators': 419, 'max_depth': 6, 'min_samples_split': 16, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'bootstrap': False}",419.0,6.0,16.0,8.0,sqrt,False,,,,,,,,,
5,XGB,1,0.7425,0.7426,0.7426,0.7425,0.7427,0.7425,0.7425,0.75,0.7333,0.7416,0.7353,0.7519,0.7435,"{'n_estimators': 50, 'max_depth': 9, 'learning_rate': 0.010240560978282544, 'subsample': 0.936389711335694, 'colsample_bytree': 0.6009007402304886, 'min_child_weight': 9, 'gamma': 2.789369095773499, 'reg_alpha': 0.03471680701153734, 'reg_lambda': 1.97925349914561}",50.0,9.0,,,,,0.010240560978282544,0.936389711335694,0.6009007402304886,9.0,2.789369095773499,0.03471680701153734,1.97925349914561,,
6,XGB,2,0.7087,0.7007,0.6804,0.6843,0.7049,0.7087,0.7011,0.6786,0.532,0.5964,0.7227,0.8288,0.7722,"{'n_estimators': 71, 'max_depth': 3, 'learning_rate': 0.013358573667353015, 'subsample': 0.9065283709232613, 'colsample_bytree': 0.9759713479670553, 'min_child_weight': 10, 'gamma': 0.404314810979061, 'reg_alpha': 1.5061467535468303, 'reg_lambda': 1.5769431959643743}",71.0,3.0,,,,,0.013358573667353015,0.9065283709232613,0.9759713479670553,10.0,0.404314810979061,1.5061467535468303,1.5769431959643743,,
7,XGB,3,0.7385,0.7383,0.7391,0.7382,0.7398,0.7385,0.7387,0.7113,0.75,0.7302,0.7653,0.7282,0.7463,"{'n_estimators': 82, 'max_depth': 3, 'learning_rate': 0.012530305334196303, 'subsample': 0.8633897700056202, 'colsample_bytree': 0.90168016437827, 'min_child_weight': 7, 'gamma': 3.3929898112365855, 'reg_alpha': 0.2648887014739505, 'reg_lambda': 0.5247336440177206}",82.0,3.0,,,,,0.012530305334196303,0.8633897700056202,0.90168016437827,7.0,3.3929898112365855,0.2648887014739505,0.5247336440177206,,
8,XGB,4,0.6732,0.6965,0.6905,0.6726,0.7105,0.6732,0.6708,0.589,0.8235,0.6868,0.804,0.5575,0.6584,"{'n_estimators': 80, 'max_depth': 3, 'learning_rate': 0.024055462068146516, 'subsample': 0.8504424879627643, 'colsample_bytree': 0.6455907928858425, 'min_child_weight': 1, 'gamma': 2.1750836186083022, 'reg_alpha': 1.963329875703164, 'reg_lambda': 1.6457773019101418}",80.0,3.0,,,,,0.024055462068146516,0.8504424879627643,0.6455907928858425,1.0,2.1750836186083022,1.963329875703164,1.6457773019101418,,
9,XGB,5,0.7603,0.748,0.7578,0.751,0.7685,0.7603,0.7627,0.6633,0.7471,0.7027,0.8327,0.7684,0.7993,"{'n_estimators': 499, 'max_depth': 10, 'learning_rate': 0.026913082883592877, 'subsample': 0.7614722803196965, 'colsample_bytree': 0.8138144773221453, 'min_child_weight': 8, 'gamma': 3.2008640071621417, 'reg_alpha': 1.4885037462315311, 'reg_lambda': 0.5585349549627012}",499.0,10.0,,,,,0.026913082883592877,0.7614722803196965,0.8138144773221453,8.0,3.2008640071621417,1.4885037462315311,0.5585349549627012,,
