,Model,Fold,Accuracy,Precision_Macro,Recall_Macro,F1_Macro,Precision_Weighted,Recall_Weighted,F1_Weighted,Precision_Positive,Recall_Positive,F1_Positive,Precision_Negative,Recall_Negative,F1_Negative,Best_Params,HP_n_estimators,HP_max_depth,HP_min_samples_split,HP_min_samples_leaf,HP_max_features,HP_bootstrap,HP_learning_rate,HP_subsample,HP_colsample_bytree,HP_min_child_weight,HP_gamma,HP_reg_alpha,HP_reg_lambda,HP_criterion,HP_splitter
0,RF,1,0.6387,0.6403,0.6413,0.6384,0.6448,0.6387,0.6393,0.5908,0.6708,0.6282,0.6899,0.6118,0.6485,"{'n_estimators': 433, 'max_depth': 6, 'min_samples_split': 17, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'bootstrap': False}",433.0,6.0,17.0,8.0,sqrt,False,,,,,,,,,
1,RF,2,0.7228,0.7358,0.7356,0.7228,0.7485,0.7228,0.7228,0.6389,0.8333,0.7233,0.8327,0.6379,0.7224,"{'n_estimators': 373, 'max_depth': 3, 'min_samples_split': 14, 'min_samples_leaf': 5, 'max_features': None, 'bootstrap': False}",373.0,3.0,14.0,5.0,,False,,,,,,,,,
2,RF,3,0.6655,0.663,0.655,0.6554,0.664,0.6655,0.6613,0.653,0.5491,0.5965,0.6731,0.7609,0.7143,"{'n_estimators': 456, 'max_depth': 3, 'min_samples_split': 19, 'min_samples_leaf': 9, 'max_features': 'sqrt', 'bootstrap': False}",456.0,3.0,19.0,9.0,sqrt,False,,,,,,,,,
3,RF,4,0.7628,0.7797,0.795,0.7616,0.8188,0.7628,0.7658,0.6239,0.9233,0.7446,0.9356,0.6667,0.7786,"{'n_estimators': 482, 'max_depth': 5, 'min_samples_split': 20, 'min_samples_leaf': 9, 'max_features': 'sqrt', 'bootstrap': False}",482.0,5.0,20.0,9.0,sqrt,False,,,,,,,,,
4,RF,5,0.7829,0.7769,0.7939,0.7778,0.8035,0.7829,0.7862,0.669,0.8382,0.7441,0.8847,0.7496,0.8115,"{'n_estimators': 309, 'max_depth': 3, 'min_samples_split': 20, 'min_samples_leaf': 9, 'max_features': 'sqrt', 'bootstrap': True}",309.0,3.0,20.0,9.0,sqrt,True,,,,,,,,,
5,XGB,1,0.6765,0.6826,0.6823,0.6765,0.6882,0.6765,0.6763,0.6199,0.7477,0.6778,0.7453,0.617,0.6751,"{'n_estimators': 52, 'max_depth': 3, 'learning_rate': 0.011027729459967769, 'subsample': 0.906496189437542, 'colsample_bytree': 0.6849116292649814, 'min_child_weight': 3, 'gamma': 1.4789199444678331, 'reg_alpha': 0.4939873335446274, 'reg_lambda': 1.7764846925634266}",52.0,3.0,,,,,0.011027729459967769,0.906496189437542,0.6849116292649814,3.0,1.4789199444678331,0.4939873335446274,1.7764846925634266,,
6,XGB,2,0.6961,0.7059,0.7069,0.696,0.7175,0.6961,0.6964,0.6176,0.7899,0.6932,0.7943,0.624,0.6989,"{'n_estimators': 75, 'max_depth': 3, 'learning_rate': 0.017189360087061442, 'subsample': 0.945021934367277, 'colsample_bytree': 0.6049978411354491, 'min_child_weight': 7, 'gamma': 2.5673646788896898, 'reg_alpha': 1.597180233327905, 'reg_lambda': 1.916127810849865}",75.0,3.0,,,,,0.017189360087061442,0.945021934367277,0.6049978411354491,7.0,2.5673646788896898,1.597180233327905,1.916127810849865,,
7,XGB,3,0.693,0.6919,0.6831,0.6841,0.6924,0.693,0.6894,0.6875,0.5836,0.6313,0.6963,0.7826,0.7369,"{'n_estimators': 65, 'max_depth': 3, 'learning_rate': 0.022379682317167013, 'subsample': 0.7436370028789422, 'colsample_bytree': 0.9750907859278888, 'min_child_weight': 8, 'gamma': 3.323749541220768, 'reg_alpha': 0.4808696179067714, 'reg_lambda': 0.8211493838298045}",65.0,3.0,,,,,0.022379682317167013,0.7436370028789422,0.9750907859278888,8.0,3.323749541220768,0.4808696179067714,0.8211493838298045,,
8,XGB,4,0.7353,0.7371,0.753,0.7316,0.7694,0.7353,0.7395,0.6084,0.8233,0.6997,0.8658,0.6826,0.7634,"{'n_estimators': 70, 'max_depth': 9, 'learning_rate': 0.013437804407583782, 'subsample': 0.9482218833720567, 'colsample_bytree': 0.6687102604512907, 'min_child_weight': 6, 'gamma': 4.985731169614376, 'reg_alpha': 0.5885986153901108, 'reg_lambda': 0.9509033950734476}",70.0,9.0,,,,,0.013437804407583782,0.9482218833720567,0.6687102604512907,6.0,4.985731169614376,0.5885986153901108,0.9509033950734476,,
9,XGB,5,0.7807,0.7702,0.784,0.7733,0.793,0.7807,0.7834,0.6775,0.7971,0.7324,0.8628,0.7709,0.8143,"{'n_estimators': 126, 'max_depth': 3, 'learning_rate': 0.02152939186177393, 'subsample': 0.753931037486535, 'colsample_bytree': 0.9294723149624257, 'min_child_weight': 4, 'gamma': 1.9133517507901763, 'reg_alpha': 0.30726238654874166, 'reg_lambda': 0.2563009208496648}",126.0,3.0,,,,,0.02152939186177393,0.753931037486535,0.9294723149624257,4.0,1.9133517507901763,0.30726238654874166,0.2563009208496648,,
10,DT,1,0.5434,0.5779,0.5635,0.5292,0.5849,0.5434,0.5219,0.499,0.7877,0.611,0.6567,0.3393,0.4475,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': None, 'splitter': 'random'}",,2.0,9.0,1.0,,,,,,,,,,entropy,random
11,DT,2,0.7228,0.7358,0.7356,0.7228,0.7485,0.7228,0.7228,0.6389,0.8333,0.7233,0.8327,0.6379,0.7224,"{'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 12, 'min_samples_leaf': 9, 'max_features': None, 'splitter': 'best'}",,2.0,12.0,9.0,,,,,,,,,,gini,best
12,DT,3,0.6822,0.6801,0.6728,0.6737,0.681,0.6822,0.6789,0.6708,0.5782,0.6211,0.6895,0.7674,0.7263,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 12, 'min_samples_leaf': 4, 'max_features': 'log2', 'splitter': 'best'}",,3.0,12.0,4.0,log2,,,,,,,,,entropy,best
13,DT,4,0.7266,0.774,0.7748,0.7266,0.8224,0.7266,0.7268,0.5812,0.9667,0.7259,0.9669,0.5828,0.7273,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 14, 'min_samples_leaf': 4, 'max_features': 'log2', 'splitter': 'best'}",,3.0,14.0,4.0,log2,,,,,,,,,gini,best
14,DT,5,0.6246,0.7078,0.6855,0.6223,0.7589,0.6246,0.6151,0.5008,0.9324,0.6516,0.9148,0.4387,0.593,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 19, 'min_samples_leaf': 7, 'max_features': 'sqrt', 'splitter': 'best'}",,2.0,19.0,7.0,sqrt,,,,,,,,,entropy,best
15,RF,MEAN,0.7145,0.7191,0.7242,0.7112,0.7359,0.7145,0.7151,0.6351,0.7629,0.6873,0.8032,0.6854,0.7351,N/A,,,,,,,,,,,,,,,
16,RF,STD,0.0617,0.0645,0.0736,0.0623,0.0792,0.0617,0.0639,0.0299,0.1505,0.0699,0.1171,0.0668,0.0629,N/A,,,,,,,,,,,,,,,
17,XGB,MEAN,0.7163,0.7175,0.7219,0.7123,0.7321,0.7163,0.717,0.6422,0.7483,0.6869,0.7929,0.6954,0.7377,N/A,,,,,,,,,,,,,,,
18,XGB,STD,0.042,0.0359,0.0451,0.0401,0.0469,0.042,0.044,0.0372,0.096,0.0369,0.0738,0.0786,0.0547,N/A,,,,,,,,,,,,,,,
19,DT,MEAN,0.6599,0.6951,0.6864,0.6549,0.7191,0.6599,0.6531,0.5781,0.8197,0.6666,0.8121,0.5532,0.6433,N/A,,,,,,,,,,,,,,,
20,DT,STD,0.077,0.0742,0.0799,0.0821,0.0903,0.077,0.086,0.0783,0.1532,0.055,0.1361,0.1679,0.1236,N/A,,,,,,,,,,,,,,,
