,Model,Fold,Accuracy,Precision_Macro,Recall_Macro,F1_Macro,Precision_Weighted,Recall_Weighted,F1_Weighted,Precision_Positive,Recall_Positive,F1_Positive,Precision_Negative,Recall_Negative,F1_Negative,Best_Params,HP_n_estimators,HP_max_depth,HP_min_samples_split,HP_min_samples_leaf,HP_max_features,HP_bootstrap,HP_learning_rate,HP_subsample,HP_colsample_bytree,HP_min_child_weight,HP_gamma,HP_reg_alpha,HP_reg_lambda,HP_criterion,HP_splitter
0,RF,1,0.6444,0.663,0.6299,0.6185,0.6602,0.6444,0.6252,0.7037,0.4113,0.5191,0.6222,0.8485,0.7179,"{'n_estimators': 102, 'max_depth': 3, 'min_samples_split': 6, 'min_samples_leaf': 9, 'max_features': 'sqrt', 'bootstrap': False}",102.0,3.0,6.0,9.0,sqrt,False,,,,,,,,,
1,RF,2,0.6913,0.678,0.6848,0.6797,0.7001,0.6913,0.6941,0.5848,0.6575,0.619,0.7712,0.7121,0.7405,"{'n_estimators': 389, 'max_depth': 6, 'min_samples_split': 20, 'min_samples_leaf': 7, 'max_features': 'log2', 'bootstrap': False}",389.0,6.0,20.0,7.0,log2,False,,,,,,,,,
2,RF,3,0.6889,0.7134,0.7033,0.6874,0.7238,0.6889,0.6853,0.6113,0.8439,0.709,0.8156,0.5626,0.6659,"{'n_estimators': 107, 'max_depth': 3, 'min_samples_split': 14, 'min_samples_leaf': 3, 'max_features': None, 'bootstrap': True}",107.0,3.0,14.0,3.0,,True,,,,,,,,,
3,RF,4,0.7478,0.749,0.7519,0.7473,0.7555,0.7478,0.7485,0.6897,0.7895,0.7362,0.8084,0.7143,0.7584,"{'n_estimators': 369, 'max_depth': 3, 'min_samples_split': 20, 'min_samples_leaf': 9, 'max_features': 'sqrt', 'bootstrap': False}",369.0,3.0,20.0,9.0,sqrt,False,,,,,,,,,
4,RF,5,0.7391,0.7185,0.7541,0.7207,0.7845,0.7391,0.7487,0.5498,0.7926,0.6492,0.8873,0.7156,0.7923,"{'n_estimators': 474, 'max_depth': 3, 'min_samples_split': 19, 'min_samples_leaf': 9, 'max_features': 'sqrt', 'bootstrap': False}",474.0,3.0,19.0,9.0,sqrt,False,,,,,,,,,
5,XGB,1,0.6535,0.6811,0.6377,0.6241,0.6774,0.6535,0.6311,0.7371,0.4004,0.5189,0.6252,0.875,0.7293,"{'n_estimators': 204, 'max_depth': 3, 'learning_rate': 0.01203744718533743, 'subsample': 0.8465579300528029, 'colsample_bytree': 0.626651233092311, 'min_child_weight': 1, 'gamma': 1.5001327899396282, 'reg_alpha': 1.7150409706968741, 'reg_lambda': 1.8184402662845447}",204.0,3.0,,,,,0.01203744718533743,0.8465579300528029,0.626651233092311,1.0,1.5001327899396282,1.7150409706968741,1.8184402662845447,,
6,XGB,2,0.6702,0.653,0.6561,0.6542,0.6741,0.6702,0.6718,0.564,0.5967,0.5799,0.742,0.7155,0.7285,"{'n_estimators': 111, 'max_depth': 9, 'learning_rate': 0.02811609251591799, 'subsample': 0.6029115384038463, 'colsample_bytree': 0.8259247350993981, 'min_child_weight': 10, 'gamma': 4.136868612737034, 'reg_alpha': 1.994930168715506, 'reg_lambda': 0.7337971867509333}",111.0,9.0,,,,,0.02811609251591799,0.6029115384038463,0.8259247350993981,10.0,4.136868612737034,1.994930168715506,0.7337971867509333,,
7,XGB,3,0.7141,0.7368,0.7277,0.7131,0.7473,0.7141,0.7114,0.6338,0.861,0.7301,0.8399,0.5944,0.6962,"{'n_estimators': 53, 'max_depth': 3, 'learning_rate': 0.10448155738049057, 'subsample': 0.9385448512112797, 'colsample_bytree': 0.9162914628080616, 'min_child_weight': 2, 'gamma': 4.113645682377909, 'reg_alpha': 1.458604426174512, 'reg_lambda': 1.2231225299859383}",53.0,3.0,,,,,0.10448155738049057,0.9385448512112797,0.9162914628080616,2.0,4.113645682377909,1.458604426174512,1.2231225299859383,,
8,XGB,4,0.7287,0.7258,0.727,0.7263,0.7297,0.7287,0.7291,0.6901,0.7105,0.7002,0.7615,0.7434,0.7523,"{'n_estimators': 184, 'max_depth': 3, 'learning_rate': 0.014615569680828597, 'subsample': 0.7525203219911439, 'colsample_bytree': 0.6319375064715294, 'min_child_weight': 4, 'gamma': 3.580246576005791, 'reg_alpha': 1.6437362086868519, 'reg_lambda': 0.6304062626392767}",184.0,3.0,,,,,0.014615569680828597,0.7525203219911439,0.6319375064715294,4.0,3.580246576005791,1.6437362086868519,0.6304062626392767,,
9,XGB,5,0.7293,0.7019,0.7314,0.7062,0.7648,0.7293,0.7384,0.541,0.7367,0.6239,0.8629,0.7261,0.7886,"{'n_estimators': 350, 'max_depth': 3, 'learning_rate': 0.011846171693001608, 'subsample': 0.9210659840555265, 'colsample_bytree': 0.6465255811631712, 'min_child_weight': 3, 'gamma': 0.5824039482660692, 'reg_alpha': 1.5163064722782624, 'reg_lambda': 0.5482349945157574}",350.0,3.0,,,,,0.011846171693001608,0.9210659840555265,0.6465255811631712,3.0,0.5824039482660692,1.5163064722782624,0.5482349945157574,,
10,DT,1,0.6424,0.6456,0.633,0.6299,0.6449,0.6424,0.6345,0.6561,0.4913,0.5619,0.6351,0.7746,0.698,"{'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 16, 'min_samples_leaf': 7, 'max_features': 'log2', 'splitter': 'best'}",,4.0,16.0,7.0,log2,,,,,,,,,entropy,best
11,DT,2,0.7123,0.6955,0.6965,0.696,0.7131,0.7123,0.7127,0.6213,0.6298,0.6255,0.7698,0.7632,0.7665,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 18, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'splitter': 'best'}",,2.0,18.0,3.0,sqrt,,,,,,,,,entropy,best
12,DT,3,0.678,0.719,0.6969,0.6737,0.7316,0.678,0.6698,0.5954,0.8829,0.7112,0.8426,0.5109,0.6361,"{'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 9, 'min_samples_leaf': 10, 'max_features': None, 'splitter': 'random'}",,2.0,9.0,10.0,,,,,,,,,,gini,random
13,DT,4,0.7214,0.7371,0.7332,0.7212,0.7473,0.7214,0.7203,0.6432,0.8421,0.7293,0.831,0.6243,0.713,"{'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 9, 'min_samples_leaf': 5, 'max_features': None, 'splitter': 'best'}",,2.0,9.0,5.0,,,,,,,,,,gini,best
14,DT,5,0.684,0.6957,0.7301,0.6749,0.7763,0.684,0.6961,0.4893,0.8484,0.6206,0.9021,0.6119,0.7292,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 8, 'min_samples_leaf': 5, 'max_features': None, 'splitter': 'best'}",,2.0,8.0,5.0,,,,,,,,,,entropy,best
15,RF,MEAN,0.7023,0.7044,0.7048,0.6907,0.7248,0.7023,0.7004,0.6279,0.699,0.6465,0.7809,0.7106,0.735,N/A,,,,,,,,,,,,,,,
16,RF,STD,0.0421,0.0342,0.0516,0.0486,0.0482,0.0421,0.0514,0.0667,0.175,0.0851,0.0982,0.1012,0.0472,N/A,,,,,,,,,,,,,,,
17,XGB,MEAN,0.6992,0.6997,0.696,0.6848,0.7187,0.6992,0.6964,0.6332,0.6611,0.6306,0.7663,0.7309,0.739,N/A,,,,,,,,,,,,,,,
