,Model,Fold,Accuracy,Precision_Macro,Recall_Macro,F1_Macro,Precision_Weighted,Recall_Weighted,F1_Weighted,Precision_Positive,Recall_Positive,F1_Positive,Precision_Negative,Recall_Negative,F1_Negative,Best_Params,HP_n_estimators,HP_max_depth,HP_min_samples_split,HP_min_samples_leaf,HP_max_features,HP_bootstrap,HP_learning_rate,HP_subsample,HP_colsample_bytree,HP_min_child_weight,HP_gamma,HP_reg_alpha,HP_reg_lambda,HP_criterion,HP_splitter
0,RF,1,0.6814,0.6894,0.6894,0.6814,0.6974,0.6814,0.6814,0.615,0.7637,0.6814,0.7637,0.615,0.6814,"{'n_estimators': 478, 'max_depth': 3, 'min_samples_split': 18, 'min_samples_leaf': 7, 'max_features': None, 'bootstrap': True}",478.0,3.0,18.0,7.0,,True,,,,,,,,,
1,RF,2,0.6765,0.6766,0.6761,0.6761,0.6766,0.6765,0.6763,0.6771,0.6509,0.6637,0.676,0.7012,0.6884,"{'n_estimators': 377, 'max_depth': 3, 'min_samples_split': 20, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'bootstrap': False}",377.0,3.0,20.0,10.0,sqrt,False,,,,,,,,,
2,RF,3,0.7037,0.6649,0.7033,0.6675,0.7596,0.7037,0.7188,0.4625,0.7025,0.5578,0.8672,0.7041,0.7772,"{'n_estimators': 189, 'max_depth': 3, 'min_samples_split': 18, 'min_samples_leaf': 10, 'max_features': 'log2', 'bootstrap': True}",189.0,3.0,18.0,10.0,log2,True,,,,,,,,,
3,RF,4,0.6877,0.6741,0.663,0.6658,0.6826,0.6877,0.6826,0.6308,0.5371,0.5802,0.7173,0.7889,0.7514,"{'n_estimators': 221, 'max_depth': 4, 'min_samples_split': 7, 'min_samples_leaf': 6, 'max_features': 'log2', 'bootstrap': True}",221.0,4.0,7.0,6.0,log2,True,,,,,,,,,
4,RF,5,0.6894,0.6941,0.6951,0.6893,0.7007,0.6894,0.6897,0.6294,0.7515,0.6851,0.7588,0.6386,0.6935,"{'n_estimators': 258, 'max_depth': 4, 'min_samples_split': 18, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'bootstrap': False}",258.0,4.0,18.0,6.0,sqrt,False,,,,,,,,,
5,XGB,1,0.6912,0.6923,0.6945,0.6906,0.6985,0.6912,0.692,0.6346,0.7253,0.6769,0.75,0.6637,0.7042,"{'n_estimators': 176, 'max_depth': 3, 'learning_rate': 0.01345441073471729, 'subsample': 0.6921437463651896, 'colsample_bytree': 0.6372989693095981, 'min_child_weight': 8, 'gamma': 1.499323024789149, 'reg_alpha': 1.720364783151186, 'reg_lambda': 0.32114057845520116}",176.0,3.0,,,,,0.01345441073471729,0.6921437463651896,0.6372989693095981,8.0,1.499323024789149,1.720364783151186,0.32114057845520116,,
6,XGB,2,0.6342,0.6348,0.6333,0.6328,0.6347,0.6342,0.6332,0.6398,0.5819,0.6095,0.6298,0.6846,0.6561,"{'n_estimators': 398, 'max_depth': 9, 'learning_rate': 0.0101196872446163, 'subsample': 0.6033544683029042, 'colsample_bytree': 0.6036266249168699, 'min_child_weight': 6, 'gamma': 2.625442618551946, 'reg_alpha': 1.6663298167389156, 'reg_lambda': 0.5638051631400173}",398.0,9.0,,,,,0.0101196872446163,0.6033544683029042,0.6036266249168699,6.0,2.625442618551946,1.6663298167389156,0.5638051631400173,,
7,XGB,3,0.6852,0.6365,0.6645,0.6397,0.7305,0.6852,0.6996,0.4356,0.6203,0.5117,0.8374,0.7087,0.7677,"{'n_estimators': 280, 'max_depth': 10, 'learning_rate': 0.01983480895794409, 'subsample': 0.9965108784574399, 'colsample_bytree': 0.991594186044385, 'min_child_weight': 5, 'gamma': 2.688131205428545, 'reg_alpha': 0.8363081645641481, 'reg_lambda': 0.18175519507383547}",280.0,10.0,,,,,0.01983480895794409,0.9965108784574399,0.991594186044385,5.0,2.688131205428545,0.8363081645641481,0.18175519507383547,,
8,XGB,4,0.6719,0.6566,0.6484,0.6505,0.6667,0.6719,0.6675,0.605,0.5284,0.5641,0.7081,0.7683,0.737,"{'n_estimators': 77, 'max_depth': 4, 'learning_rate': 0.05339794071422555, 'subsample': 0.6270807693319538, 'colsample_bytree': 0.9045273575326981, 'min_child_weight': 2, 'gamma': 0.7802835324732665, 'reg_alpha': 1.409842286668095, 'reg_lambda': 1.0652491058369766}",77.0,4.0,,,,,0.05339794071422555,0.6270807693319538,0.9045273575326981,2.0,0.7802835324732665,1.409842286668095,1.0652491058369766,,
9,XGB,5,0.6921,0.6992,0.6992,0.6921,0.7063,0.6921,0.6921,0.6287,0.7697,0.6921,0.7697,0.6287,0.6921,"{'n_estimators': 170, 'max_depth': 3, 'learning_rate': 0.022292103311192378, 'subsample': 0.9815773430447755, 'colsample_bytree': 0.8032207733283109, 'min_child_weight': 8, 'gamma': 2.8051907501048934, 'reg_alpha': 0.3024404126838296, 'reg_lambda': 1.8792705559520504}",170.0,3.0,,,,,0.022292103311192378,0.9815773430447755,0.8032207733283109,8.0,2.8051907501048934,0.3024404126838296,1.8792705559520504,,
10,DT,1,0.6544,0.6523,0.6394,0.6387,0.653,0.6544,0.6468,0.6454,0.5,0.5635,0.6592,0.7788,0.714,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 15, 'min_samples_leaf': 3, 'max_features': None, 'splitter': 'best'}",,3.0,15.0,3.0,,,,,,,,,,entropy,best
11,DT,2,0.6744,0.6753,0.6735,0.6732,0.6751,0.6744,0.6736,0.684,0.625,0.6532,0.6667,0.722,0.6932,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 14, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'splitter': 'best'}",,3.0,14.0,4.0,sqrt,,,,,,,,,gini,best
12,DT,3,0.7508,0.6852,0.6951,0.6895,0.7582,0.7508,0.7541,0.5291,0.5759,0.5515,0.8412,0.8142,0.8275,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 17, 'min_samples_leaf': 9, 'max_features': 'log2', 'splitter': 'best'}",,3.0,17.0,9.0,log2,,,,,,,,,gini,best
13,DT,4,0.6982,0.6858,0.6847,0.6852,0.6974,0.6982,0.6978,0.6267,0.6157,0.6211,0.7449,0.7537,0.7493,"{'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 17, 'min_samples_leaf': 8, 'max_features': 'log2', 'splitter': 'best'}",,1.0,17.0,8.0,log2,,,,,,,,,gini,best
14,DT,5,0.6594,0.6808,0.6728,0.6579,0.6901,0.6594,0.6557,0.5885,0.8061,0.6803,0.773,0.5396,0.6356,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 17, 'min_samples_leaf': 3, 'max_features': None, 'splitter': 'best'}",,2.0,17.0,3.0,,,,,,,,,,entropy,best
15,RF,MEAN,0.6877,0.6798,0.6854,0.676,0.7034,0.6877,0.6898,0.603,0.6811,0.6336,0.7566,0.6896,0.7184,N/A,,,,,,,,,,,,,,,
