,Model,Fold,Accuracy,Precision_Macro,Recall_Macro,F1_Macro,Precision_Weighted,Recall_Weighted,F1_Weighted,Precision_Positive,Recall_Positive,F1_Positive,Precision_Negative,Recall_Negative,F1_Negative,Best_Params,HP_n_estimators,HP_max_depth,HP_min_samples_split,HP_min_samples_leaf,HP_max_features,HP_bootstrap,HP_learning_rate,HP_subsample,HP_colsample_bytree,HP_min_child_weight,HP_gamma,HP_reg_alpha,HP_reg_lambda,HP_criterion,HP_splitter
0,RF,1,0.6162,0.6129,0.6126,0.6127,0.6159,0.6162,0.616,0.5794,0.5723,0.5759,0.6463,0.653,0.6496,"{'n_estimators': 226, 'max_depth': 4, 'min_samples_split': 19, 'min_samples_leaf': 5, 'max_features': 'log2', 'bootstrap': False}",226.0,4.0,19.0,5.0,log2,False,,,,,,,,,
1,RF,2,0.6992,0.6983,0.7017,0.6976,0.7065,0.6992,0.7005,0.6358,0.721,0.6757,0.7609,0.6825,0.7195,"{'n_estimators': 366, 'max_depth': 3, 'min_samples_split': 19, 'min_samples_leaf': 9, 'max_features': 'sqrt', 'bootstrap': False}",366.0,3.0,19.0,9.0,sqrt,False,,,,,,,,,
2,RF,3,0.6428,0.6414,0.6281,0.6262,0.6419,0.6428,0.634,0.6373,0.4801,0.5477,0.6456,0.7761,0.7048,"{'n_estimators': 469, 'max_depth': 3, 'min_samples_split': 5, 'min_samples_leaf': 10, 'max_features': None, 'bootstrap': False}",469.0,3.0,5.0,10.0,,False,,,,,,,,,
3,RF,4,0.7753,0.7806,0.799,0.7727,0.8148,0.7753,0.7788,0.6442,0.8933,0.7486,0.9169,0.7046,0.7968,"{'n_estimators': 77, 'max_depth': 11, 'min_samples_split': 14, 'min_samples_leaf': 3, 'max_features': 'log2', 'bootstrap': True}",77.0,11.0,14.0,3.0,log2,True,,,,,,,,,
4,RF,5,0.7597,0.7575,0.7741,0.7554,0.7868,0.7597,0.7634,0.6388,0.8324,0.7229,0.8761,0.7158,0.7879,"{'n_estimators': 234, 'max_depth': 3, 'min_samples_split': 17, 'min_samples_leaf': 7, 'max_features': None, 'bootstrap': True}",234.0,3.0,17.0,7.0,,True,,,,,,,,,
5,XGB,1,0.6373,0.6336,0.6322,0.6325,0.636,0.6373,0.6363,0.6071,0.5754,0.5908,0.6601,0.6889,0.6742,"{'n_estimators': 257, 'max_depth': 3, 'learning_rate': 0.016935367884192365, 'subsample': 0.6148116028940785, 'colsample_bytree': 0.6192103379894881, 'min_child_weight': 2, 'gamma': 4.1671791933116324, 'reg_alpha': 1.6401791964545458, 'reg_lambda': 1.3010180869424932}",257.0,3.0,,,,,0.016935367884192365,0.6148116028940785,0.6192103379894881,2.0,4.1671791933116324,1.6401791964545458,1.3010180869424932,,
6,XGB,2,0.6724,0.6706,0.6734,0.6703,0.6785,0.6724,0.6738,0.6104,0.6812,0.6438,0.7309,0.6657,0.6968,"{'n_estimators': 161, 'max_depth': 3, 'learning_rate': 0.016774824962124464, 'subsample': 0.7622199404592858, 'colsample_bytree': 0.7055734117702801, 'min_child_weight': 10, 'gamma': 2.1101579884219355, 'reg_alpha': 1.8865363269369113, 'reg_lambda': 0.3017307242645347}",161.0,3.0,,,,,0.016774824962124464,0.7622199404592858,0.7055734117702801,10.0,2.1101579884219355,1.8865363269369113,0.3017307242645347,,
7,XGB,3,0.6798,0.6837,0.6649,0.6641,0.6825,0.6798,0.6713,0.6953,0.5146,0.5915,0.672,0.8152,0.7367,"{'n_estimators': 89, 'max_depth': 3, 'learning_rate': 0.049637235331105756, 'subsample': 0.9185036460342741, 'colsample_bytree': 0.9536544790806457, 'min_child_weight': 10, 'gamma': 1.4708331968345538, 'reg_alpha': 0.966789747189984, 'reg_lambda': 0.35953588451705637}",89.0,3.0,,,,,0.049637235331105756,0.9185036460342741,0.9536544790806457,10.0,1.4708331968345538,0.966789747189984,0.35953588451705637,,
8,XGB,4,0.7615,0.765,0.7826,0.7585,0.7982,0.7615,0.7653,0.6326,0.8667,0.7314,0.8974,0.6986,0.7856,"{'n_estimators': 89, 'max_depth': 4, 'learning_rate': 0.019982744465371176, 'subsample': 0.7838411618943655, 'colsample_bytree': 0.7454915898122314, 'min_child_weight': 3, 'gamma': 0.5468887137536509, 'reg_alpha': 0.4117083893934188, 'reg_lambda': 0.5490342783371417}",89.0,4.0,,,,,0.019982744465371176,0.7838411618943655,0.7454915898122314,3.0,0.5468887137536509,0.4117083893934188,0.5490342783371417,,
9,XGB,5,0.7863,0.7747,0.7872,0.7782,0.7961,0.7863,0.7887,0.688,0.7912,0.736,0.8613,0.7833,0.8205,"{'n_estimators': 71, 'max_depth': 3, 'learning_rate': 0.02419543660628182, 'subsample': 0.790874030610963, 'colsample_bytree': 0.9460293868102605, 'min_child_weight': 4, 'gamma': 0.8040390690420499, 'reg_alpha': 0.25661964137569276, 'reg_lambda': 1.7884299889374926}",71.0,3.0,,,,,0.02419543660628182,0.790874030610963,0.9460293868102605,4.0,0.8040390690420499,0.25661964137569276,1.7884299889374926,,
