start_idx,end_idx,start_time,end_time,center_time,label,mean_st_x,mean_st_y,mean_st_z,sd_st_x,sd_st_y,sd_st_z,min_st_x,min_st_y,min_st_z,max_st_x,max_st_y,max_st_z,mean_pitch,mean_sway,sd_pitch,sd_sway,min_pitch,min_sway,max_pitch,max_sway,mean_vedba_s,sd_vedba_s,min_vedba_s,max_vedba_s,psd1_x,psd2_x,psd1_y,psd2_y,psd1_z,psd2_z,mean_gyr_x,mean_gyr_y,mean_gyr_z,sd_gyr_x,sd_gyr_y,sd_gyr_z,min_gyr_x,min_gyr_y,min_gyr_z,max_gyr_x,max_gyr_y,max_gyr_z,experiment_id
1200,1500,20.0,25.0,22.5,void,0.09690386210498463,-0.41647631557526343,-0.6201958563625704,0.09450375964393257,0.1980430191504227,0.09787791644209363,-0.1603897444297386,-1.1911783575637929,-0.9618828002704141,0.3290181082740924,0.2044198715435071,-0.26132410566566794,-0.6689923530029536,-0.429566047879062,0.0,0.0,-0.6689923530029536,-0.429566047879062,-0.6689923530029536,-0.429566047879062,0.2031387231715241,0.1283228105067109,0.028358298798310685,0.8033247297151023,0.006215486264574308,0.0019815219192852915,0.00928104293049384,0.009230170465959621,0.004425962599084761,0.0030882897756620916,-0.017505298057314853,-0.09332206608746071,-0.06183283802386436,0.19153042911204854,0.051106296681333645,0.04084106482115286,-0.5119333623573701,-0.21448241765242804,-0.14455971604535126,0.4635970351079227,0.05969080987162632,0.02647149069211556,9
1500,1800,25.0,30.0,27.5,void,0.17585141714822355,-0.5065390115554428,-0.845476841121069,0.1619987004274917,0.22201798762638852,0.22425566690488055,-0.19447314956463121,-1.0920425951473998,-1.4075272974799586,0.5172595499604663,0.16115407366763895,-0.36240220101305765,-1.0074574775641174,-0.5311659781780466,0.0,0.0,-1.0074574775641174,-0.5311659781780466,-1.0074574775641174,-0.5311659781780466,0.32363287478779557,0.14521684566677223,0.02292615366946513,0.8263916813453887,0.05240478137664056,0.03502088641733117,0.018507572265296954,0.017539794995080887,0.07423870927573228,0.02000715543218506,-0.021615535831365995,-0.10709879964506665,-0.07640902493371549,0.36810130368307986,0.07067710219572054,0.056797974470625186,-0.8167304286285478,-0.24179696474750234,-0.199451737068563,1.7343697528296422,0.059139083819196525,0.08972297650239161,9
1800,2100,30.0,35.0,32.5,void,0.169086610250397,-0.4926764692635457,-0.815725553977433,0.19530100416790136,0.18678919096367558,0.18716082975386797,-0.20756653048876328,-1.0072349187406924,-1.3388714136339157,0.5662714992511091,0.07122747635313886,-0.41505008017454514,-0.9539824185891568,-0.5151627346135662,0.0,0.0,-0.9539824185891568,-0.5151627346135662,-0.9539824185891568,-0.5151627346135662,0.2969288543127477,0.141050047006481,0.00632091675347719,0.7349879331493815,0.10332998103491382,0.03507711114645714,0.01565841433050972,0.010550850810651151,0.07885856544670987,0.007270775378461336,0.04430601677822902,-0.12738580625510365,-0.05747652581699005,0.3116754200720134,0.049327255676460235,0.060959255437648276,-0.6555339292280056,-0.27238250211171605,-0.2383829260982389,1.0042507167788841,-0.006672223134046474,0.08327388395938919,9
2100,2400,35.0,40.0,37.5,void,0.1494878351269428,-0.35930586720056623,-0.5358743575962888,0.18552717266604837,0.23255115384893849,0.12933893727354828,-0.13097761180055995,-1.0191053415972557,-1.032453364305863,0.5951019782678482,0.5179555876297469,-0.2095973595886604,-0.5655430105780449,-0.3675239826830977,0.0,0.0,-0.5655430105780449,-0.3675239826830977,-0.5655430105780449,-0.3675239826830977,0.2825658580734009,0.15932817547509892,0.030676948616175075,0.9101426582805094,0.04041931206640467,0.007228379018151429,0.00782089216487598,0.007804334164454699,0.0030433397549547102,0.002664821227447561,0.030892103564858265,-0.10682217509253569,-0.044892570571307584,0.3042266346655622,0.06555532371550755,0.05119796357104711,-0.7671209011627326,-0.32224914080595807,-0.16776989882442533,1.1954876005355692,0.0026513277727776095,0.07366118693760303,9
2400,2700,40.0,45.0,42.5,void,0.2560508633610283,-0.3385252891016355,-0.5110988899680107,0.15685662693409932,0.22721803764983634,0.1851344796477551,-0.2605844220400055,-1.2072784783395063,-1.060007603622698,0.6896621330058548,0.497599634340429,0.07742365704634613,-0.5364627947783849,-0.34534920949291986,0.0,0.0,-0.5364627947783849,-0.34534920949291986,-0.5364627947783849,-0.34534920949291986,0.29092190526216977,0.16084544954601554,0.029954180563890216,0.9742469724242632,0.028880334251919652,0.008571552894239639,0.011837756500212028,0.00948361738730026,0.03466100098519645,0.0018227255635544048,-0.06241372801298535,-0.09081261067281307,-0.06162320348671417,0.2031859921379418,0.049509179287143316,0.06574187405659009,-0.45665650735035146,-0.2919319385792557,-0.2861669079500406,0.7352465058995481,0.029541286463655222,0.12802886234334526,9
2700,3000,45.0,50.0,47.5,void,0.46540583029557864,-0.3810673973379607,-0.6862259219836427,0.11607796612648073,0.18186747441619386,0.1523464102445637,0.11326614421477757,-0.927717995727017,-1.0325698621740211,0.7121620991582007,0.24709502734966463,-0.15233190783591874,-0.7562877364071227,-0.3909505303136754,0.0,0.0,-0.7562877364071227,-0.3909505303136754,-0.7562877364071227,-0.3909505303136754,0.23481259580673539,0.12092289293385662,0.04828092372681454,0.7865610759133352,0.015147689611237549,0.002999574323253524,0.012681887566708147,0.008531137223354177,0.021353420691756424,0.004110175018703144,0.012851682667121066,-0.11458862580937501,-0.05189426005587449,0.277215727241919,0.046097855431106116,0.06406113163474952,-0.6792662297501711,-0.24447988725700387,-0.17737667739141574,0.9084522247257246,-0.0011785091693657917,0.08664154217745422,9
3000,3300,50.0,55.0,52.5,void,0.2953166593207572,-0.12211989706654677,-0.13855082706424826,0.07552392923800459,0.17701411541683468,0.17460550513578524,0.03462511164554258,-0.5981353765601094,-0.5496345352291007,0.5103869599853645,0.4272514711929994,0.28412070140563234,-0.13899797852599557,-0.1224254868302052,0.0,0.0,-0.13899797852599557,-0.1224254868302052,-0.13899797852599557,-0.1224254868302052,0.22772258714265234,0.12516935197216372,0.007811213979951006,0.6941886081088722,0.004792351458723957,0.004105359789736687,0.01135550548348134,0.007532166513641457,0.02587192663409237,0.009570800573812828,-0.0650370668866298,-0.10423930652895909,-0.0590069775626498,0.1637287893524774,0.04378700311218455,0.049055596717312404,-0.4827876514242719,-0.18274755615788546,-0.1549752727093843,0.3873509993679965,0.035595908989485496,0.06924561836164067,9
3300,3600,55.0,60.0,57.5,post-void,0.4434828417950739,-0.16109982531319603,-0.25404237664827417,0.2243519394081859,0.28660729654721484,0.4413186897149375,-0.1961776393465983,-1.2931635046011585,-1.3750514030732999,1.1171591905142282,0.7107414937225288,0.6899909988138817,-0.2568574686077169,-0.16180493307720203,0.0,0.0,-0.2568574686077169,-0.16180493307720203,-0.2568574686077169,-0.16180493307720203,0.4794612014318284,0.3120203156263616,0.017730802407334923,1.7217573178225243,0.03299451922545653,0.01211130843094798,0.060811598443480365,0.018420102056902674,0.2639765540512518,0.08678139944097031,-0.02620368581055692,-0.19842902006583926,-0.16714210283403258,0.7883756317355459,0.1407828658198248,0.21421430148235132,-3.055467601169272,-0.7315999975381227,-0.7274379982170255,1.1621088419208898,0.034026936748482575,0.08951114421435699,9
3600,3900,60.0,65.0,62.5,post-void,-0.3999981319224754,0.06252870439026183,0.30690419241554795,0.16438282269157914,0.19371989349240845,0.10736845704687571,-0.7466587805683101,-0.616613261375323,-0.04937146163857993,0.10267097823704524,0.8764259087682047,0.6196736660249467,0.3119385332809991,0.06256952244070359,0.0,0.0,0.3119385332809991,0.06256952244070359,0.3119385332809991,0.06256952244070359,0.24163252144575517,0.13300684072315486,0.04442005355176002,0.8628433791954037,0.009708068703606533,0.005916762507576232,0.011302584998495714,0.008569330524404308,0.004038612455103256,0.0029905771477052893,-0.002154636627645659,-0.16940382143041005,-0.13973809908402748,0.2442593082376485,0.18473356216490375,0.1779583640315373,-0.6551106099242331,-0.8609127342643739,-0.7158582452810901,0.8154366365868154,0.1557070687757595,0.10375203968272395,9
3900,4200,65.0,70.0,67.5,post-void,0.0999777797502039,0.687250401146463,1.135235136787672,0.4399957735201519,0.6296321388682694,0.5410785668958763,-0.672630191352172,-0.7396690753197364,0.21378525189640088,1.412502635549662,3.992783413667686,2.846684966729363,1.5707963267948966,0.7576971085405778,0.0,0.0,1.5707963267948966,0.7576971085405778,1.5707963267948966,0.7576971085405778,0.8435829698883002,0.413722974319724,0.1706120453690494,3.8716414474265637,0.41463370127716925,0.07693307401056453,0.1828895446781331,0.05449403500814884,0.23073110889049595,0.06739539409561873,-0.1612042503685394,-0.31939804216556816,-0.21531707406046466,0.5203585338054043,0.5509007610590452,0.31102670516193565,-1.6227362707060184,-1.6485317901315957,-1.0854964977282389,1.283096731119716,0.7589682151418828,0.3676735788962465,9
4200,4500,70.0,75.0,72.5,post-void,-0.7416282020464527,0.7917907575446649,1.3813986220376788,0.37877913614236075,0.7482103150354565,0.4093540779130328,-2.3167446825515934,-2.4670843168656402,-0.28228146313005137,0.6243216475360366,3.2234694820103456,2.279823465021618,1.5707963267948966,0.9137353105492154,0.0,0.0,1.5707963267948966,0.9137353105492154,1.5707963267948966,0.9137353105492154,0.711995320610987,0.6032625747005174,0.06006592960755715,3.8164719655754835,0.05349043280761203,0.03941969694606237,0.07852335946610113,0.0783614600617604,0.08192563587833142,0.0676715367120399,0.17711381823641653,-0.010404574280262627,-0.013899030887012553,1.0433723655807887,0.690238587997313,0.5407457802298858,-2.831245653308372,-1.453483497497901,-0.935129686154273,5.41885958841354,1.8770731726747045,1.3978169211140667,9
0,300,0.0,5.0,2.5,pre-void,0.27626458164237777,-1.5087225878079418,-1.8354794830911867,0.16603561077808285,0.5844115921112888,0.45069502126727046,-0.35090944291035897,-2.982469936701965,-2.655389086321281,0.6493869777222024,1.8071122538142599,-0.43391995521476256,-1.5707963267948966,-1.5707963267948966,0.0,0.0,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,0.5796959533944097,0.48598697189714263,0.0643507631513761,3.6240594958064025,0.021009620496274944,0.008447188927558014,0.1381826383140195,0.10168777829830078,0.2827160467153831,0.030131526152467124,0.3264844035531618,-0.027801461047729698,0.09774033555411696,1.216335894823084,1.1384403590041956,0.6461796931083835,-3.0959728669634288,-2.7148914647468074,-1.2251135950768441,4.775757695769758,2.598484166600547,1.948121648933019,10
300,600,5.0,10.0,7.5,pre-void,0.33374882459889527,-1.4703892856548062,-1.7844501108631403,0.05545420103272853,0.2412019207896771,0.27923675130488856,0.1532932881759205,-2.020433717212998,-2.219879548854071,0.4955812440565978,-0.8818130819995004,-1.1791538584699772,-1.5707963267948966,-1.5707963267948966,0.0,0.0,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,0.33425390607515026,0.16583432864645578,0.025532521301531712,0.8141038890509689,0.0011013352983474732,0.0007851016873136354,0.01667721287812153,0.0068554240228162,0.03636998428980654,0.008989594560011884,-0.12897544469484712,-0.014014005027680219,0.07159219432638425,0.39060277317077857,0.27471264487007335,0.11799766181177761,-0.959818346934391,-0.7677460904551907,-0.42740676466616695,0.9788743300106013,0.6929544583575111,0.4242078212762308,10
600,900,10.0,15.0,12.5,void,0.37372638875480246,-0.14192860981673233,-0.025890485187328616,0.06916049552611822,0.6320641690587876,0.7641207257355472,0.2372697134964273,-1.4672962434763661,-1.4927403948571638,0.5541948183812865,1.2482655171749806,1.16974835439744,-0.02589337853319358,-0.14240947687604605,0.0,0.0,-0.02589337853319358,-0.14240947687604605,-0.02589337853319358,-0.14240947687604605,0.8363564117135264,0.5372864450492748,0.06639961948824225,1.932228806076988,0.006827266881606393,0.0021694872396787446,1.03853613788146,0.4386399188763097,1.7548740464806947,0.8168582469602983,-0.4551722738681749,0.1441007575189887,0.060019759714774516,1.4380798251906313,0.35128944781506255,0.22488312382034442,-4.802798997831022,-0.9532697676826762,-1.484279153182565,2.4520383125243628,0.959990766262246,0.6209902342650794,10
900,1200,15.0,20.0,17.5,void,0.2680120533005552,0.07951328097325695,0.2953179884149976,0.0928555005753617,0.3149489990689806,0.30652674191689094,0.024812953494732577,-0.4893849020947252,-0.11447338376662497,0.5836264005613533,1.204078675630449,1.2159124089404671,0.2997883346546759,0.07959730553767094,0.0,0.0,0.2997883346546759,0.07959730553767094,0.2997883346546759,0.07959730553767094,0.381116990292202,0.2377467123273246,0.03289322502535627,1.4567704907176138,0.0109089591603203,0.00891262399118158,0.14053807930769716,0.10792051686791207,0.22770895987265685,0.18877985407844047,0.09822592667499037,-0.042446101688799566,0.0020658137750276095,0.9137675475336211,0.5755307404858625,0.32234536194522107,-1.9409855481117664,-2.275743461114282,-0.8548129153145169,3.3167198123319177,1.440748202418411,0.9660245050130755,10
1200,1500,20.0,25.0,22.5,void,0.29142211059143025,-0.22058061110716068,-0.06072720821954726,0.06358384743508397,0.2152692364471235,0.1690506733411396,0.131513857668562,-0.897984751638113,-0.4815174120391168,0.49752476806062557,0.4448956772336671,0.3197007382136231,-0.06076459520064847,-0.22240970390635809,0.0,0.0,-0.06076459520064847,-0.22240970390635809,-0.06076459520064847,-0.22240970390635809,0.25186737980041285,0.12459816597664217,0.02850446435868329,0.7305682766907675,0.0015708627821938955,0.0012343766018517927,0.017678344685229285,0.015351525007741305,0.028738758359573693,0.02365268106844871,-0.03678258164363861,0.0610393647118888,0.061108705444689757,0.6326270294829273,0.36500079450035844,0.16806741302711012,-1.2182604956025573,-0.9985525366004704,-0.3593258221847536,2.001473295039867,1.0246983081858942,0.6114147081312464,10
1500,1800,25.0,30.0,27.5,void,0.22242001923279195,0.19075137270641865,0.44684896194407203,0.05779117370668764,0.12924398829696832,0.10984955036748584,-0.0330358224870827,-0.1358359495407278,0.1876487936302587,0.3663111352401172,0.6646499636520932,0.8232451257377782,0.4632399778213921,0.19192751687817386,0.0,0.0,0.4632399778213921,0.19192751687817386,0.4632399778213921,0.19192751687817386,0.15341114998445246,0.09260545904907591,0.01289085202221852,0.5607436030967791,0.0008555497602179906,0.0008408862157810163,0.0041810909165604995,0.004102802399823296,0.0037973228219480293,0.0011308480666261352,-0.09619641486556951,0.11942219450183462,0.03316661206011915,0.21681320485916178,0.16163099985472612,0.10194739357537254,-0.8028320511376479,-0.3016876760412471,-0.2587618954402496,0.49415037526494254,0.634522214811246,0.3314392875551205,10
1800,2100,30.0,35.0,32.5,void,0.2658760454491462,-0.2884998435022615,-0.16583472476521668,0.10195680352789982,0.31248129988899376,0.19222916607624418,-0.016117814453553925,-1.3415836350426078,-0.5119314445871432,0.4570052857620868,2.9623382973464927,0.6148464125699105,-0.16660439619252845,-0.29265969120564583,0.0,0.0,-0.16660439619252845,-0.29265969120564583,-0.16660439619252845,-0.29265969120564583,0.26559742870016684,0.2728549261497216,0.02221573500679886,3.286373248473466,0.01609361790564851,0.0034803038834147256,0.014689187712361437,0.011959050269071046,0.031689221332029394,0.008771777648312738,0.13180948031192144,0.11392164349672354,0.08898404833467778,0.8444589008943202,0.37524318332449424,0.24862143284584093,-3.3831809398244475,-1.0663593868482462,-0.3205571652689715,3.533366671152101,0.9524667508386818,1.055621739141932,10
2100,2400,35.0,40.0,37.5,void,0.2976004414736289,-0.0891615532239467,0.11599370800381276,0.061506507478395284,0.34352906091970653,0.1291046789073747,0.1073910148720292,-2.394184295164942,-0.4579670329618833,0.4415204249212169,1.0726542550408729,0.4544951471302905,0.11625540256486512,-0.08928011368103785,0.0,0.0,0.11625540256486512,-0.08928011368103785,0.11625540256486512,-0.08928011368103785,0.2519281800268789,0.27385301967056375,0.012923430974320095,2.3220455391780157,0.0016670112435314714,0.0005735765467468224,0.04065759803334774,0.030337221733444074,0.027981388775246686,0.007333486043916069,-0.008167836485426625,0.06837078449483532,0.108622535734427,0.47409838597038934,0.2001136455586254,0.0950675944433077,-2.686470563561949,-0.8966891262270538,-0.2482773620065115,1.2298447585129009,0.37963052820770243,0.349222947932926,10
2400,2700,40.0,45.0,42.5,void,0.4265389908106996,0.01596524686754585,0.17389573662753147,0.06393754799821191,0.20889800413421247,0.1950056542931957,0.24781643245892376,-0.5048903560483535,-0.25325381905497796,0.6298039347547084,0.8303909698876305,0.7320501526188865,0.17478430873006107,0.015965925173271424,0.0,0.0,0.17478430873006107,0.015965925173271424,0.17478430873006107,0.015965925173271424,0.24935616392442597,0.15354183434651694,0.0067418818885256835,0.9996693261210787,0.0013675374815145245,0.0010385601727362955,0.035992216756768614,0.02739944837479812,0.05427424100611955,0.044027833612585,0.07642640375532912,0.1641937191652201,0.10912256026258076,0.4362924241462404,0.43979715780637846,0.17745601746083026,-0.8735777189208668,-1.0535924193972408,-0.39972157434957706,1.5443944045071838,1.5815818540204487,0.7615842689420333,10
2700,3000,45.0,50.0,47.5,post-void,0.6530979109000863,0.04968582347177565,0.07014803804996887,0.4750204187401229,0.5087521931690047,0.3049548990490313,0.2282957173045538,-0.5345194444235167,-0.324251234852664,2.3440615222879964,2.0902202371708545,0.9989403536890094,0.0702056959428647,0.04970628929072493,0.0,0.0,0.0702056959428647,0.04970628929072493,0.0702056959428647,0.04970628929072493,0.5801496865514502,0.4908126158958966,0.12620037329210004,2.712406202105261,0.0006658598277590732,0.0006165647424056863,0.027779646192250197,0.008599241850654584,0.03547747913520766,0.006328996974710974,-0.08942105069266089,0.33910648410126965,0.7451483663629918,0.705175447231812,1.1791200996892406,1.298540202743278,-2.130611150930667,-2.551723403501145,-0.21265995835319554,2.4281892884020184,3.944579255178692,5.154898019950647,10
3000,3300,50.0,55.0,52.5,post-void,0.3752891708598845,2.1759243386545295,1.679782189921565,2.092957840855663,0.6898047900563141,0.665196549507171,-2.790683198946949,0.4205951734953924,0.6313046701708951,2.781758632798439,3.6391234226483697,2.976954682407047,1.5707963267948966,1.5707963267948966,0.0,0.0,1.5707963267948966,1.5707963267948966,1.5707963267948966,1.5707963267948966,2.202547110636906,0.6690110962346567,0.16626070212704397,3.7088543095696354,5.187657810784092,1.0350924216809732,0.5590306611906877,0.29642019498286537,0.37078561624857953,0.10119750214145451,-0.8914336181211279,-1.1035365896477678,-1.7331352434451135,0.9931504582162102,1.7554798534991114,1.9452642400939666,-3.248156440133721,-6.31957489866214,-6.080715725812738,1.3114332461685965,2.491127570212382,2.974656238986926,10
3300,3600,55.0,60.0,57.5,post-void,-1.772242567948442,0.8559145469085079,0.8448756002672771,0.36875873776742335,0.836002555917847,0.7718698514539915,-2.758580915199033,-0.21127119184970142,-0.04068082658645315,-0.9794628495115478,3.185810502412118,2.8872935139126876,1.0063325853244804,1.0273168078784038,0.0,0.0,1.0063325853244804,1.0273168078784038,1.0063325853244804,1.0273168078784038,0.935661348627602,0.7451202509991124,0.08577525287914615,3.0635428449016064,0.22859266332803121,0.13887412926785273,0.31017401891227037,0.06961036975002302,0.25654923548852,0.022863129334424966,0.6212663408563853,0.1781196173356071,0.3069923411042245,1.3439371212836313,1.015616252233035,1.3568228418511044,-1.9857333573612628,-2.141951942478082,-2.3584507314488006,4.571486937234907,2.7965218211625453,3.2028303801868634,10
3600,3900,60.0,65.0,62.5,post-void,-1.8066062620253707,0.41338006373637587,0.3757645031404794,0.12424531528858411,0.319937527539229,0.31754655384135844,-2.2783073910051783,-0.9379227905721399,-0.8110056320677379,-1.4432107403151875,1.4420883774058304,1.1969019107549352,0.3852215968525252,0.42616302529381195,0.0,0.0,0.3852215968525252,0.42616302529381195,0.3852215968525252,0.42616302529381195,0.3504471632425073,0.30954728157565337,0.027804755119175958,1.8324452864259668,0.015050629393289166,0.0032186696892547843,0.009735956388360273,0.007534110587077194,0.018982579621901478,0.012893470676934768,0.28303462250863215,-0.18674522584551492,-0.0775469962050963,1.270810836732227,1.3206097117747189,0.6908932211378184,-1.4653795760706998,-4.293801865849417,-3.0060225379550523,5.343764116183496,3.5686873575000355,0.8814386502966886,10
0,300,0.0,5.0,2.5,pre-void,0.8111750471911231,-0.7237603106771718,-1.2054415303187989,1.4577899061312631,2.1660314857039085,1.3645174788165786,-3.986930579307296,-8.79103555384213,-4.933523919495552,7.146921585968618,8.2056349097075,3.8819306270222054,-1.5707963267948966,-0.8092361803348116,0.0,0.0,-1.5707963267948966,-0.8092361803348116,-1.5707963267948966,-0.8092361803348116,2.324845749568227,1.8093766877544821,0.19150414697729243,10.306497597383595,0.3886652510505173,0.17800449339963603,1.2775544177179832,1.1656345495883462,1.7458290733873678,1.3531806209348933,0.3358827176788387,0.5397732239383691,0.4195447481335901,2.293679126611951,3.3049967903739,3.497132111676734,-6.231785433149226,-9.53007811771942,-9.78427762023782,7.756333623014143,14.567830883249355,15.92115712062179,11
300,600,5.0,10.0,7.5,pre-void,1.1050472944358136,-0.09235646246628998,-0.15304769248651154,0.6265068177437668,0.999358241363666,1.155169963276963,-1.119792367043063,-3.224643278059852,-3.309621921047117,2.599312069833796,3.0921292748329536,2.1366837445483258,-0.15365156750247752,-0.09248826473691962,0.0,0.0,-0.15365156750247752,-0.09248826473691962,-0.15365156750247752,-0.09248826473691962,1.4484195024576303,0.7922917872971997,0.06282760720904014,4.62690239974001,0.32536929096777045,0.20578198626681743,0.36642531276645596,0.15113465523450148,1.2685689748363327,0.5222843815684146,-0.5088863635845245,-0.024372027739770243,0.2506469031581321,1.376806728011133,1.3407345146792367,1.0270696021163237,-4.213905384262808,-3.8147785795488818,-3.6418514982552326,4.011771369252094,3.3740966114323787,2.240516465195229,11
600,900,10.0,15.0,12.5,void,1.7912277339983491,0.032699310990708996,0.060385561786368405,0.34834083557688034,0.9690182366991918,0.7768806025079188,0.49471238236021714,-4.197366957048011,-3.2149859992762213,2.68882458724602,2.899867965149414,1.6398232523548557,0.0604223206159692,0.032705141058473955,0.0,0.0,0.0604223206159692,0.032705141058473955,0.0604223206159692,0.032705141058473955,1.0406099053824542,0.7622415471220371,0.12788643468327118,4.906068684918781,0.07580377291958457,0.06990524764198332,0.13651663783631124,0.10242280294800558,0.23937180205278535,0.15420588022195672,0.1281912314233069,-0.013436196597455131,-0.07822027397892964,1.0937646522600508,0.9106833228227961,0.8287539868538649,-2.830354101290056,-2.428917214224095,-2.249361284354313,3.3342141597814074,2.853700510488947,1.7590825301313837,11
900,1200,15.0,20.0,17.5,void,1.0795609954922876,-0.2649668192510639,-0.37224057158536406,0.33300446584854787,0.8210619170886381,0.652585725947168,0.03677428775946664,-3.33607394089028,-2.402560492461749,1.9300374555418347,1.9268367778811617,1.346979064899813,-0.3814219100581951,-0.2681695114857656,0.0,0.0,-0.3814219100581951,-0.2681695114857656,-0.3814219100581951,-0.2681695114857656,0.9531544418466967,0.5499085248168559,0.07918598885076535,3.688063162048463,0.07263776682610547,0.02148190460188788,0.28099442286641196,0.20347645323078092,0.4953523168493188,0.2282289692612207,-0.04746507119591665,-0.04107049639395766,-0.19619033898844354,0.7776936185216521,0.6491955949744593,0.63163596131402,-2.9534778596865556,-1.2485768326000402,-1.5243101944109223,2.4138241234309374,1.6802462723808298,1.5290401693544913,11
1200,1500,20.0,25.0,22.5,void,0.7959291638357349,0.0959212248774857,0.21312217862922803,0.3036309523402441,0.9375115120098015,0.7094522100444186,-0.06638841804254218,-2.9404428471582786,-1.740540564859449,1.9468108727226427,2.885057280499165,1.9417127558710727,0.21476944785491273,0.09606893056059787,0.0,0.0,0.21476944785491273,0.09606893056059787,0.21476944785491273,0.09606893056059787,1.0304839495803992,0.6422965501729238,0.10194520533710867,3.6165137881893976,0.07208105116750703,0.04336053317192505,0.30907590967603715,0.25296022261141626,0.12215120112619648,0.07014809640628125,-0.13908329766726193,-0.10406153095744133,-0.09671662520128568,0.7440589128058145,0.6348245343568011,0.8429142164822636,-2.7446168232169708,-1.6599474816598325,-1.9759190241998317,2.1520926062230292,2.2952520581447686,2.1483381961270576,11
1500,1800,25.0,30.0,27.5,void,0.39474289361970094,0.4276757094577361,0.7264747586813283,0.2858632678195393,1.015048268434487,0.9682705940588816,-0.3746190182899879,-2.9883008099882886,-1.6540786449078586,1.2029273465086525,2.860608231529537,2.648997133927955,0.813178028394384,0.441919897511146,0.0,0.0,0.813178028394384,0.441919897511146,0.813178028394384,0.441919897511146,1.2677451159349793,0.6651398796362024,0.11228749349786772,4.165451291663722,0.05378597502212677,0.018753644409060685,0.7370204289575144,0.29151245751897537,2.4199711227013023,1.0603567105709641,-0.01811703126186335,-0.012232779869656376,-0.027478248628747294,1.1459368827188021,0.6301003152530531,0.6311897477026618,-3.7144712797689903,-1.6189137717023792,-2.304094318032806,4.132147794993085,1.3901669638238616,1.17333926614302,11
1800,2100,30.0,35.0,32.5,void,0.5132542601485293,0.6247925706752724,1.0637428990140236,0.3332048938367189,0.8373611793340603,0.5071444211664551,-0.37875941589412615,-1.8806191532051926,-0.15224356583566837,2.0013823060744063,4.473678889259787,2.585717258456935,1.5707963267948966,0.6748658389953214,0.0,0.0,1.5707963267948966,0.6748658389953214,1.5707963267948966,0.6748658389953214,0.8614702997505136,0.572069604594132,0.061186415416683876,4.398278859424432,0.04358377653903268,0.027053144789526685,0.2182080080246627,0.20362839592445106,0.16604049909914465,0.10285231911302914,0.10081564458965757,0.10956410313897971,0.1465798058077459,0.8308177067388584,0.5362395938879913,0.5122019282653113,-1.283045290278998,-2.251191035277507,-1.158923259507342,4.87535539932757,1.7441037335345988,1.2556241607056864,11
2100,2400,35.0,40.0,37.5,void,0.7354614353711926,0.6621041628760324,1.1178194182487096,0.39384510375229825,0.8340464578827285,0.48018035021509103,-0.15200412632280952,-2.131035257665154,-0.537483229652163,1.6006227023978952,3.5488338406137916,2.154577139049934,1.5707963267948966,0.7236230430818983,0.0,0.0,1.5707963267948966,0.7236230430818983,1.5707963267948966,0.7236230430818983,0.8829548933381492,0.5492825181264097,0.15531331360604178,3.2963417953111582,0.33218158231095785,0.138667436643032,0.15872408127223764,0.13277319786289757,0.19082053932950074,0.05006070964540123,0.07332819950461954,-0.23210739715230067,-0.2346373043659153,0.7463859280484597,0.7096012064852741,0.6819495517921627,-2.6234230930016587,-2.089294416489915,-1.5863285567145575,2.2801072901919524,1.4653125509316973,1.368128242892128,11
2400,2700,40.0,45.0,42.5,post-void,0.22415530286024202,0.4227875647853731,0.66584058857857,0.23479515701014017,0.7558533488415444,0.8809986497357812,-0.7182754825143569,-1.9864791580063923,-1.617147195613166,1.0437182431585081,2.6917542898820455,2.6272131836363815,0.7286199047263198,0.43651912637766616,0.0,0.0,0.7286199047263198,0.43651912637766616,0.7286199047263198,0.43651912637766616,1.0361657022304078,0.573552359482575,0.1220743290562006,3.1537047365077338,0.03170040200903361,0.026031982215828475,0.4938869664004797,0.08064515525099998,1.230425000564191,0.09083232179654878,0.06757794084718628,0.07254159840212057,-0.02039345470995342,0.9195936775412291,0.3768614042140664,0.3353768527347311,-1.4352277949639654,-1.1251881997733868,-0.9053633312250411,2.47089733702899,1.250161456577621,0.7759300884830523,11
2700,3000,45.0,50.0,47.5,post-void,-0.417575316258021,0.04922969457402381,0.10087143486747276,0.33688142037359786,0.6681220072884273,0.5364044231342915,-1.572570954119088,-2.7427477662046256,-1.7553868349986053,0.44869982711817724,2.367395853482754,1.3374404098754271,0.10104328481897952,0.04924960150186831,0.0,0.0,0.10104328481897952,0.04924960150186831,0.10104328481897952,0.04924960150186831,0.7710570600850227,0.503067414237022,0.06737896748234291,3.2714446347287214,0.08816886123624663,0.018271384259397346,0.17955127032161397,0.13986966208472051,0.0806876999776005,0.03157252629467276,-0.07653891304575886,0.09686877201475283,-0.0954277369329309,0.7298430794235888,0.5529653909311707,0.5130294110951812,-2.5084722807083932,-1.2160872301830323,-1.34054524289146,2.2861301671478023,2.109147220470107,1.482593341884388,11
