start_idx,end_idx,start_time,end_time,center_time,label,mean_st_x,mean_st_y,mean_st_z,sd_st_x,sd_st_y,sd_st_z,min_st_x,min_st_y,min_st_z,max_st_x,max_st_y,max_st_z,mean_pitch,mean_sway,sd_pitch,sd_sway,min_pitch,min_sway,max_pitch,max_sway,mean_vedba_s,sd_vedba_s,min_vedba_s,max_vedba_s,psd1_x,psd2_x,psd1_y,psd2_y,psd1_z,psd2_z,mean_gyr_x,mean_gyr_y,mean_gyr_z,sd_gyr_x,sd_gyr_y,sd_gyr_z,min_gyr_x,min_gyr_y,min_gyr_z,max_gyr_x,max_gyr_y,max_gyr_z,experiment_id
1800,1980,30.0,33.0,31.5,void,-0.6384877609773468,0.5283604180970997,0.8305335036348688,0.25469043786649226,0.6605072075156558,0.42374017648526185,-1.2308913675550863,-1.143593860958704,-0.0408302625039471,-0.01960416597588103,2.0175494972194414,2.0016875449702423,0.980064871504088,0.556668256358749,0.0,0.0,0.980064871504088,0.556668256358749,0.980064871504088,0.556668256358749,0.7435558701009641,0.35751558780969867,0.030946208440222278,1.867553822292235,0.05613873539856378,0.01885509867190924,0.2848599883253951,0.2504018241791773,0.3393617634914491,0.22349871649549563,-0.06918616079902211,-0.03978529161984494,-0.043078446339778274,0.5953821011908605,0.38389485352872993,0.437129229991908,-1.464493757371345,-0.9305090575727755,-0.9368183048127782,1.249797114637478,1.0216947848603155,0.9655805704911178,1
1980,2160,33.0,36.0,34.5,void,-0.6986052003200408,0.4194700403324154,0.6554629571161806,0.19757656798503778,0.8036395352620577,0.542477291544126,-1.2287393470806856,-2.1029122390833725,-0.7566676984307077,-0.2219698768054027,2.199675499903924,1.9125786198810641,0.7147954611968932,0.4328614368407508,0.0,0.0,0.7147954611968932,0.4328614368407508,0.7147954611968932,0.4328614368407508,0.8520285033371858,0.5031918562486958,0.13929609088033784,2.85761386044001,0.01842554894064659,0.017580764121927217,0.43870527290231076,0.29199745551226153,0.5604506689916356,0.31574885475551834,-0.021953527851863778,-0.037966162742312785,0.032468495428181796,0.7869473531359683,0.4679731874036368,0.4532537883375251,-1.9250943230716469,-1.1020992065571273,-0.9217315353858353,1.9857703006973535,1.3464327559396594,1.3414643293168493,1
2160,2340,36.0,39.0,37.5,void,-0.6253368334834721,0.3748313950843292,0.5895520141097925,0.2129167479765784,0.7696146974272453,0.5558019305732675,-1.1787927879034208,-1.4779008796182072,-0.7782836674406711,-0.045318737401935254,3.315148514613805,1.977530528966137,0.63050410541471,0.3842149037272549,0.0,0.0,0.63050410541471,0.3842149037272549,0.63050410541471,0.3842149037272549,0.8285383572223028,0.5099806866002782,0.11491217394362604,3.2544187054360907,0.03715477609867591,0.03008434186728727,0.5177117842748329,0.27115088952325056,0.6321637321055033,0.3389788993828145,-0.0029188219916640888,-0.05823440183502385,0.034066272442900135,0.8053702099591261,0.35593098682275404,0.4515694393371064,-1.9731370667466308,-1.0064926811297306,-1.119641139190662,1.8019785150396126,0.7922200813647695,1.02439960828844,1
2340,2520,39.0,42.0,40.5,post-void,-0.19505860875668432,0.991907972096635,1.3811638007287617,0.48190517188724513,0.9387482562366948,0.7501313240149445,-2.8246046918338736,-2.4570205742817803,-0.5634073408010126,0.6055022108891427,4.433499516727302,2.7629223607319506,1.5707963267948966,1.443493813067511,0.0,0.0,1.5707963267948966,1.443493813067511,1.5707963267948966,1.443493813067511,1.1042315792286297,0.6759071726071345,0.17894977368277315,3.8586406601657095,0.0738833461888673,0.02640526809201268,0.19400712294686512,0.09835936121313643,0.2906635700144621,0.044478110382636084,0.248470170831283,-0.022349715036685078,0.2604079758046151,1.529163555829048,0.6795581480977876,0.5186243204333609,-5.685440372150885,-1.684120977791374,-0.7952673527379702,4.1381629710724885,2.2775475316537936,3.488660499108754,1
2520,2700,42.0,45.0,43.5,post-void,-0.5338695290967707,0.10280242598583117,0.15679510499983565,1.1231001507543814,1.5551568583479443,0.7097246347350082,-5.019914587929322,-10.558232629080777,-2.9146936392775586,2.2680435066229134,8.838109681173963,4.87326455221447,0.1574447786284918,0.10298436773522064,0.0,0.0,0.1574447786284918,0.10298436773522064,0.1574447786284918,0.10298436773522064,1.4795151222911471,1.412306929372194,0.10097551776939237,11.108607315072579,0.7294547021733392,0.631401988461621,1.2618518302668078,0.876178911913489,0.31049681978329324,0.1964101360127614,0.06271413223034981,0.6561422224005558,0.19613592385085127,1.1030311721826878,2.060606297699579,1.5201216211361077,-4.513277207450149,-3.8784543622096437,-5.719534663370223,4.803326315802198,9.88726367538084,4.550216125568175,1
2700,2880,45.0,48.0,46.5,post-void,-1.703887809248588,-0.25263417878559724,-0.26236529498285577,0.9868430605056099,0.9752840740741114,0.683515240306114,-4.376380993281414,-2.538832259407476,-1.6375918288323585,0.1100496497041099,2.003974671420439,1.171468726430379,-0.2654725516908745,-0.2554017828549785,0.0,0.0,-0.2654725516908745,-0.2554017828549785,-0.2654725516908745,-0.2554017828549785,1.4478684412789853,0.5439745505901561,0.2658692184731606,3.2281793670919936,0.7546011632731349,0.20248682233671184,0.6241919568600194,0.2927128029486379,0.7027774023799821,0.16559629015360575,-0.15156216199266842,0.15261815827049602,-0.4153238721728395,1.0567120859041175,1.2831171027706965,1.4168951977915605,-3.148089805199801,-2.0992766923074844,-4.204637476112324,1.9576238277932596,3.9336178801275503,3.769989986934135,1
0,180,0.0,3.0,1.5,pre-void,0.39821702414222293,-0.2713290753682911,-0.25842417138560103,0.30391260501950856,0.062114447976670095,0.04078900276598798,-1.0277888527594983,-0.5251328973952257,-0.42119623607566303,1.2992356524175805,-0.07177593760773375,-0.14208554700462142,-0.26139060682177534,-0.27477363993239307,0.0,0.0,-0.26139060682177534,-0.27477363993239307,-0.26139060682177534,-0.27477363993239307,0.21391774722599033,0.22830684682153396,0.0055508863845943075,1.452918024358026,0.029010015630105926,0.024793472620466477,0.0016675820999359995,0.001299306055313293,0.0004321064539671682,0.00038057928580083485,0.13769107830594893,-0.05400758106087077,-0.06296080230197847,0.10436520551894177,0.4126533304262867,0.4244823393170955,-0.16328204495808726,-1.2635953957503796,-1.4735236883909866,0.4746952641246136,1.209066918771729,1.138868226218274,2
180,360,3.0,6.0,4.5,pre-void,0.2970572720305808,-0.272075595567789,-0.25757704151817357,0.12859260213177043,0.03697896775706572,0.028520613367817332,-0.05744115242055139,-0.4151192560352554,-0.35129257544940096,0.6878684945655783,-0.15929585768082802,-0.18077290426975992,-0.2605137921454735,-0.27554934099052997,0.0,0.0,-0.2605137921454735,-0.27554934099052997,-0.2605137921454735,-0.27554934099052997,0.11059625180763347,0.08053195547344522,0.006444812312601763,0.39279223888103987,0.0026341480552279275,0.002065656881320218,0.0002473197355219904,0.00024525599264799635,0.00047835714552245775,0.00026730174338733157,0.12201377565289584,0.07543552964017647,0.1492722462551905,0.08980215516065407,0.2111480058127719,0.2442031446703308,-0.1326017826614947,-0.6571374890922251,-0.34763720459061,0.40810861693442874,0.7396345803564366,0.7871754879365966,2
360,540,6.0,9.0,7.5,pre-void,0.1941969815402147,-0.3825987251607122,-0.4199238948867424,0.1801934604315677,0.057773678188701674,0.0671838681391672,-0.34424428487568565,-0.5300223431173937,-0.5709077182508362,0.6222640821339154,-0.19450812309164262,-0.23212682025789574,-0.43336146154072097,-0.39260739702222497,0.0,0.0,-0.43336146154072097,-0.39260739702222497,-0.43336146154072097,-0.39260739702222497,0.17106112516103336,0.10516294342845724,0.010484167881384345,0.5627704761623871,0.01068697493094577,0.007376152010694821,0.0019176069610189557,0.0005643365979123761,0.004182667701049106,0.0012509387136545235,0.16947346788685666,0.05360367775580744,0.020884184847104827,0.18421380336326437,0.201213811708955,0.2989733650266068,-0.23940111389665528,-0.49278908877523114,-0.6196082030749468,0.7184352092051556,0.5946166908330284,0.7478294929849292,2
540,720,9.0,12.0,10.5,void,0.21006387521193381,-0.36693032513266893,-0.3927868379532992,0.11994401106019938,0.028288848006114014,0.019231926386078426,-0.13203077985516032,-0.44558537910218105,-0.44530028258217896,0.7077018407702382,-0.2858980814363964,-0.34311753468638045,-0.4036600306385708,-0.37570702015935686,0.0,0.0,-0.4036600306385708,-0.37570702015935686,-0.4036600306385708,-0.37570702015935686,0.09046012965479275,0.0858699985214852,0.007037085894352995,0.5027039497784356,0.004418235982676857,0.0035769587644006793,0.000279278089622288,0.00021087006493768318,9.702661241935098e-05,9.461591569459062e-05,0.10647693871190025,0.06880634245799302,0.09780874299903634,0.055564742336013856,0.09178639888789435,0.13240796064811935,-0.036887021418252744,-0.15236924254650955,-0.23473809499593928,0.284334639554242,0.4017339424032084,0.6079977143197167,2
720,900,12.0,15.0,13.5,void,0.2151619151230506,-0.35126851784348145,-0.3724578049454989,0.062026921088679,0.024371638920321327,0.019083861704547372,-0.012177882025883048,-0.42650349919774694,-0.42551863248593913,0.3283783013017091,-0.2998043952203651,-0.3149073659886187,-0.3816559743473229,-0.35892561628109754,0.0,0.0,-0.3816559743473229,-0.35892561628109754,-0.3816559743473229,-0.35892561628109754,0.05924926683197545,0.035986579176623575,0.0040723609019706905,0.2323223372330443,0.0015918369692315302,0.0011117395750248184,0.0001963462628997817,0.00017299061939905682,0.00016094115260975573,0.00010601284256897783,0.10249712511515435,0.07352682740609538,0.10625670557306209,0.050762188947998506,0.06483406765492689,0.10436130668647406,-0.02372514070794062,-0.11427886581498557,-0.193217977823397,0.2742156393894283,0.25116216112905815,0.4254505336334089,2
900,1080,15.0,18.0,16.5,void,0.2538654791763804,-0.3286798837980933,-0.3394253568588597,0.06765290454326128,0.029143460355826954,0.019684946845452543,-0.00388986203578298,-0.4286137437702954,-0.41055019127008374,0.3815095789477507,-0.24260417461858175,-0.2782176114401954,-0.3463059190327357,-0.33490545994067217,0.0,0.0,-0.3463059190327357,-0.33490545994067217,-0.3463059190327357,-0.33490545994067217,0.06244184070080235,0.043758089958945826,0.004914489726083554,0.27408802236294527,0.0013396804949317106,0.0009401529885747323,0.00021953391059355393,0.00021650059185554884,7.698011763392739e-05,7.626217724604267e-05,0.11025455046236997,0.05388937580175399,0.10256918604767286,0.04923657284409915,0.08102020198819604,0.10963177249884705,-0.012859170880389221,-0.16626346992271238,-0.15281322767480435,0.2414312242058889,0.3109391887495161,0.4964749520514293,2
1080,1260,18.0,21.0,19.5,void,0.29651710137395526,-0.3113465523707117,-0.31475673123912046,0.07244760833908635,0.028305619374598304,0.022218552050893466,0.11798631497915807,-0.3846739998875731,-0.3745134391829306,0.5253890244210704,-0.24055387596242073,-0.26294060472395636,-0.3202003474942721,-0.31660968554224617,0.0,0.0,-0.3202003474942721,-0.31660968554224617,-0.3202003474942721,-0.31660968554224617,0.06952487159813493,0.041349973721084766,0.004087902711315421,0.22912607275406524,0.0013313677916176928,0.0009671043776454601,0.0002121933392404769,0.00021152073308382737,0.000320771763973529,0.0002875848101321153,0.10706879325020159,0.05045695251623474,0.08240178094867813,0.0528837844474503,0.07491324669148854,0.10521058020010964,-0.06218957963272704,-0.17809022005664224,-0.19443335799569642,0.2600652900177439,0.2624146669182624,0.4708265607941461,2
1260,1440,21.0,24.0,22.5,post-void,0.30111586116429473,-0.315096849005681,-0.3207156125235956,0.06810431049078763,0.02758968894424065,0.02198050797697791,0.11884329084679597,-0.3919743117734913,-0.3822502213582288,0.5252929096525757,-0.2507918099249502,-0.2652896407525378,-0.32648491335173446,-0.32055869966742634,0.0,0.0,-0.32648491335173446,-0.32055869966742634,-0.32648491335173446,-0.32055869966742634,0.06318163551840646,0.043481164975317635,0.004190016316750942,0.22456346063848953,0.0016932484547571604,0.0011921259884291604,0.00019744183937380955,0.00017597639711891343,0.00014794260173435364,8.345738162828999e-05,0.12260749405637829,0.07457847233949706,0.10649575916260672,0.07999569082484863,0.11210512375266876,0.11538979004458498,-0.13078366510733216,-0.2315516452812422,-0.2088259539127607,0.3772536290439126,0.3713827686153546,0.40613107476203564,2
1440,1620,24.0,27.0,25.5,post-void,0.4290646680987637,-0.32709063327715754,-0.33962950374774004,0.28796692183109,0.057552012292153266,0.05134223802650497,-0.6469122760968864,-0.502979200658174,-0.4807130515183914,1.0461209240986904,-0.16750209946240943,-0.21513242596460155,-0.3465229589267086,-0.333223210289472,0.0,0.0,-0.3465229589267086,-0.333223210289472,-0.3465229589267086,-0.333223210289472,0.22945587340754844,0.19032396000529903,0.013565809603436218,1.0992622246780992,0.02807481518471586,0.021043025634091862,0.0018396880812260553,0.000886170966159444,0.0030794715960372958,0.0015932396941160088,0.15581309934676918,0.03935499777952537,0.17229647103329068,0.09575763467210896,0.4040741714512147,0.30859071985082426,-0.034352486831874224,-1.5078176895934732,-0.6514445049416916,0.48260540088076903,1.233733697633386,1.1612521951682016,2
1620,1800,27.0,30.0,28.5,post-void,0.9653241115295189,-0.1517131167932268,-0.05055513788880685,0.49201243131581973,0.5286073618532162,0.7498686481800638,-0.33309689825350375,-0.7375067012170167,-0.5462622019188417,2.9567135204763497,2.1990735513130426,2.5504572474263973,-0.05057669768303082,-0.1523012222571624,0.0,0.0,-0.05057669768303082,-0.1523012222571624,-0.05057669768303082,-0.1523012222571624,0.7510748318641833,0.7208963601228032,0.2889396645591105,3.5326648158234297,0.03251648617141883,0.028680662439984943,0.043414381172850146,0.002870574537216213,0.1512386666709868,0.011915492155878199,-0.889786956484056,-0.13070267791185938,0.0880181444925895,1.6852288650495508,0.8089426116552023,0.5653237692211481,-6.110033817517315,-2.061214546892327,-1.7742800466638795,0.34681397690148186,2.1856470043841703,1.6233424753958812,2
1800,1980,30.0,33.0,31.5,post-void,-1.0156455169689071,0.2826008316022753,0.21659008184286818,1.0606539629480982,1.1006792646356893,1.1511494683217396,-3.4391926815441796,-1.1305798589034657,-1.0543701372587877,1.7398401972443558,2.609844549592243,2.727766186984854,0.21832028032539885,0.2865043833427409,0.0,0.0,0.21832028032539885,0.2865043833427409,0.21832028032539885,0.2865043833427409,1.6802495018053747,0.9156355076211715,0.3389065116379738,4.232406034758144,0.2055117070248769,0.2003466700460573,1.143120318570154,0.1836251699817809,1.1463054215017674,0.1347504701151065,1.1093462522595434,0.06661613958227011,-0.7388829039378946,1.7681248732992163,1.410371733247278,1.7886996692147596,-1.670870136120262,-2.5925628852377547,-5.05080005310109,5.501735890751229,3.5920023640874272,2.433968288427992,2
1980,2160,33.0,36.0,34.5,post-void,-2.4868140831717778,0.7275602451086458,0.8432207634937242,1.3777372287930414,1.1404475037751691,1.093464572822061,-4.657610075133056,-0.7458024273124146,-0.5609864769029584,1.8940970970774145,3.4431963259396,3.6349665069721717,1.0032467321183254,0.8147589444989257,0.0,0.0,1.0032467321183254,0.8147589444989257,1.0032467321183254,0.8147589444989257,1.759349055141566,1.1397964970374124,0.17239780150649073,5.614247386329444,2.3738707872346816,0.9016038629860356,0.6209035194583448,0.018560664712508307,0.562295519451797,0.029274295440796707,-1.383358108616385,-0.28585563390306884,-0.018140331574497754,1.4982645931545153,3.033589042641092,2.7604155312013146,-6.224616645601259,-5.603006821422677,-6.090546580041127,0.22935563594288072,7.386978216296375,4.8083183422483184,2
0,180,0.0,3.0,1.5,pre-void,0.5969596059386231,-0.3077847588634361,-0.25216870080011994,0.1695295985028807,0.08705954460448781,0.11090876484487067,0.11709167368500532,-0.4448976068749595,-0.41871140423732733,1.1839792080543767,-0.08466521805847962,-0.02367500107215398,-0.2549207296151966,-0.312863888512764,0.0,0.0,-0.2549207296151966,-0.312863888512764,-0.2549207296151966,-0.312863888512764,0.19739803596159328,0.09825690099534527,0.02642510711479426,0.6117115454625777,0.03221733146243732,0.021518364299967098,0.0041243782164615776,0.00033834972109571634,0.0077200307444237025,0.0004309564692064628,0.10888332173177133,0.10370403328821695,0.056104159415519765,0.12406306736783038,0.22551069429482168,0.3216990937018841,-0.23538748532848305,-0.2665264917314322,-0.7439226956093268,0.5056221471107212,0.7895530754962421,0.9256275662826828,3
180,360,3.0,6.0,4.5,pre-void,0.5176292501980468,-0.4415378946551701,-0.4355972086997939,0.05076197987655455,0.03088496825199265,0.037636371802948335,0.3909004953045107,-0.5004586376297911,-0.4883139529106148,0.6502948154830548,-0.33419755910575255,-0.330829960337298,-0.45070163111471445,-0.4573119751911567,0.0,0.0,-0.45070163111471445,-0.4573119751911567,-0.45070163111471445,-0.4573119751911567,0.06052249780581943,0.03583550762510098,0.010435970659630792,0.1767660656261757,0.0006190918205944084,0.0003885576760411659,0.00043900434749073497,0.00019745108795490756,0.0011356565597609666,0.00044187750303580065,0.03784211545682574,0.003911803861916305,-0.029574709733744573,0.09869772582651543,0.03172362007722232,0.06429389188953391,-0.4181607004485563,-0.07225618956793751,-0.16823516771993444,0.31131267480066593,0.083738276569578,0.08899177368207477,3
360,540,6.0,9.0,7.5,pre-void,0.4456670136475199,-0.48528530581745843,-0.49736492851289316,0.05925181073944785,0.020976450481688422,0.023085671740469462,0.30944366276775437,-0.5629118524634479,-0.559964615500495,0.6211239212906261,-0.4364509380361505,-0.4379391722064414,-0.5205587203658161,-0.5066894421456085,0.0,0.0,-0.5205587203658161,-0.5066894421456085,-0.5205587203658161,-0.5066894421456085,0.056053248609631554,0.03663018032619581,0.006641672877604258,0.1848811590751058,0.002215008525982348,0.001585233941691731,0.00024287575139072355,0.00010194881810226643,0.0004460897772852275,0.0002054174400446462,0.02441295777406512,0.006440499618636441,0.006684097752030151,0.07715733935270058,0.04786615630058047,0.07685850646123998,-0.22353646996741655,-0.09128541755588952,-0.19408331317103644,0.23898639267958638,0.1300488066548345,0.20530565860646063,3
540,720,9.0,12.0,10.5,pre-void,0.4004993175424319,-0.5155020826574482,-0.541165552555089,0.04046991571269047,0.018509723256528055,0.018350953954564233,0.30156220956382573,-0.5704991167585644,-0.5967121617549356,0.5474206953209327,-0.44201157534125857,-0.4739985350561498,-0.57182254321317,-0.5415934831445733,0.0,0.0,-0.57182254321317,-0.5415934831445733,-0.57182254321317,-0.5415934831445733,0.04138603333671633,0.024584094218015596,0.004905757870480674,0.14822172434052316,0.001009239234366539,0.00041373334800087584,0.00010475408536722045,7.732469580573529e-05,8.169272081126874e-05,4.780436494477316e-05,0.007335477499214795,0.005909205928754535,0.0041652313991530805,0.07206790531991163,0.03614385282574936,0.04218067489986454,-0.13816656750752537,-0.06500364660468083,-0.11032420494877515,0.3726878082964862,0.10896927598948446,0.12091368871265626,3
720,900,12.0,15.0,13.5,void,0.39753933392591295,-0.49710631285717805,-0.5131444501156286,0.028161729952017822,0.016778932732207666,0.019729049469014256,0.3281250311457198,-0.5569277105269396,-0.587005883287162,0.47578062308595287,-0.4623753905314386,-0.4757890293760133,-0.5388443646809506,-0.5202606440363998,0.0,0.0,-0.5388443646809506,-0.5202606440363998,-0.5388443646809506,-0.5202606440363998,0.03303934529808409,0.019293850645921044,0.006063612138039668,0.11178978747752523,0.000163181529011926,0.00011226837382542603,6.074295048824906e-05,5.9284511181769904e-05,0.00020629609391574063,3.4331937683208126e-05,-0.0036211143076786472,-0.00031682591571776216,0.003703461975674195,0.05049625758127405,0.01755000281350615,0.024595832461921964,-0.12391419089907298,-0.06958196595676039,-0.06004491916420112,0.13676072096588054,0.05053614110878257,0.0789339430078247,3
