,Model,Fold,Accuracy,Precision_Macro,Recall_Macro,F1_Macro,Precision_Weighted,Recall_Weighted,F1_Weighted,Precision_Positive,Recall_Positive,F1_Positive,Precision_Negative,Recall_Negative,F1_Negative,AUC,Features_K,Score_Function,Best_Params,HP_selector__k,HP_selector__score_func,HP_clf__n_estimators,HP_clf__max_depth,HP_clf__min_samples_split,HP_clf__min_samples_leaf,HP_clf__max_features,HP_clf__bootstrap,HP_clf__class_weight,HP_clf__learning_rate,HP_clf__subsample,HP_clf__colsample_bytree,HP_clf__min_child_weight,HP_clf__gamma,HP_clf__reg_alpha,HP_clf__reg_lambda,HP_clf__criterion,HP_clf__splitter
0,RF,1,0.7832,0.7769,0.7975,0.7775,0.8089,0.7832,0.7871,0.6577,0.8507,0.7419,0.8962,0.7443,0.8132,0.8552,81,f_classif,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__n_estimators': 404, 'clf__max_depth': 4, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 9, 'clf__max_features': 'sqrt', 'clf__bootstrap': False, 'clf__class_weight': 'balanced'}",81,f_classif,404.0,4.0,20.0,9.0,sqrt,False,balanced,,,,,,,,,
1,RF,2,0.7131,0.7159,0.7446,0.7053,0.7758,0.7131,0.7218,0.5412,0.8364,0.6571,0.8907,0.6528,0.7534,0.8484,81,f_classif,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__n_estimators': 385, 'clf__max_depth': 3, 'clf__min_samples_split': 12, 'clf__min_samples_leaf': 6, 'clf__max_features': 'sqrt', 'clf__bootstrap': True, 'clf__class_weight': None}",81,f_classif,385.0,3.0,12.0,6.0,sqrt,True,,,,,,,,,,
2,RF,3,0.5994,0.6603,0.613,0.5732,0.6658,0.5994,0.568,0.7722,0.3352,0.4674,0.5485,0.8909,0.679,0.6722,all,f_classif,"{'selector__k': 'all', 'selector__score_func': 'f_classif', 'clf__n_estimators': 302, 'clf__max_depth': 3, 'clf__min_samples_split': 19, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__bootstrap': False, 'clf__class_weight': None}",all,f_classif,302.0,3.0,19.0,2.0,sqrt,False,,,,,,,,,,
3,RF,4,0.6957,0.6833,0.6884,0.6849,0.7017,0.6957,0.6978,0.6,0.6558,0.6267,0.7666,0.7211,0.7431,0.7581,20,f_classif,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__n_estimators': 499, 'clf__max_depth': 12, 'clf__min_samples_split': 18, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__bootstrap': True, 'clf__class_weight': 'balanced'}",20,f_classif,499.0,12.0,18.0,10.0,sqrt,True,balanced,,,,,,,,,
4,RF,5,0.6855,0.6844,0.6852,0.6845,0.6867,0.6855,0.6859,0.6531,0.6809,0.6667,0.7156,0.6895,0.7023,0.7349,10,f_classif,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__n_estimators': 195, 'clf__max_depth': 3, 'clf__min_samples_split': 16, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__bootstrap': True, 'clf__class_weight': None}",10,f_classif,195.0,3.0,16.0,10.0,sqrt,True,,,,,,,,,,
5,XGB,1,0.7614,0.7471,0.7246,0.7319,0.7568,0.7614,0.7557,0.7108,0.5871,0.6431,0.7833,0.8621,0.8208,0.8415,10,f_classif,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__n_estimators': 163, 'clf__max_depth': 5, 'clf__learning_rate': 0.013799995998801448, 'clf__subsample': 0.8400887462459806, 'clf__colsample_bytree': 0.6656421355915262, 'clf__min_child_weight': 10, 'clf__gamma': 3.6577204596173014, 'clf__reg_alpha': 0.17303388123815533, 'clf__reg_lambda': 1.17968100813145}",10,f_classif,163.0,5.0,,,,,,0.013799995998801448,0.8400887462459806,0.6656421355915262,10.0,3.6577204596173014,0.17303388123815533,1.17968100813145,,
6,XGB,2,0.7351,0.728,0.7578,0.7248,0.7833,0.7351,0.743,0.5667,0.8242,0.6716,0.8893,0.6914,0.778,0.8606,91,f_classif,"{'selector__k': 91, 'selector__score_func': 'f_classif', 'clf__n_estimators': 281, 'clf__max_depth': 8, 'clf__learning_rate': 0.011711509955524094, 'clf__subsample': 0.8430179407605753, 'clf__colsample_bytree': 0.6682096494749166, 'clf__min_child_weight': 1, 'clf__gamma': 4.7444276862666666, 'clf__reg_alpha': 1.9312640661491187, 'clf__reg_lambda': 1.6167946962329223}",91,f_classif,281.0,8.0,,,,,,0.011711509955524094,0.8430179407605753,0.6682096494749166,1.0,4.7444276862666666,1.9312640661491187,1.6167946962329223,,
7,XGB,3,0.585,0.6331,0.5979,0.5611,0.6376,0.585,0.5561,0.7262,0.3352,0.4586,0.5399,0.8606,0.6636,0.6726,10,f_classif,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__n_estimators': 310, 'clf__max_depth': 6, 'clf__learning_rate': 0.1357060465856192, 'clf__subsample': 0.8370100088221754, 'clf__colsample_bytree': 0.6499685993059862, 'clf__min_child_weight': 9, 'clf__gamma': 4.716490546149185, 'clf__reg_alpha': 1.496056922870372, 'clf__reg_lambda': 0.7919956804101358}",10,f_classif,310.0,6.0,,,,,,0.1357060465856192,0.8370100088221754,0.6499685993059862,9.0,4.716490546149185,1.496056922870372,0.7919956804101358,,
8,XGB,4,0.6703,0.6514,0.6475,0.649,0.6668,0.6703,0.6681,0.5821,0.5442,0.5625,0.7208,0.7507,0.7355,0.7388,91,f_classif,"{'selector__k': 91, 'selector__score_func': 'f_classif', 'clf__n_estimators': 148, 'clf__max_depth': 5, 'clf__learning_rate': 0.0100698480071942, 'clf__subsample': 0.9193319302025672, 'clf__colsample_bytree': 0.9145963131920343, 'clf__min_child_weight': 4, 'clf__gamma': 4.971548182748036, 'clf__reg_alpha': 0.5124294893006568, 'clf__reg_lambda': 1.9531149060334683}",91,f_classif,148.0,5.0,,,,,,0.0100698480071942,0.9193319302025672,0.9145963131920343,4.0,4.971548182748036,0.5124294893006568,1.9531149060334683,,
9,XGB,5,0.6708,0.669,0.6692,0.6691,0.671,0.6708,0.6709,0.6421,0.6489,0.6455,0.6959,0.6895,0.6927,0.7334,10,f_classif,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__n_estimators': 228, 'clf__max_depth': 3, 'clf__learning_rate': 0.014503000517557905, 'clf__subsample': 0.6769676199265374, 'clf__colsample_bytree': 0.6657620737290557, 'clf__min_child_weight': 10, 'clf__gamma': 2.9707129920569413, 'clf__reg_alpha': 1.2139340618942163, 'clf__reg_lambda': 0.8902068283937499}",10,f_classif,228.0,3.0,,,,,,0.014503000517557905,0.6769676199265374,0.6657620737290557,10.0,2.9707129920569413,1.2139340618942163,0.8902068283937499,,
