,Model,Fold,Accuracy,Precision_Macro,Recall_Macro,F1_Macro,Precision_Weighted,Recall_Weighted,F1_Weighted,Precision_Positive,Recall_Positive,F1_Positive,Precision_Negative,Recall_Negative,F1_Negative,AUC,Features_K,Score_Function,Best_Params,HP_selector__k,HP_selector__score_func,HP_clf__n_estimators,HP_clf__max_depth,HP_clf__min_samples_split,HP_clf__min_samples_leaf,HP_clf__max_features,HP_clf__bootstrap,HP_clf__class_weight,HP_clf__learning_rate,HP_clf__subsample,HP_clf__colsample_bytree,HP_clf__min_child_weight,HP_clf__gamma,HP_clf__reg_alpha,HP_clf__reg_lambda,HP_clf__criterion,HP_clf__splitter
0,RF,1,0.6935,0.705,0.6983,0.692,0.7079,0.6935,0.691,0.7665,0.5959,0.6705,0.6435,0.8008,0.7136,0.7962,71,f_classif,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__n_estimators': 258, 'clf__max_depth': 4, 'clf__min_samples_split': 18, 'clf__min_samples_leaf': 7, 'clf__max_features': 'sqrt', 'clf__bootstrap': True, 'clf__class_weight': None}",71,f_classif,258.0,4.0,18.0,7.0,sqrt,True,,,,,,,,,,
1,RF,2,0.6044,0.5968,0.5938,0.5938,0.6009,0.6044,0.6013,0.5603,0.5,0.5284,0.6332,0.6875,0.6592,0.6153,71,f_classif,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__n_estimators': 260, 'clf__max_depth': 4, 'clf__min_samples_split': 19, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__bootstrap': False, 'clf__class_weight': None}",71,f_classif,260.0,4.0,19.0,10.0,sqrt,False,,,,,,,,,,
2,RF,3,0.7287,0.7215,0.7108,0.714,0.726,0.7287,0.7254,0.6954,0.6089,0.6493,0.7475,0.8128,0.7788,0.8011,71,f_classif,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__n_estimators': 355, 'clf__max_depth': 3, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 3, 'clf__max_features': 'sqrt', 'clf__bootstrap': False, 'clf__class_weight': None}",71,f_classif,355.0,3.0,20.0,3.0,sqrt,False,,,,,,,,,,
3,RF,4,0.7762,0.7669,0.7963,0.7675,0.8128,0.7762,0.7819,0.6238,0.859,0.7228,0.91,0.7336,0.8123,0.8247,91,f_classif,"{'selector__k': 91, 'selector__score_func': 'f_classif', 'clf__n_estimators': 306, 'clf__max_depth': 3, 'clf__min_samples_split': 13, 'clf__min_samples_leaf': 3, 'clf__max_features': 'log2', 'clf__bootstrap': True, 'clf__class_weight': 'balanced'}",91,f_classif,306.0,3.0,13.0,3.0,log2,True,balanced,,,,,,,,,
4,RF,5,0.7193,0.7172,0.7405,0.7116,0.7648,0.7193,0.7263,0.5644,0.8085,0.6647,0.87,0.6725,0.7586,0.8131,81,f_classif,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__n_estimators': 443, 'clf__max_depth': 3, 'clf__min_samples_split': 12, 'clf__min_samples_leaf': 4, 'clf__max_features': 'sqrt', 'clf__bootstrap': True, 'clf__class_weight': 'balanced'}",81,f_classif,443.0,3.0,12.0,4.0,sqrt,True,balanced,,,,,,,,,
5,XGB,1,0.6792,0.7048,0.6866,0.6739,0.7087,0.6792,0.672,0.7897,0.5274,0.6324,0.6198,0.8459,0.7154,0.7954,all,f_classif,"{'selector__k': 'all', 'selector__score_func': 'f_classif', 'clf__n_estimators': 112, 'clf__max_depth': 3, 'clf__learning_rate': 0.02432799444366184, 'clf__subsample': 0.847744211628425, 'clf__colsample_bytree': 0.6576059529497786, 'clf__min_child_weight': 2, 'clf__gamma': 3.3317288437100614, 'clf__reg_alpha': 0.5282000309846908, 'clf__reg_lambda': 0.6694159393795869}",all,f_classif,112.0,3.0,,,,,,0.02432799444366184,0.847744211628425,0.6576059529497786,2.0,3.3317288437100614,0.5282000309846908,0.6694159393795869,,
6,XGB,2,0.5895,0.5831,0.5824,0.5826,0.5881,0.5895,0.5887,0.5383,0.5202,0.5291,0.6278,0.6446,0.6361,0.5989,30,f_classif,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__n_estimators': 52, 'clf__max_depth': 3, 'clf__learning_rate': 0.06521454993264675, 'clf__subsample': 0.8608779199405329, 'clf__colsample_bytree': 0.9992062925899449, 'clf__min_child_weight': 7, 'clf__gamma': 4.157000582397693, 'clf__reg_alpha': 1.987736525679105, 'clf__reg_lambda': 0.36447570471998564}",30,f_classif,52.0,3.0,,,,,,0.06521454993264675,0.8608779199405329,0.9992062925899449,7.0,4.157000582397693,1.987736525679105,0.36447570471998564,,
7,XGB,3,0.7195,0.7115,0.7014,0.7044,0.7166,0.7195,0.7161,0.6827,0.5978,0.6374,0.7403,0.805,0.7713,0.8039,30,f_classif,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__n_estimators': 154, 'clf__max_depth': 5, 'clf__learning_rate': 0.01567476468244324, 'clf__subsample': 0.6018338280816098, 'clf__colsample_bytree': 0.8283791116853635, 'clf__min_child_weight': 8, 'clf__gamma': 0.028732568945286776, 'clf__reg_alpha': 0.04271242472957562, 'clf__reg_lambda': 0.6406794705158333}",30,f_classif,154.0,5.0,,,,,,0.01567476468244324,0.6018338280816098,0.8283791116853635,8.0,0.028732568945286776,0.04271242472957562,0.6406794705158333,,
8,XGB,4,0.7216,0.6887,0.6849,0.6866,0.7191,0.7216,0.7202,0.5939,0.5705,0.5819,0.7835,0.7993,0.7913,0.7892,40,f_classif,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__n_estimators': 51, 'clf__max_depth': 10, 'clf__learning_rate': 0.022740809791548022, 'clf__subsample': 0.9191979476316068, 'clf__colsample_bytree': 0.7845619357947551, 'clf__min_child_weight': 8, 'clf__gamma': 1.6824961023612377, 'clf__reg_alpha': 1.5273849558240902, 'clf__reg_lambda': 0.3616005000008413}",40,f_classif,51.0,10.0,,,,,,0.022740809791548022,0.9191979476316068,0.7845619357947551,8.0,1.6824961023612377,1.5273849558240902,0.3616005000008413,,
9,XGB,5,0.7209,0.7072,0.7271,0.7085,0.7492,0.7209,0.7272,0.5725,0.747,0.6482,0.8419,0.7072,0.7687,0.7945,71,f_classif,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__n_estimators': 155, 'clf__max_depth': 3, 'clf__learning_rate': 0.012733114086589982, 'clf__subsample': 0.8493189368463534, 'clf__colsample_bytree': 0.7174645484311125, 'clf__min_child_weight': 7, 'clf__gamma': 0.35853288706047154, 'clf__reg_alpha': 1.5832646961696402, 'clf__reg_lambda': 0.12566097716076347}",71,f_classif,155.0,3.0,,,,,,0.012733114086589982,0.8493189368463534,0.7174645484311125,7.0,0.35853288706047154,1.5832646961696402,0.12566097716076347,,
