center_time,start_time,end_time,acc_x_mean,acc_x_std,acc_x_range,acc_x_rms,acc_x_min,acc_x_max,acc_y_mean,acc_y_std,acc_y_range,acc_y_rms,acc_y_min,acc_y_max,acc_z_mean,acc_z_std,acc_z_range,acc_z_rms,acc_z_min,acc_z_max,gyr_x_mean,gyr_x_std,gyr_x_range,gyr_x_rms,gyr_x_min,gyr_x_max,gyr_y_mean,gyr_y_std,gyr_y_range,gyr_y_rms,gyr_y_min,gyr_y_max,gyr_z_mean,gyr_z_std,gyr_z_range,gyr_z_rms,gyr_z_min,gyr_z_max,label,experiment_id
2.5,0.0,5.0,0.8401594110741333,0.6777247811276426,5.252619895825673,1.0794344421830098,-1.1074683656017552,4.145151530223918,0.32740431306678025,0.8228963746987381,5.993564042615388,0.8856365099221329,-2.8887109497435803,3.1048530928718074,0.6368573812952699,0.6132610247863794,3.226859080029416,0.8841246567268153,-1.1722284331737365,2.0546306468556796,-0.12219262757841813,0.9753355176169692,7.890398252020509,0.9829600247007398,-2.854918411358727,5.035479840661782,-0.07758634084277719,1.3250377332897314,10.521606071037603,1.3273072873027412,-5.3212565603590996,5.200349510678503,-0.029740626270769194,1.24228797532657,9.873075664785054,1.2426439226471784,-3.9912413304876893,5.8818343342973645,pre-void,1
3.5,1.0,6.0,0.6897012212188175,0.582920888091565,4.0431762599764784,0.9030418242386047,-0.7984184076531967,3.244757852323282,0.4482681294626136,0.7171771468068241,5.379251218684216,0.8457466380624209,-2.5231172301253753,2.856133988558841,0.8644744746009246,0.5747310071096382,3.141934111066075,1.0380904814946545,-0.8911737277221577,2.250760383343917,-0.04099228284616711,0.9345411657322433,6.92009024712506,0.9354397670086088,-2.4183807260026127,4.501709521122447,0.04442623602358424,0.9776769698342479,10.521606071037603,0.9786858269084622,-5.3212565603590996,5.200349510678503,0.07551769619487647,1.2629756942353436,9.873075664785054,1.2652314122988846,-3.9912413304876893,5.8818343342973645,pre-void,1
4.5,2.0,7.0,0.653382723774925,0.540603565716211,3.784466484776001,0.8480337251504928,-0.7984184076531967,2.986048077122804,0.42241029529845053,0.8158414904641451,5.433528899616388,0.9187098536191294,-2.5773949110575476,2.856133988558841,0.7639776535225196,0.6936129179237002,3.4052159628821284,1.0318724412408757,-1.1544555795382112,2.250760383343917,0.13298564229070864,0.9331463166574916,6.274614456412221,0.9425747871372945,-1.7729049352897734,4.501709521122447,0.05104197254224379,0.7589097600257707,5.532178610462601,0.7606242875581715,-3.2630065265827506,2.2691720838798504,0.06953460195910247,0.9136240369182526,6.650965608383043,0.9162663050142219,-2.2448874429986856,4.406078165384357,pre-void,1
5.5,3.0,8.0,0.6378145031306139,0.6498087184294218,5.256641743298044,0.9105266118849242,-2.27059366617524,2.986048077122804,0.2767530466044214,0.9254215483538457,5.433528899616388,0.9659178489718773,-2.5773949110575476,2.856133988558841,0.5609060556878285,0.8740199086584679,3.7954779191823462,1.0385212583469987,-1.5447175358384293,2.250760383343917,0.08640540729519083,1.1030962040360772,6.6442905510706085,1.1064750922495503,-2.142581029948161,4.501709521122447,-0.061455254049643075,0.9065304235170849,5.532178610462601,0.9086111142905813,-3.2630065265827506,2.2691720838798504,0.019934784839165935,0.945255120138832,6.650965608383043,0.9454653022693437,-2.2448874429986856,4.406078165384357,pre-void,1
6.5,4.0,9.0,0.6131694962731401,0.6410483338018989,5.256641743298044,0.8870850001155735,-2.27059366617524,2.986048077122804,0.2734946427529197,0.9863510468653062,5.433528899616388,1.0235661714158164,-2.5773949110575476,2.856133988558841,0.5831391129445012,0.9034898372295149,3.7954779191823462,1.0753348831981204,-1.5447175358384293,2.250760383343917,0.04098913932858757,1.2310559146924243,7.901307565721322,1.2317381112241756,-3.399598044598875,4.501709521122447,-0.12251550968272695,0.9317462209371004,5.14653537788233,0.9397664977766478,-3.2630065265827506,1.8835288512995794,-0.01914929014930209,0.970862291014322,6.650965608383043,0.971051122972833,-2.2448874429986856,4.406078165384357,pre-void,1
7.5,5.0,10.0,0.6011749243563058,0.6850197718189502,5.256641743298044,0.9114073608753095,-2.27059366617524,2.986048077122804,0.0576833192861168,0.9984052407992304,5.436237513987768,1.0000701926261142,-2.580103525428927,2.856133988558841,0.29434230327977196,0.8594817337144443,3.7954779191823462,0.9084856862322203,-1.5447175358384293,2.250760383343917,0.3024320221717915,1.402451608525416,8.28308323612385,1.4346900857991756,-3.399598044598875,4.883485191524976,-0.20244307583269755,1.0074226481202784,5.14653537788233,1.0275619645054392,-3.2630065265827506,1.8835288512995794,-0.07533002216561259,1.1417974480326265,7.623111990208367,1.144279696828223,-3.21703382482401,4.406078165384357,pre-void,1
8.5,6.0,11.0,0.7314527000222705,0.6209682796439815,5.256641743298044,0.9594918742198266,-2.27059366617524,2.986048077122804,-0.10414798024672395,0.9355135739002394,5.0749071200437035,0.9412929664780625,-2.580103525428927,2.4948035946147766,-0.024724852812520872,0.7150345244105052,3.472946155088037,0.7154618714128366,-1.5447175358384293,1.9282286192496079,0.11360762896175101,1.2800272179197285,8.28308323612385,1.2850588982508278,-3.399598044598875,4.883485191524976,-0.1830878675450852,0.989328838721769,5.228787360884704,1.0061275855321585,-3.2630065265827506,1.9657808343019534,-0.0765452232741946,0.9402898288166298,5.355446548898012,0.9434003038912502,-3.21703382482401,2.1384127240740023,pre-void,1
9.5,7.0,12.0,0.648606845615155,0.5418876863017563,4.6713877234927415,0.8451822908369012,-2.27059366617524,2.4007940573175013,-0.18190032289742278,0.9168671121435756,6.027733806279523,0.934736876773719,-3.23487893336893,2.792854872910593,-0.10370252321516771,0.7346456426230361,3.884622086864427,0.7419288601653167,-1.9563934676148191,1.9282286192496079,0.09342880890591085,1.3447962482287183,8.28308323612385,1.3480377930843088,-3.399598044598875,4.883485191524976,-0.16263224959860334,0.9605537866192324,5.740995567067927,0.9742242173124461,-2.7027524027862544,3.0382431642816727,-0.0880131361052285,0.902801129063642,5.636444613385137,0.9070811379174765,-3.21703382482401,2.419410788561127,pre-void,1
10.5,8.0,13.0,0.586092421198932,0.4105701552275574,2.781083230038524,0.7155921873178933,-0.5381298418073994,2.2429533882311246,-0.16979343932682453,0.9127000222371794,6.027733806279523,0.9283593822600059,-3.23487893336893,2.792854872910593,-0.10217601802866438,0.737066794964875,3.9370861762864613,0.7441151785174034,-2.0088575570368534,1.9282286192496079,0.054418046372167135,1.2656812678310463,8.28308323612385,1.2668505813667876,-3.399598044598875,4.883485191524976,-0.11025475486489261,0.8725528511430352,5.31503188236861,0.8794910966053934,-2.276788718086937,3.0382431642816727,-0.044448213247665895,0.8815073968416348,5.636444613385137,0.8826272907334246,-3.21703382482401,2.419410788561127,pre-void,1
11.5,9.0,14.0,0.5599154728101114,0.4983869154069539,3.4206274477281,0.7495964608647968,-0.8860513212748312,2.5345761264532687,-0.2645758414781994,0.8972779623161597,6.261524845834444,0.9354721361708948,-3.23487893336893,3.0266459124655145,-0.3348261975342018,0.6041348219360234,3.9370861762864613,0.6907151841612308,-2.0088575570368534,1.9282286192496079,0.20288900750377298,1.2313488058452904,8.983624415067265,1.2479518544489163,-4.100139223542289,4.883485191524976,-0.041303089239613025,0.8540885119006069,5.193824017724715,0.8550866221274477,-2.155580853443042,3.0382431642816727,0.026987508021150585,0.9094032435244316,5.636444613385137,0.9098035968943783,-3.21703382482401,2.419410788561127,pre-void,1
