center_time,start_time,end_time,acc_x_mean,acc_x_std,acc_x_range,acc_x_rms,acc_x_min,acc_x_max,acc_y_mean,acc_y_std,acc_y_range,acc_y_rms,acc_y_min,acc_y_max,acc_z_mean,acc_z_std,acc_z_range,acc_z_rms,acc_z_min,acc_z_max,gyr_x_mean,gyr_x_std,gyr_x_range,gyr_x_rms,gyr_x_min,gyr_x_max,gyr_y_mean,gyr_y_std,gyr_y_range,gyr_y_rms,gyr_y_min,gyr_y_max,gyr_z_mean,gyr_z_std,gyr_z_range,gyr_z_rms,gyr_z_min,gyr_z_max,label,experiment_id
1.5,0.0,3.0,0.9605663921543409,0.8274463408013264,5.252619895825673,1.2678151445072392,-1.1074683656017552,4.145151530223918,0.1523938503575519,0.9029473219080588,5.993564042615388,0.915717069715169,-2.8887109497435803,3.1048530928718074,0.35558804643896086,0.480373059884685,2.590973506642481,0.5976630617942285,-1.1722284331737365,1.4187450734687446,0.014330819655053931,1.1018282169172493,7.890398252020509,1.1019214091699236,-2.854918411358727,5.035479840661782,-0.148696530738852,1.6654086514916053,10.521606071037603,1.672033682291376,-5.3212565603590996,5.200349510678503,-0.026583005860168107,1.5717620531015901,9.873075664785054,1.5719868344775307,-3.9912413304876893,5.8818343342973645,non-void,1
4.5,3.0,6.0,0.5039921298744378,0.45944117483790636,3.453533186780545,0.6819781962143714,-0.7984184076531967,2.655114779127348,0.5789935224820096,0.7055260913371484,4.659377389738671,0.9126886460527488,-1.8032434011798297,2.856133988558841,1.1055161248002383,0.5660895010267597,3.141934111066075,1.2420238425111096,-0.8911737277221577,2.250760383343917,0.06259081745320903,1.0622953211808488,6.274614456412221,1.0641376601888421,-1.7729049352897734,4.501709521122447,0.06942708921760633,0.6437504566378638,4.419022962371935,0.6474834137942744,-2.1498508784920847,2.2691720838798504,0.11877144082064185,1.021897149120966,6.101389463829074,1.0287761848605212,-1.6953112984447176,4.406078165384357,non-void,1
7.5,6.0,9.0,0.7585778049398972,0.6869466853662234,5.256641743298044,1.0233943690890008,-2.27059366617524,2.986048077122804,-0.039395460580424424,0.9985830958524425,5.072198505672324,0.9993598959516997,-2.5773949110575476,2.4948035946147766,0.06557006981851822,0.7175886110915082,3.179704336109784,0.7205781351277909,-1.5447175358384293,1.6349868002713548,-0.09859529045154464,1.2407223572908017,6.534853230135893,1.2446336807191376,-3.399598044598875,3.1352551855370177,-0.22815424763630032,1.0577244911034933,5.143720207795349,1.0820515051487292,-3.2630065265827506,1.880713681212598,-0.15617875830542954,0.7547683033315267,4.294891011111249,0.7707574172590084,-2.2448874429986856,2.0500035681125626,non-void,1
10.5,9.0,12.0,0.6367759222701769,0.48274286433548075,2.781083230038524,0.7990771228422565,-0.5381298418073994,2.2429533882311246,-0.24710366126682745,0.9284670845064776,6.027733806279523,0.9607868371410121,-3.23487893336893,2.792854872910593,-0.2633257454658654,0.6649889013714487,3.884622086864427,0.7152277170051229,-1.9563934676148191,1.9282286192496079,0.40936221475717377,1.270080972684102,6.562936614933302,1.3344223844214742,-1.6794514234083266,4.883485191524976,-0.021683197814288274,0.9648330400864922,5.193824017724715,0.9650766582557039,-2.155580853443042,3.0382431642816727,-0.019445993758884342,1.0436791367897544,5.636444613385137,1.0438602814761548,-3.21703382482401,2.419410788561127,non-void,1
13.5,12.0,15.0,0.3916555818452499,0.4560493968856626,3.4206274477281,0.6011448637311292,-0.8860513212748312,2.5345761264532687,-0.3262719599128925,0.8159149318627849,6.108115159015377,0.8787323641826635,-3.081469246549862,3.0266459124655145,-0.5224006191403395,0.4362412440409346,3.0144775160578767,0.6805944680061633,-2.0088575570368534,1.005619959021023,-0.00466274306541312,0.9761133371197883,7.0534426532103,0.9761244736589815,-4.100139223542289,2.9533034296680105,0.0474711945105774,0.6398060831000048,2.83387661917483,0.6415647576667778,-1.3230133603727012,1.510863258802129,0.0733028656410785,0.6370249684630939,3.4847567481413346,0.641228602416174,-1.6967440849624287,1.7880126631789057,non-void,1
16.5,15.0,18.0,-0.003036430744602482,0.2160681198519568,1.311093139384023,0.21608945445816258,-0.6634825633301373,0.6476105760538858,-0.49419210474255537,0.6732293389724615,3.7484411107360875,0.8351428496030929,-2.5102847281904275,1.2381563825456603,-0.7705724650710225,0.47762695524429033,2.160757283932222,0.9065922083834405,-1.9604883638481638,0.2002689200840584,0.11838472081840175,0.7109920498001904,3.9733047955979175,0.7207805747953584,-1.80572191869269,2.1675828769052274,-0.027647444815237746,0.5027714117779546,2.8492179248958918,0.5035310057047225,-1.335001801079437,1.514216123816455,-0.01332371768876345,0.4468959054546065,2.438580873744381,0.44709447744871833,-1.5573037226630406,0.8812771510813401,void,1
19.5,18.0,21.0,1.0525515325014927,1.1082692548686002,5.285549614263089,1.5284388996156317,-1.3689142034458628,3.9166354108172263,-0.790535041462256,0.6292257329098769,3.300163738228804,1.0103814501146102,-2.424961382662944,0.8752023555658597,-1.3412215426544716,0.4270306439940591,2.0659111620707016,1.4075618627223534,-2.34152854991205,-0.27561738784134815,-0.008593277683633752,0.9199681417185616,4.079033052606443,0.9200082750706384,-1.8766929843487756,2.202340068257667,-0.12268656498047249,1.3364788514692054,9.667340700216458,1.34209825037184,-5.154483224354618,4.51285747586184,0.33191224968023547,1.8481927588251423,9.720108654822877,1.8777598928674257,-2.40463424219991,7.315474412622967,void,1
22.5,21.0,24.0,0.9359598230994189,0.20678650708797086,1.1195435682525896,0.9585308810726645,0.28698956794441755,1.406533136197007,-0.9255384829299358,0.5832251451527973,2.903747989916898,1.0939712305736145,-2.3524990979212705,0.5512488919956272,-1.6391539161440902,0.38363619380863206,1.6274347299628733,1.6834495210758418,-2.4366017406248757,-0.8091670106620023,-0.024383739119421263,0.7076644427314699,4.049328474810709,0.7080844089795268,-2.1519686285331985,1.89735984627751,-0.003621687605719269,0.31319212055787454,1.843725344393695,0.31321306007357297,-0.9005957454890338,0.9431295989046612,-0.0773703311412436,0.39467154971711715,1.9532352441005187,0.4021837892021713,-1.1646925051877466,0.7885427389127723,void,1
25.5,24.0,27.0,-0.12544223917871974,0.5961688408491947,2.4754691041939605,0.6092233105927938,-1.1632076058628358,1.3122614983311247,-0.32711419101712436,0.7466117943159808,4.078131726263633,0.8151275147953946,-2.4560376230854923,1.6220941031781404,-0.7011852977043413,0.629282257793256,2.4785231584022176,0.9421554976170885,-1.6425091065078408,0.8360140518943768,-0.3266663647122765,0.750348062933157,3.2612193732181174,0.8183722437753342,-2.0027057598029305,1.258513613415187,-0.09402100648990305,0.7669495975912922,4.563423137046555,0.772691163989093,-1.7715699671672234,2.791853169879331,-0.25279498265290573,0.8460287609415316,4.352980407726569,0.8829892228078132,-2.9307017014014125,1.422278706325156,void,1
28.5,27.0,30.0,-0.45033718700731107,0.2369527857662302,1.0623321357521505,0.5088715011513564,-0.9870288136866708,0.07530332206547959,0.24235355875101977,0.655735001884117,2.9269294548672278,0.6990877199144946,-1.298137324549393,1.6287921303178348,0.36405906462594434,0.4831804570617185,1.9976261690135373,0.6049812861756045,-0.7014927501868263,1.2961334188267108,-0.11558768925798676,0.6284057718851819,3.483127746675719,0.6389478288926351,-2.316956098293617,1.166171648382102,-0.05683625075325875,0.34016211742681096,1.518446155751593,0.34487769648380984,-0.8445569599777446,0.6738891957738483,-0.0037852150854623605,0.42594434145249704,2.0344360501429097,0.42596116004706885,-1.1240598201281993,0.9103762300147107,void,1
