center_time,start_time,end_time,acc_x_mean,acc_x_std,acc_x_range,acc_x_rms,acc_x_min,acc_x_max,acc_y_mean,acc_y_std,acc_y_range,acc_y_rms,acc_y_min,acc_y_max,acc_z_mean,acc_z_std,acc_z_range,acc_z_rms,acc_z_min,acc_z_max,gyr_x_mean,gyr_x_std,gyr_x_range,gyr_x_rms,gyr_x_min,gyr_x_max,gyr_y_mean,gyr_y_std,gyr_y_range,gyr_y_rms,gyr_y_min,gyr_y_max,gyr_z_mean,gyr_z_std,gyr_z_range,gyr_z_rms,gyr_z_min,gyr_z_max,label,experiment_id
1.0,0.0,2.0,1.0348944503830793,0.9913235560370528,5.252619895825673,1.433083708716153,-1.1074683656017552,4.145151530223918,0.06605744548589491,1.0446478596847801,5.993564042615388,1.0467343200870571,-2.8887109497435803,3.1048530928718074,0.24433491761939857,0.5460442947960118,2.590973506642481,0.5982172881548578,-1.1722284331737365,1.4187450734687446,0.015496714129289138,1.3229704554872088,7.890398252020509,1.3230612133385353,-2.854918411358727,5.035479840661782,-0.21468463781685265,2.0274281511738326,10.521606071037603,2.0387629587293117,-5.3212565603590996,5.200349510678503,-0.07895814029044514,1.9125288953691244,9.873075664785054,1.9141580821708455,-3.9912413304876893,5.8818343342973645,pre-void,1
3.0,2.0,4.0,0.7668862993870843,0.2655848211114718,1.4336390263797705,0.8115724819093051,-0.07926429612001065,1.3543747302597597,0.28819381602051164,0.4554778770140559,2.5439634570775405,0.5389951502951542,-0.9516144963202393,1.5923489607573011,0.5878286616059246,0.18524734175092952,1.0155760293826315,0.6163271152814862,0.0915486438067017,1.1071246731893332,-0.15048004246568056,0.5267987969547421,2.675666186317402,0.5478697068221938,-1.5974802248650681,1.0781859614523337,0.05983787828735098,0.4589255375898891,2.975690064997597,0.4628101346449757,-0.7065179811177462,2.2691720838798504,0.030845880646266706,0.4038337818832621,2.4089242391281322,0.40501011313667445,-0.9324243527411346,1.4764998863869976,pre-void,1
5.0,4.0,6.0,0.3950570332730041,0.490127924130057,3.453533186780545,0.629520008856356,-0.7984184076531967,2.655114779127348,0.7428297977529358,0.7545481146239287,4.659377389738671,1.0588384984086066,-1.8032434011798297,2.856133988558841,1.3594926776334755,0.5136079864852017,3.141934111066075,1.4532768161366987,-0.8911737277221577,2.250760383343917,0.2503657839987858,1.1859993305382681,6.274614456412221,1.2121375490572623,-1.7729049352897734,4.501709521122447,0.03594259724763316,0.6710868914452246,4.033379729791664,0.6720487230599581,-2.1498508784920847,1.8835288512995794,0.18639491208488904,1.196456079814968,6.101389463829074,1.2108881922693502,-1.6953112984447176,4.406078165384357,pre-void,1
7.0,6.0,8.0,0.8385480630148782,0.8196600107501176,5.256641743298044,1.1726062370671952,-2.27059366617524,2.986048077122804,-0.17660766721196106,1.0255740403977156,5.072198505672324,1.0406691983794591,-2.5773949110575476,2.4948035946147766,-0.25600904798078633,0.5628859026476533,2.9844721143055946,0.61836976967466,-1.5447175358384293,1.439754578467165,0.12212729205816363,1.1606977682445556,5.277836215485179,1.1671051300861257,-2.142581029948161,3.1352551855370177,-0.25777876895051716,1.1698860380828782,5.143720207795349,1.1979495965285425,-3.2630065265827506,1.880713681212598,-0.12832019913304793,0.7941818829325902,4.294891011111249,0.8044817814493374,-2.2448874429986856,2.0500035681125626,pre-void,1
9.0,8.0,10.0,0.5679499925180518,0.4282036883667441,2.781083230038524,0.7112844668148876,-0.5381298418073994,2.2429533882311246,0.04224568883486121,0.9322802644231201,4.599603973800229,0.9332369418630913,-2.580103525428927,2.019500448371302,0.39235200255959213,0.7946690000521339,3.4379137457917714,0.8862499159697453,-1.5096851265421634,1.9282286192496079,0.21308873876287535,1.6229276965211932,8.28308323612385,1.6368570856135056,-3.399598044598875,4.883485191524976,-0.3233906104563011,0.8258382002702358,3.830625827061491,0.8868992163469767,-2.276788718086937,1.5538371089745537,-0.2726390743986171,1.0573751872585349,5.355446548898012,1.0919589513891794,-3.21703382482401,2.1384127240740023,pre-void,1
11.0,10.0,12.0,0.6865325352821814,0.42015773521071054,2.3115294742037804,0.8048971639025528,-0.41568935830436865,1.8958401158994116,-0.29538670439377795,0.9173714879173513,6.027733806279523,0.9637550269525509,-3.23487893336893,2.792854872910593,-0.4329764680498268,0.4369057066532004,2.930934774681276,0.6151058594998385,-1.9563934676148191,0.9745413070664569,0.13093435563740463,0.9675302785730624,5.619416395808633,0.9763496532707173,-1.5411481252782537,4.078268270530379,0.20641321123093528,0.9428853348135682,4.96702400302059,0.9652145711587456,-1.9287808387389174,3.0382431642816727,0.1375221454351943,0.8167553468248172,3.6441270898011897,0.8282521578915603,-1.2247163012400624,2.419410788561127,pre-void,1
13.0,12.0,14.0,0.44462479862001314,0.49925900235238296,3.4206274477281,0.668543762948832,-0.8860513212748312,2.5345761264532687,-0.2907841117952572,0.8476720324350931,6.108115159015377,0.8961602949501827,-3.081469246549862,3.0266459124655145,-0.4420768756367064,0.4795421455367145,3.0144775160578767,0.6522213070106399,-2.0088575570368534,1.005619959021023,-0.10682080337632825,1.1004654667251577,7.0534426532103,1.1056377921763452,-4.100139223542289,2.9533034296680105,-0.07073292637760019,0.6525873481874955,2.83387661917483,0.6564094712055323,-1.3230133603727012,1.510863258802129,0.09663776069120296,0.6523428352087915,3.4847567481413346,0.6594619256937089,-1.6967440849624287,1.7880126631789057,pre-void,1
15.0,14.0,16.0,0.15241339005132695,0.3223961238564579,1.8104032118357998,0.35660777072941985,-0.6634825633301373,1.1469206485056624,-0.4303181266266013,0.7482353598661652,4.035926425320999,0.8631511129909278,-2.7977700427753387,1.2381563825456603,-0.6891020043939787,0.3530478888161706,1.694593633878636,0.7742766845626661,-1.5371079417978988,0.15748569208073715,-0.1397769555479706,0.6982384897540362,3.253969078641216,0.7120916976599689,-1.80572191869269,1.4482471599485258,0.045192537036530325,0.6477574844521523,2.832761828182557,0.6493320599412742,-1.335001801079437,1.4977600271031197,-0.08356279988499897,0.5944258786141866,2.8559705003777403,0.6002706611944882,-1.5573037226630406,1.2986667777146994,pre-void,1
17.0,16.0,18.0,-0.014109462020369105,0.19438558906622042,1.0440651344032472,0.19489698344285822,-0.49432399004925515,0.549741144353992,-0.5095938585613131,0.6297874259397038,3.173765951032617,0.8101346200201331,-2.1007470945252225,1.0730188565073946,-0.808280746286358,0.4994623217821143,2.160757283932222,0.9501475546972754,-1.9604883638481638,0.2002689200840584,0.4171807255537818,0.55223741857928,2.9941213828670947,0.6921025388283781,-0.8265385059618672,2.1675828769052274,0.05527601388407935,0.3770441118917557,2.2605218710149035,0.38107440221452255,-0.7463057471984487,1.514216123816455,0.07689376112226863,0.3398144197242987,1.990565347282454,0.348405640528523,-1.109288196201114,0.8812771510813401,void,1
19.0,18.0,20.0,0.82882822385813,1.282494351040848,5.285549614263089,1.5270062164626272,-1.3689142034458628,3.9166354108172263,-0.7191615342630773,0.6491093561305378,3.1765883559419397,0.9687808155510845,-2.30138600037608,0.8752023555658597,-1.2260703053737836,0.42419472940572267,2.0305384828666098,1.297377956562758,-2.306155870707958,-0.27561738784134815,0.19491236326670444,0.9874352257422364,4.079033052606443,1.0064885267060093,-1.8766929843487756,2.202340068257667,-0.273358534054429,1.5883683289585087,9.667340700216458,1.6117192176613244,-5.154483224354618,4.51285747586184,0.7190574770275564,2.1433675172141697,9.720108654822877,2.260767119611852,-2.40463424219991,7.315474412622967,void,1
