center_time,start_time,end_time,acc_x_mean,acc_x_std,acc_x_range,acc_x_rms,acc_x_min,acc_x_max,acc_y_mean,acc_y_std,acc_y_range,acc_y_rms,acc_y_min,acc_y_max,acc_z_mean,acc_z_std,acc_z_range,acc_z_rms,acc_z_min,acc_z_max,gyr_x_mean,gyr_x_std,gyr_x_range,gyr_x_rms,gyr_x_min,gyr_x_max,gyr_y_mean,gyr_y_std,gyr_y_range,gyr_y_rms,gyr_y_min,gyr_y_max,gyr_z_mean,gyr_z_std,gyr_z_range,gyr_z_rms,gyr_z_min,gyr_z_max,label,experiment_id
2.0,0.0,4.0,0.9008903748850817,0.7379606610310967,5.252619895825673,1.1645554537204472,-1.1074683656017552,4.145151530223918,0.17712563075320328,0.8134560623507484,5.993564042615388,0.8325168193165258,-2.8887109497435803,3.1048530928718074,0.4160817896126616,0.4424222675137408,2.590973506642481,0.6073397059630428,-1.1722284331737365,1.4187450734687446,-0.0674916641681957,1.010332108870615,7.890398252020509,1.0125838705742538,-2.854918411358727,5.035479840661782,-0.07742337976475083,1.4762721400792613,10.521606071037603,1.4783009880631206,-5.3212565603590996,5.200349510678503,-0.024056129822089215,1.3832709352326673,9.873075664785054,1.383480096583061,-3.9912413304876893,5.8818343342973645,non-void,1
6.0,4.0,8.0,0.6168025481439411,0.7107777648342961,5.256641743298044,0.9410900139623716,-2.27059366617524,2.986048077122804,0.28311106527048735,1.0108975209215716,5.433528899616388,1.0497931572857433,-2.5773949110575476,2.856133988558841,0.5517418148263445,0.9709677172574213,3.7954779191823462,1.1167798969286453,-1.5447175358384293,2.250760383343917,0.1862465380284747,1.1751672809972022,6.6442905510706085,1.1898344049715277,-2.142581029948161,4.501709521122447,-0.110918085851442,0.9649163379411507,5.14653537788233,0.9712704880694712,-3.2630065265827506,1.8835288512995794,0.029037356475920553,1.0275589556611862,6.650965608383043,1.027969151011166,-2.2448874429986856,4.406078165384357,non-void,1
10.0,8.0,12.0,0.6272412639001165,0.42832337720026475,2.781083230038524,0.7595344090923439,-0.5381298418073994,2.2429533882311246,-0.12657050777945839,0.9401368928925157,6.027733806279523,0.9486187173027651,-3.23487893336893,2.792854872910593,-0.02031223274511736,0.7625512960939848,3.884622086864427,0.7628217786440735,-1.9563934676148191,1.9282286192496079,0.17201154720013997,1.3366719529160132,8.28308323612385,1.3476942836127541,-3.399598044598875,4.883485191524976,-0.05848869961268289,0.9250371701637933,5.31503188236861,0.9268844017281881,-2.276788718086937,3.0382431642816727,-0.0675584644817114,0.966759457239682,5.636444613385137,0.9691171210361992,-3.21703382482401,2.419410788561127,non-void,1
14.0,12.0,16.0,0.29851909433567003,0.44491154500440483,3.4206274477281,0.5357797425819637,-0.8860513212748312,2.5345761264532687,-0.36055111921092925,0.8025393756614588,6.108115159015377,0.8798105245172609,-3.081469246549862,3.0266459124655145,-0.5655894400153426,0.43881327934685627,3.0144775160578767,0.7158550892380461,-2.0088575570368534,1.005619959021023,-0.12329887946214943,0.9217115291704874,7.0534426532103,0.9299219089162378,-4.100139223542289,2.9533034296680105,-0.012770194670534933,0.6527554527585573,2.845865059881566,0.65288035579113,-1.335001801079437,1.510863258802129,0.006537480403101995,0.6305273272549259,3.4847567481413346,0.6305612175397892,-1.6967440849624287,1.7880126631789057,non-void,1
18.0,16.0,20.0,0.4073593809188805,1.0094180226312106,5.285549614263089,1.0885156910377163,-1.3689142034458628,3.9166354108172263,-0.6143776964121952,0.6480487880698023,3.3744048568834746,0.8929877857885263,-2.30138600037608,1.0730188565073946,-1.0171755258300708,0.5082705171347278,2.5064247907920167,1.1370949691807122,-2.306155870707958,0.2002689200840584,0.30604654441024315,0.8076806621284857,4.079033052606443,0.8637201742009735,-1.8766929843487756,2.202340068257667,-0.10904126008517483,1.1659923978740303,9.667340700216458,1.171079958116009,-5.154483224354618,4.51285747586184,0.3979756190749125,1.5677508208758877,9.720108654822877,1.617475573149431,-2.40463424219991,7.315474412622967,void,1
22.0,20.0,24.0,1.0769694047716183,0.3397691841519004,1.9555274861185876,1.1292945573734878,0.28698956794441755,2.242517054063005,-0.9274743761626053,0.5777161442401557,2.9762102746585715,1.092686900147488,-2.424961382662944,0.5512488919956272,-1.6222464414120294,0.3716802628459105,1.6274347299628733,1.6642805456001697,-2.4366017406248757,-0.8091670106620023,-0.1221889442356435,0.6995779813858602,4.049328474810709,0.7101686349968831,-2.1519686285331985,1.89735984627751,0.04194807758757066,0.3520206549140914,2.069919824730862,0.3545111883981078,-1.1267902258262006,0.9431295989046612,-0.16862229960953432,0.42641886354174685,2.368065235006134,0.4585482822013866,-1.579522496093362,0.7885427389127723,void,1
26.0,24.0,28.0,-0.1648813502391107,0.5297692383447605,2.4754691041939605,0.5548344848268355,-1.1632076058628358,1.3122614983311247,-0.2580590503514263,0.6980203243490192,4.078131726263633,0.7441954358047287,-2.4560376230854923,1.6220941031781404,-0.5431913033900432,0.6221599813597711,2.4785231584022176,0.8259175712407169,-1.6425091065078408,0.8360140518943768,-0.21753504005149288,0.7164133584013229,3.2612193732181174,0.7487119564599373,-2.0027057598029305,1.258513613415187,-0.03579312937177973,0.6919496429042584,4.563423137046555,0.6928747768720951,-1.7715699671672234,2.791853169879331,-0.1350799560690068,0.7781542439681018,4.352980407726569,0.7897915053589606,-2.9307017014014125,1.422278706325156,void,1
30.0,28.0,32.0,-0.5387603211679473,0.22745279489656717,1.2112872015792053,0.5848054869537814,-1.2308913675550863,-0.01960416597588103,0.404686514250922,0.6699188137500122,3.307499693194492,0.7826636517896977,-1.298137324549393,2.0093623686450988,0.6275207875097658,0.4061338514821893,2.0882160265188237,0.7474804640100191,-0.4134069516710372,1.6748090748477866,-0.2552665793290826,0.6172611249099547,3.3669922087102324,0.6679613183766508,-2.316956098293617,1.0500361104166154,-0.09798203778502118,0.3687773364301119,1.952203842433091,0.3815720162603558,-0.9305090575727755,1.0216947848603155,-0.11200359994342686,0.4580631047333208,2.089640390619317,0.4715576468664424,-1.1240598201281993,0.9655805704911178,void,1
34.0,32.0,36.0,-0.731012619205506,0.19512533720749,1.006769470275283,0.7566064674968295,-1.2287393470806856,-0.2219698768054027,0.5006749057230621,0.775062816409789,4.302587738987297,0.9227121602113366,-2.1029122390833725,2.199675499903924,0.7773231866347667,0.5385977089247598,2.75835524340095,0.9456843175917791,-0.7566676984307077,2.0016875449702423,0.07275631241471357,0.7285130022344751,3.910864623769,0.7321370605432262,-1.9250943230716469,1.9857703006973535,-0.037681366547188726,0.43237772393313517,2.4485319624967867,0.43401656827644497,-1.1020992065571273,1.3464327559396594,0.046690944524960275,0.4148379980294264,2.2631958647026846,0.4174573138773536,-0.9217315353858353,1.3414643293168493,void,1
38.0,36.0,40.0,-0.6187548400917824,0.3611256916954959,3.430106902723016,0.7164281662103729,-2.8246046918338736,0.6055022108891427,0.4916614496745864,0.8975084362567877,6.8905200910090825,1.0233534942766453,-2.4570205742817803,4.433499516727302,0.7371841423217919,0.5993898935791957,3.1262907599550918,0.9501098379743235,-0.7782836674406711,2.3480070925144205,-0.08877860324144787,0.9434590330001457,7.487418887190498,0.94762681860692,-5.685440372150885,1.8019785150396126,-0.06109285309816868,0.5969087761085247,3.9616685094451674,0.6000270191375146,-1.684120977791374,2.2775475316537936,0.11772735330100446,0.559025808080032,4.608301638299416,0.5712876541767662,-1.119641139190662,3.488660499108754,void,1
42.0,40.0,44.0,-0.10004967435193082,0.6738169541094181,7.287958094552236,0.6812042461576565,-5.019914587929322,2.2680435066229134,0.6047279378242725,1.4496844528517479,19.396342310254738,1.570758062728079,-10.558232629080777,8.838109681173963,0.8532069395358505,1.0331114662875878,7.787958191492029,1.339881107952128,-2.9146936392775586,4.87326455221447,0.15243852846133468,1.4394446805993324,9.316603523252347,1.4474938664689294,-4.513277207450149,4.803326315802198,0.31247096942354613,1.277565478037627,12.35837149349252,1.3152230447365196,-2.47110781811168,9.88726367538084,0.06861219789023379,0.9214281444917358,8.997016196148742,0.9239791443321713,-5.719534663370223,3.27748153277852,non-void,1
