,Model,Fold,Accuracy,Precision_Macro,Recall_Macro,F1_Macro,Precision_Weighted,Recall_Weighted,F1_Weighted,Precision_Positive,Recall_Positive,F1_Positive,Precision_Negative,Recall_Negative,F1_Negative,Best_Params,HP_n_estimators,HP_max_depth,HP_min_samples_split,HP_min_samples_leaf,HP_max_features,HP_bootstrap,HP_learning_rate,HP_subsample,HP_colsample_bytree,HP_min_child_weight,HP_gamma,HP_reg_alpha,HP_reg_lambda,HP_criterion,HP_splitter
0,RF,1,0.6967,0.7077,0.6799,0.6786,0.7048,0.6967,0.6861,0.6786,0.8507,0.755,0.7368,0.5091,0.6022,"{'n_estimators': 202, 'max_depth': 3, 'min_samples_split': 12, 'min_samples_leaf': 3, 'max_features': None, 'bootstrap': False}",202.0,3.0,12.0,3.0,,False,,,,,,,,,
1,RF,2,0.5954,0.5801,0.576,0.576,0.5889,0.5954,0.5901,0.5238,0.4521,0.4853,0.6364,0.7,0.6667,"{'n_estimators': 171, 'max_depth': 15, 'min_samples_split': 17, 'min_samples_leaf': 5, 'max_features': 'log2', 'bootstrap': True}",171.0,15.0,17.0,5.0,log2,True,,,,,,,,,
2,RF,3,0.7825,0.7642,0.7779,0.7689,0.7918,0.7825,0.7852,0.6696,0.7624,0.713,0.8588,0.7935,0.8249,"{'n_estimators': 438, 'max_depth': 3, 'min_samples_split': 10, 'min_samples_leaf': 8, 'max_features': None, 'bootstrap': False}",438.0,3.0,10.0,8.0,,False,,,,,,,,,
3,RF,4,0.8333,0.8351,0.8612,0.8305,0.8725,0.8333,0.8364,0.6962,0.9649,0.8088,0.974,0.7576,0.8523,"{'n_estimators': 348, 'max_depth': 3, 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'bootstrap': True}",348.0,3.0,10.0,5.0,sqrt,True,,,,,,,,,
4,RF,5,0.6864,0.703,0.7001,0.6862,0.7151,0.6864,0.6853,0.6061,0.8108,0.6936,0.8,0.5895,0.6788,"{'n_estimators': 415, 'max_depth': 3, 'min_samples_split': 18, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'bootstrap': False}",415.0,3.0,18.0,10.0,sqrt,False,,,,,,,,,
5,XGB,1,0.7131,0.7268,0.6965,0.6959,0.7232,0.7131,0.703,0.6905,0.8657,0.7682,0.7632,0.5273,0.6237,"{'n_estimators': 68, 'max_depth': 3, 'learning_rate': 0.010017373540225052, 'subsample': 0.6810289907092105, 'colsample_bytree': 0.9764179710372767, 'min_child_weight': 6, 'gamma': 0.15153752180891772, 'reg_alpha': 1.2191987723080446, 'reg_lambda': 0.8597940708036963}",68.0,3.0,,,,,0.010017373540225052,0.6810289907092105,0.9764179710372767,6.0,0.15153752180891772,1.2191987723080446,0.8597940708036963,,
6,XGB,2,0.6301,0.6185,0.6153,0.6161,0.6265,0.6301,0.6275,0.5672,0.5205,0.5429,0.6698,0.71,0.6893,"{'n_estimators': 167, 'max_depth': 8, 'learning_rate': 0.012296393077590501, 'subsample': 0.7235910323333077, 'colsample_bytree': 0.6674500068309347, 'min_child_weight': 9, 'gamma': 0.9929383264318837, 'reg_alpha': 0.1334306909542758, 'reg_lambda': 1.258180751602777}",167.0,8.0,,,,,0.012296393077590501,0.7235910323333077,0.6674500068309347,9.0,0.9929383264318837,0.1334306909542758,1.258180751602777,,
7,XGB,3,0.7684,0.7472,0.7514,0.7491,0.7707,0.7684,0.7694,0.6667,0.6931,0.6796,0.8278,0.8098,0.8187,"{'n_estimators': 50, 'max_depth': 6, 'learning_rate': 0.014320753996472377, 'subsample': 0.9599726048801399, 'colsample_bytree': 0.6726480436526441, 'min_child_weight': 4, 'gamma': 4.196431443652394, 'reg_alpha': 1.493256087402719, 'reg_lambda': 1.5178861531732046}",50.0,6.0,,,,,0.014320753996472377,0.9599726048801399,0.6726480436526441,4.0,4.196431443652394,1.493256087402719,1.5178861531732046,,
8,XGB,4,0.8013,0.7905,0.8099,0.7942,0.8188,0.8013,0.8045,0.6857,0.8421,0.7559,0.8953,0.7778,0.8324,"{'n_estimators': 110, 'max_depth': 5, 'learning_rate': 0.02535709091150933, 'subsample': 0.8508429359488392, 'colsample_bytree': 0.790093174852081, 'min_child_weight': 10, 'gamma': 3.0084237183249343, 'reg_alpha': 0.9831171835294935, 'reg_lambda': 1.0815450089812397}",110.0,5.0,,,,,0.02535709091150933,0.8508429359488392,0.790093174852081,10.0,3.0084237183249343,0.9831171835294935,1.0815450089812397,,
9,XGB,5,0.6686,0.6863,0.6829,0.6683,0.6983,0.6686,0.6671,0.59,0.7973,0.6782,0.7826,0.5684,0.6585,"{'n_estimators': 67, 'max_depth': 3, 'learning_rate': 0.014478278266056235, 'subsample': 0.6708213948216808, 'colsample_bytree': 0.8834063075700739, 'min_child_weight': 7, 'gamma': 1.6256702144122022, 'reg_alpha': 0.7040561954369402, 'reg_lambda': 0.10166494012786816}",67.0,3.0,,,,,0.014478278266056235,0.6708213948216808,0.8834063075700739,7.0,1.6256702144122022,0.7040561954369402,0.10166494012786816,,
