,Model,Fold,Accuracy,Precision_Macro,Recall_Macro,F1_Macro,Precision_Weighted,Recall_Weighted,F1_Weighted,Precision_Positive,Recall_Positive,F1_Positive,Precision_Negative,Recall_Negative,F1_Negative,Best_Params,HP_n_estimators,HP_max_depth,HP_min_samples_split,HP_min_samples_leaf,HP_max_features,HP_bootstrap,HP_learning_rate,HP_subsample,HP_colsample_bytree,HP_min_child_weight,HP_gamma,HP_reg_alpha,HP_reg_lambda,HP_criterion,HP_splitter
0,RF,1,0.5769,0.574,0.576,0.5726,0.5871,0.5769,0.5797,0.4945,0.5703,0.5297,0.6536,0.5817,0.6155,"{'n_estimators': 333, 'max_depth': 3, 'min_samples_split': 19, 'min_samples_leaf': 5, 'max_features': 'log2', 'bootstrap': False}",333.0,3.0,19.0,5.0,log2,False,,,,,,,,,
1,RF,2,0.6499,0.6729,0.6627,0.6474,0.6808,0.6499,0.6448,0.5838,0.8059,0.6771,0.7619,0.5195,0.6178,"{'n_estimators': 463, 'max_depth': 4, 'min_samples_split': 12, 'min_samples_leaf': 4, 'max_features': None, 'bootstrap': False}",463.0,4.0,12.0,4.0,,False,,,,,,,,,
2,RF,3,0.7754,0.7813,0.7773,0.7749,0.7826,0.7754,0.7746,0.7331,0.846,0.7855,0.8295,0.7086,0.7643,"{'n_estimators': 70, 'max_depth': 3, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True}",70.0,3.0,7.0,2.0,sqrt,True,,,,,,,,,
3,RF,4,0.7297,0.7289,0.729,0.7289,0.7298,0.7297,0.7298,0.7127,0.7159,0.7143,0.7451,0.7421,0.7436,"{'n_estimators': 297, 'max_depth': 5, 'min_samples_split': 10, 'min_samples_leaf': 6, 'max_features': None, 'bootstrap': True}",297.0,5.0,10.0,6.0,,True,,,,,,,,,
4,RF,5,0.7795,0.7367,0.7903,0.7476,0.8247,0.7795,0.7905,0.5527,0.8128,0.658,0.9207,0.7677,0.8373,"{'n_estimators': 75, 'max_depth': 3, 'min_samples_split': 12, 'min_samples_leaf': 4, 'max_features': 'log2', 'bootstrap': True}",75.0,3.0,12.0,4.0,log2,True,,,,,,,,,
5,XGB,1,0.6026,0.6031,0.606,0.6001,0.6167,0.6026,0.6053,0.5202,0.6266,0.5684,0.686,0.5853,0.6317,"{'n_estimators': 75, 'max_depth': 3, 'learning_rate': 0.02316388699454613, 'subsample': 0.8594750329180849, 'colsample_bytree': 0.8150080502590183, 'min_child_weight': 2, 'gamma': 0.24464583378634264, 'reg_alpha': 0.5146508312079635, 'reg_lambda': 0.32073821000594827}",75.0,3.0,,,,,0.02316388699454613,0.8594750329180849,0.8150080502590183,2.0,0.24464583378634264,0.5146508312079635,0.32073821000594827,,
6,XGB,2,0.6485,0.6619,0.6578,0.6478,0.6685,0.6485,0.6463,0.588,0.7624,0.664,0.7358,0.5532,0.6316,"{'n_estimators': 103, 'max_depth': 3, 'learning_rate': 0.015189286316741943, 'subsample': 0.6325428890265894, 'colsample_bytree': 0.9490267565160878, 'min_child_weight': 1, 'gamma': 0.9816370754784942, 'reg_alpha': 0.1719702385334875, 'reg_lambda': 0.13509144002967927}",103.0,3.0,,,,,0.015189286316741943,0.6325428890265894,0.9490267565160878,1.0,0.9816370754784942,0.1719702385334875,0.13509144002967927,,
7,XGB,3,0.72,0.72,0.7201,0.7199,0.7203,0.72,0.72,0.7061,0.7262,0.716,0.7338,0.714,0.7238,"{'n_estimators': 55, 'max_depth': 6, 'learning_rate': 0.012108237423873095, 'subsample': 0.6175861748293506, 'colsample_bytree': 0.8710504041651601, 'min_child_weight': 10, 'gamma': 0.8171559935631638, 'reg_alpha': 0.616306166536292, 'reg_lambda': 0.3376595135477936}",55.0,6.0,,,,,0.012108237423873095,0.6175861748293506,0.8710504041651601,10.0,0.8171559935631638,0.616306166536292,0.3376595135477936,,
8,XGB,4,0.7235,0.7234,0.7241,0.7233,0.725,0.7235,0.7237,0.6958,0.7357,0.7152,0.751,0.7126,0.7313,"{'n_estimators': 51, 'max_depth': 3, 'learning_rate': 0.04216558548814326, 'subsample': 0.7571762152430676, 'colsample_bytree': 0.8835773400791161, 'min_child_weight': 2, 'gamma': 1.3944606687083918, 'reg_alpha': 1.32219465241483, 'reg_lambda': 1.2050981329628008}",51.0,3.0,,,,,0.04216558548814326,0.7571762152430676,0.8835773400791161,2.0,1.3944606687083918,1.32219465241483,1.2050981329628008,,
9,XGB,5,0.7732,0.7254,0.7713,0.7366,0.8109,0.7732,0.7835,0.5467,0.7674,0.6385,0.9042,0.7753,0.8348,"{'n_estimators': 297, 'max_depth': 3, 'learning_rate': 0.011153073061039926, 'subsample': 0.7599382787956089, 'colsample_bytree': 0.6686732296486166, 'min_child_weight': 8, 'gamma': 0.7117301152703248, 'reg_alpha': 1.7845770224548674, 'reg_lambda': 0.831548378700334}",297.0,3.0,,,,,0.011153073061039926,0.7599382787956089,0.6686732296486166,8.0,0.7117301152703248,1.7845770224548674,0.831548378700334,,
10,DT,1,0.6143,0.6227,0.6251,0.6138,0.638,0.6143,0.6162,0.5294,0.6905,0.5993,0.716,0.5596,0.6282,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 16, 'min_samples_leaf': 10, 'max_features': 'log2', 'splitter': 'best'}",,4.0,16.0,10.0,log2,,,,,,,,,gini,best
11,DT,2,0.6648,0.6619,0.6615,0.6617,0.6644,0.6648,0.6646,0.6341,0.6242,0.6291,0.6897,0.6987,0.6942,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 18, 'min_samples_leaf': 3, 'max_features': 'log2', 'splitter': 'best'}",,4.0,18.0,3.0,log2,,,,,,,,,gini,best
12,DT,3,0.7449,0.7456,0.7439,0.7441,0.7454,0.7449,0.7445,0.753,0.7072,0.7294,0.7381,0.7806,0.7587,"{'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 20, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'splitter': 'best'}",,2.0,20.0,10.0,sqrt,,,,,,,,,gini,best
