,Model,Fold,Accuracy,Precision_Macro,Recall_Macro,F1_Macro,Precision_Weighted,Recall_Weighted,F1_Weighted,AUC_Macro,AUC_Micro,Features_K,Score_Function,Best_Params,Precision_post-void,Recall_post-void,F1_post-void,AUC_post-void,Precision_pre-void,Recall_pre-void,F1_pre-void,AUC_pre-void,Precision_void,Recall_void,F1_void,AUC_void,HP_selector__k,HP_selector__score_func,HP_clf__n_estimators,HP_clf__max_depth,HP_clf__min_samples_split,HP_clf__min_samples_leaf,HP_clf__max_features,HP_clf__bootstrap,HP_clf__class_weight,HP_clf__learning_rate,HP_clf__subsample,HP_clf__colsample_bytree,HP_clf__min_child_weight,HP_clf__gamma,HP_clf__reg_alpha,HP_clf__reg_lambda,HP_clf__criterion,HP_clf__splitter
10,DT,1,0.5915,0.3743,0.4579,0.408,0.5134,0.5915,0.5459,0.7165,0.7766,3,f_classif,"{'selector__k': 3, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 8, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}",0.3667,0.5789,0.449,0.6098,0.0,0.0,0.0,0.7633,0.7561,0.7949,0.775,0.7764,3,f_classif,,3.0,7.0,8.0,sqrt,,,,,,,,,,gini,random
11,DT,2,0.3483,0.3335,0.3441,0.295,0.3703,0.3483,0.3098,0.568,0.582,18,f_classif,"{'selector__k': 18, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}",0.375,0.0811,0.1333,0.6058,0.1562,0.2941,0.2041,0.4914,0.4694,0.6571,0.5476,0.6069,18,f_classif,,2.0,20.0,10.0,sqrt,,balanced,,,,,,,,gini,best
12,DT,3,0.4632,0.4997,0.4622,0.4032,0.5275,0.4632,0.4214,0.6731,0.632,25,f_classif,"{'selector__k': 25, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 12, 'clf__min_samples_leaf': 8, 'clf__max_features': 'log2', 'clf__splitter': 'random', 'clf__class_weight': None}",0.2963,0.64,0.4051,0.5486,0.5,0.0625,0.1111,0.7039,0.7027,0.6842,0.6933,0.7669,25,f_classif,,2.0,12.0,8.0,log2,,,,,,,,,,gini,random
13,DT,4,0.3947,0.2812,0.3849,0.3113,0.3203,0.3947,0.3411,0.6181,0.6173,3,f_classif,"{'selector__k': 3, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 7, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}",0.25,0.5789,0.3492,0.5249,0.0,0.0,0.0,0.6651,0.5938,0.5758,0.5846,0.6642,3,f_classif,,3.0,10.0,7.0,sqrt,,,,,,,,,,gini,random
14,DT,5,0.4167,0.2537,0.4654,0.3284,0.2266,0.4167,0.2935,0.6505,0.6842,14,f_classif,"{'selector__k': 14, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 9, 'clf__min_samples_leaf': 5, 'clf__max_features': 'log2', 'clf__splitter': 'random', 'clf__class_weight': None}",0.0,0.0,0.0,0.6625,0.2553,0.4615,0.3288,0.5657,0.5059,0.9348,0.6565,0.7232,14,f_classif,,1.0,9.0,5.0,log2,,,,,,,,,,gini,random
15,RF,MEAN,0.532,0.5313,0.4996,0.4869,0.559,0.532,0.5172,0.6873,0.7007,N/A,N/A,N/A,0.4882,0.4736,0.464,0.6664,0.5035,0.2941,0.3438,0.6488,0.6021,0.7313,0.6527,0.7468,,,,,,,,,,,,,,,,,,
16,RF,STD,0.1261,0.1062,0.0998,0.1099,0.0968,0.1261,0.1205,0.04,0.0751,N/A,N/A,N/A,0.2005,0.0622,0.1277,0.1275,0.1904,0.1496,0.1441,0.0439,0.0856,0.1972,0.1244,0.0608,,,,,,,,,,,,,,,,,,
17,XGB,MEAN,0.5266,0.5248,0.5012,0.473,0.5606,0.5266,0.5034,0.6534,0.6795,N/A,N/A,N/A,0.4948,0.4706,0.4546,0.6416,0.4817,0.2827,0.3053,0.586,0.5979,0.7503,0.659,0.7325,,,,,,,,,,,,,,,,,,
18,XGB,STD,0.0715,0.0753,0.0751,0.0905,0.0712,0.0715,0.0885,0.0345,0.0583,N/A,N/A,N/A,0.1964,0.1066,0.0717,0.0916,0.2327,0.2338,0.1964,0.0898,0.0762,0.1332,0.0676,0.061,,,,,,,,,,,,,,,,,,
19,DT,MEAN,0.4429,0.3485,0.4229,0.3492,0.3916,0.4429,0.3823,0.6452,0.6584,N/A,N/A,N/A,0.2576,0.3758,0.2673,0.5903,0.1823,0.1636,0.1288,0.6379,0.6056,0.7294,0.6514,0.7075,,,,,,,,,,,,,,,,,,
20,DT,STD,0.0928,0.0965,0.0553,0.0529,0.1285,0.0928,0.1038,0.0561,0.0756,N/A,N/A,N/A,0.153,0.3084,0.1924,0.0544,0.2082,0.2059,0.1407,0.109,0.1232,0.1391,0.0899,0.0716,,,,,,,,,,,,,,,,,,
