,Model,Fold,Accuracy,Precision_Macro,Recall_Macro,F1_Macro,Precision_Weighted,Recall_Weighted,F1_Weighted,AUC_Macro,AUC_Micro,Features_K,Score_Function,Best_Params,Precision_post-void,Recall_post-void,F1_post-void,AUC_post-void,Precision_pre-void,Recall_pre-void,F1_pre-void,AUC_pre-void,Precision_void,Recall_void,F1_void,AUC_void,HP_selector__k,HP_selector__score_func,HP_clf__n_estimators,HP_clf__max_depth,HP_clf__min_samples_split,HP_clf__min_samples_leaf,HP_clf__max_features,HP_clf__bootstrap,HP_clf__class_weight,HP_clf__learning_rate,HP_clf__subsample,HP_clf__colsample_bytree,HP_clf__min_child_weight,HP_clf__gamma,HP_clf__reg_alpha,HP_clf__reg_lambda,HP_clf__criterion,HP_clf__splitter
0,RF,1,0.6791,0.7085,0.5678,0.5895,0.6896,0.6791,0.6523,0.721,0.7767,32,f_classif,"{'selector__k': 32, 'selector__score_func': 'f_classif', 'clf__n_estimators': 200, 'clf__max_depth': 6, 'clf__min_samples_split': 14, 'clf__min_samples_leaf': 6, 'clf__max_features': 'log2', 'clf__bootstrap': True, 'clf__class_weight': None}",0.6,0.4821,0.5347,0.6742,0.8333,0.303,0.4444,0.7641,0.6923,0.9184,0.7895,0.7248,32,f_classif,200.0,6.0,14.0,6.0,log2,True,,,,,,,,,,
1,RF,2,0.4226,0.4041,0.3914,0.3838,0.4344,0.4226,0.4169,0.6084,0.6357,25,f_classif,"{'selector__k': 25, 'selector__score_func': 'f_classif', 'clf__n_estimators': 398, 'clf__max_depth': 19, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 7, 'clf__max_features': 'log2', 'clf__bootstrap': True, 'clf__class_weight': None}",0.3205,0.4902,0.3876,0.5539,0.3182,0.1707,0.2222,0.585,0.5735,0.5132,0.5417,0.6864,25,f_classif,398.0,19.0,7.0,7.0,log2,True,,,,,,,,,,
2,RF,3,0.3673,0.355,0.355,0.3278,0.3557,0.3673,0.3357,0.563,0.5566,28,f_classif,"{'selector__k': 28, 'selector__score_func': 'f_classif', 'clf__n_estimators': 292, 'clf__max_depth': 3, 'clf__min_samples_split': 14, 'clf__min_samples_leaf': 5, 'clf__max_features': 'sqrt', 'clf__bootstrap': True, 'clf__class_weight': 'balanced'}",0.3583,0.5059,0.4195,0.4659,0.3158,0.087,0.1364,0.5924,0.3908,0.4722,0.4277,0.6305,28,f_classif,292.0,3.0,14.0,5.0,sqrt,True,balanced,,,,,,,,,
3,RF,4,0.5625,0.5444,0.4988,0.5012,0.5546,0.5625,0.5438,0.6782,0.7233,28,f_classif,"{'selector__k': 28, 'selector__score_func': 'f_classif', 'clf__n_estimators': 463, 'clf__max_depth': 3, 'clf__min_samples_split': 18, 'clf__min_samples_leaf': 3, 'clf__max_features': 'sqrt', 'clf__bootstrap': True, 'clf__class_weight': None}",0.5746,0.7591,0.6541,0.7515,0.5,0.2373,0.3218,0.5751,0.5586,0.5,0.5277,0.7082,28,f_classif,463.0,3.0,18.0,3.0,sqrt,True,,,,,,,,,,
4,RF,5,0.6382,0.6266,0.6056,0.5986,0.6468,0.6382,0.6233,0.7842,0.7988,all,f_classif,"{'selector__k': 'all', 'selector__score_func': 'f_classif', 'clf__n_estimators': 134, 'clf__max_depth': 3, 'clf__min_samples_split': 3, 'clf__min_samples_leaf': 9, 'clf__max_features': 'sqrt', 'clf__bootstrap': True, 'clf__class_weight': 'balanced'}",0.72,0.4235,0.5333,0.8407,0.4833,0.5088,0.4957,0.6795,0.6765,0.8846,0.7667,0.8326,all,f_classif,134.0,3.0,3.0,9.0,sqrt,True,balanced,,,,,,,,,
5,XGB,1,0.6364,0.6301,0.5649,0.5844,0.6319,0.6364,0.624,0.7226,0.7738,32,f_classif,"{'selector__k': 32, 'selector__score_func': 'f_classif', 'clf__n_estimators': 135, 'clf__max_depth': 12, 'clf__learning_rate': 0.01198831740027297, 'clf__subsample': 0.8622233289738936, 'clf__colsample_bytree': 0.6233494726146143, 'clf__min_child_weight': 10, 'clf__gamma': 1.2808226043120279, 'clf__reg_alpha': 0.17774075186895513, 'clf__reg_lambda': 1.3859348666402447}",0.5652,0.4643,0.5098,0.6918,0.6667,0.4242,0.5185,0.7761,0.6583,0.8061,0.7248,0.6998,32,f_classif,135.0,12.0,,,,,,0.01198831740027297,0.8622233289738936,0.6233494726146143,10.0,1.2808226043120279,0.17774075186895513,1.3859348666402447,,
6,XGB,2,0.4702,0.4026,0.4222,0.3924,0.4396,0.4702,0.439,0.6721,0.6822,32,f_classif,"{'selector__k': 32, 'selector__score_func': 'f_classif', 'clf__n_estimators': 291, 'clf__max_depth': 8, 'clf__learning_rate': 0.010104866325581666, 'clf__subsample': 0.9243303606670071, 'clf__colsample_bytree': 0.6344506546900619, 'clf__min_child_weight': 2, 'clf__gamma': 4.764678069798687, 'clf__reg_alpha': 1.117633594979447, 'clf__reg_lambda': 1.8919752689981757}",0.3947,0.5882,0.4724,0.6495,0.2308,0.0732,0.1111,0.656,0.5823,0.6053,0.5935,0.7109,32,f_classif,291.0,8.0,,,,,,0.010104866325581666,0.9243303606670071,0.6344506546900619,2.0,4.764678069798687,1.117633594979447,1.8919752689981757,,
7,XGB,3,0.3319,0.2964,0.3266,0.2844,0.2977,0.3319,0.2895,0.5707,0.5668,32,f_classif,"{'selector__k': 32, 'selector__score_func': 'f_classif', 'clf__n_estimators': 190, 'clf__max_depth': 8, 'clf__learning_rate': 0.22912112405601068, 'clf__subsample': 0.7434569665863273, 'clf__colsample_bytree': 0.653147982263166, 'clf__min_child_weight': 6, 'clf__gamma': 4.9503805515944395, 'clf__reg_alpha': 1.7072548338328308, 'clf__reg_lambda': 1.7024657156779919}",0.3,0.3529,0.3243,0.4679,0.2143,0.0435,0.0723,0.6059,0.375,0.5833,0.4565,0.6383,32,f_classif,190.0,8.0,,,,,,0.22912112405601068,0.7434569665863273,0.653147982263166,6.0,4.9503805515944395,1.7072548338328308,1.7024657156779919,,
8,XGB,4,0.5437,0.5049,0.4954,0.4978,0.5345,0.5437,0.5375,0.6844,0.7188,32,f_classif,"{'selector__k': 32, 'selector__score_func': 'f_classif', 'clf__n_estimators': 345, 'clf__max_depth': 8, 'clf__learning_rate': 0.10729774550197055, 'clf__subsample': 0.968549296749272, 'clf__colsample_bytree': 0.6722430014951867, 'clf__min_child_weight': 1, 'clf__gamma': 4.515186989709893, 'clf__reg_alpha': 1.072181221190945, 'clf__reg_lambda': 1.255915162656682}",0.5973,0.6496,0.6224,0.7482,0.3778,0.2881,0.3269,0.629,0.5397,0.5484,0.544,0.676,32,f_classif,345.0,8.0,,,,,,0.10729774550197055,0.968549296749272,0.6722430014951867,1.0,4.515186989709893,1.072181221190945,1.255915162656682,,
9,XGB,5,0.6626,0.6513,0.6125,0.6158,0.6603,0.6626,0.6464,0.7901,0.8095,all,f_classif,"{'selector__k': 'all', 'selector__score_func': 'f_classif', 'clf__n_estimators': 142, 'clf__max_depth': 4, 'clf__learning_rate': 0.013638314762695659, 'clf__subsample': 0.6263929742034284, 'clf__colsample_bytree': 0.9016305720078559, 'clf__min_child_weight': 9, 'clf__gamma': 3.801412462695804, 'clf__reg_alpha': 1.1332012543063168, 'clf__reg_lambda': 1.3533520934509062}",0.7324,0.6118,0.6667,0.8502,0.5714,0.3509,0.4348,0.6829,0.65,0.875,0.7459,0.8373,all,f_classif,142.0,4.0,,,,,,0.013638314762695659,0.6263929742034284,0.9016305720078559,9.0,3.801412462695804,1.1332012543063168,1.3533520934509062,,
