,Model,Fold,Accuracy,Precision_Macro,Recall_Macro,F1_Macro,Precision_Weighted,Recall_Weighted,F1_Weighted,AUC_Macro,AUC_Micro,Features_K,Score_Function,Best_Params,Precision_post-void,Recall_post-void,F1_post-void,AUC_post-void,Precision_pre-void,Recall_pre-void,F1_pre-void,AUC_pre-void,Precision_void,Recall_void,F1_void,AUC_void,HP_selector__k,HP_selector__score_func,HP_clf__n_estimators,HP_clf__max_depth,HP_clf__min_samples_split,HP_clf__min_samples_leaf,HP_clf__max_features,HP_clf__bootstrap,HP_clf__class_weight,HP_clf__learning_rate,HP_clf__subsample,HP_clf__colsample_bytree,HP_clf__min_child_weight,HP_clf__gamma,HP_clf__reg_alpha,HP_clf__reg_lambda,HP_clf__criterion,HP_clf__splitter
10,DT,1,0.5485,0.3708,0.4703,0.4071,0.433,0.5485,0.4752,0.6712,0.7199,25,f_classif,"{'selector__k': 25, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 17, 'clf__min_samples_leaf': 6, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}",0.5854,0.5522,0.5683,0.6829,0.0,0.0,0.0,0.5857,0.5269,0.8586,0.6531,0.745,25,f_classif,,2.0,17.0,6.0,,,,,,,,,,,gini,random
11,DT,2,0.4167,0.399,0.4104,0.3446,0.4341,0.4167,0.3712,0.5763,0.5591,10,f_classif,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 4, 'clf__min_samples_split': 19, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}",0.2622,0.5575,0.3566,0.5679,0.375,0.0492,0.087,0.5299,0.5598,0.6245,0.5904,0.6312,10,f_classif,,4.0,19.0,10.0,sqrt,,,,,,,,,,entropy,random
12,DT,3,0.4773,0.3432,0.4792,0.37,0.3795,0.4773,0.3913,0.6273,0.6209,10,f_classif,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': None}",0.6184,0.4675,0.5325,0.6286,0.0,0.0,0.0,0.5504,0.4112,0.9701,0.5776,0.7031,10,f_classif,,1.0,10.0,1.0,sqrt,,,,,,,,,,gini,best
13,DT,4,0.4553,0.2727,0.3234,0.2929,0.372,0.4553,0.406,0.5487,0.6318,all,f_classif,"{'selector__k': 'all', 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__min_samples_split': 9, 'clf__min_samples_leaf': 3, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}",0.2885,0.2517,0.2688,0.4552,0.0,0.0,0.0,0.6601,0.5297,0.7185,0.6098,0.5307,all,f_classif,,2.0,9.0,3.0,sqrt,,,,,,,,,,entropy,random
14,DT,5,0.5935,0.3968,0.4773,0.4257,0.4928,0.5935,0.529,0.6783,0.7373,32,f_classif,"{'selector__k': 32, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__min_samples_split': 19, 'clf__min_samples_leaf': 2, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}",0.6012,0.5345,0.5659,0.6436,0.0,0.0,0.0,0.6589,0.5891,0.8974,0.7113,0.7324,32,f_classif,,2.0,19.0,2.0,,,,,,,,,,,entropy,random
15,RF,MEAN,0.5152,0.5587,0.4933,0.4536,0.5756,0.5152,0.4891,0.677,0.6681,N/A,N/A,N/A,0.572,0.5299,0.5274,0.6864,0.5509,0.2105,0.2232,0.6303,0.5531,0.7394,0.6102,0.7142,,,,,,,,,,,,,,,,,,
16,RF,STD,0.1154,0.1349,0.0735,0.0987,0.0952,0.1154,0.1122,0.0685,0.1071,N/A,N/A,N/A,0.1882,0.0788,0.1128,0.0872,0.2939,0.1865,0.1071,0.0385,0.0739,0.2581,0.1047,0.1072,,,,,,,,,,,,,,,,,,
17,XGB,MEAN,0.5393,0.5284,0.5089,0.4801,0.5558,0.5393,0.5141,0.6721,0.6853,N/A,N/A,N/A,0.5503,0.5728,0.5457,0.6813,0.4675,0.2095,0.2638,0.6142,0.5674,0.7442,0.6307,0.7208,,,,,,,,,,,,,,,,,,
18,XGB,STD,0.1012,0.099,0.0763,0.0986,0.0853,0.1012,0.1081,0.0613,0.0902,N/A,N/A,N/A,0.1853,0.0625,0.117,0.0816,0.1248,0.1168,0.1203,0.047,0.0688,0.1974,0.0822,0.1102,,,,,,,,,,,,,,,,,,
19,DT,MEAN,0.4983,0.3565,0.4321,0.3681,0.4223,0.4983,0.4345,0.6204,0.6538,N/A,N/A,N/A,0.4711,0.4727,0.4584,0.5956,0.075,0.0098,0.0174,0.597,0.5233,0.8138,0.6284,0.6685,,,,,,,,,,,,,,,,,,
20,DT,STD,0.0716,0.052,0.0671,0.0526,0.049,0.0716,0.0657,0.0572,0.074,N/A,N/A,N/A,0.1794,0.1286,0.1373,0.0887,0.1677,0.022,0.0389,0.0604,0.0676,0.1399,0.0544,0.0888,,,,,,,,,,,,,,,,,,
