,Model,Fold,Accuracy,Precision_Macro,Recall_Macro,F1_Macro,Precision_Weighted,Recall_Weighted,F1_Weighted,AUC_Macro,AUC_Micro,Features_K,Score_Function,Best_Params,Precision_post-void,Recall_post-void,F1_post-void,AUC_post-void,Precision_pre-void,Recall_pre-void,F1_pre-void,AUC_pre-void,Precision_void,Recall_void,F1_void,AUC_void,HP_selector__k,HP_selector__score_func,HP_clf__n_estimators,HP_clf__max_depth,HP_clf__min_samples_split,HP_clf__min_samples_leaf,HP_clf__max_features,HP_clf__bootstrap,HP_clf__class_weight,HP_clf__learning_rate,HP_clf__subsample,HP_clf__colsample_bytree,HP_clf__min_child_weight,HP_clf__gamma,HP_clf__reg_alpha,HP_clf__reg_lambda,HP_clf__criterion,HP_clf__splitter
0,RF,1,0.4722,0.3965,0.4727,0.3897,0.4253,0.4722,0.4103,0.6458,0.6347,28,f_classif,"{'selector__k': 28, 'selector__score_func': 'f_classif', 'clf__n_estimators': 385, 'clf__max_depth': 4, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 9, 'clf__max_features': 'sqrt', 'clf__bootstrap': True, 'clf__class_weight': None}",0.3766,0.7982,0.5118,0.6828,0.1765,0.0234,0.0414,0.5017,0.6364,0.5966,0.6158,0.7527,28,f_classif,385.0,4.0,2.0,9.0,sqrt,True,,,,,,,,,,
1,RF,2,0.468,0.5099,0.4961,0.4023,0.5848,0.468,0.436,0.7314,0.6585,28,f_classif,"{'selector__k': 28, 'selector__score_func': 'f_classif', 'clf__n_estimators': 443, 'clf__max_depth': 3, 'clf__min_samples_split': 18, 'clf__min_samples_leaf': 8, 'clf__max_features': 'sqrt', 'clf__bootstrap': False, 'clf__class_weight': None}",0.7746,0.3892,0.5181,0.7737,0.4,0.1042,0.1653,0.5478,0.3552,0.9949,0.5235,0.8726,28,f_classif,443.0,3.0,18.0,8.0,sqrt,False,,,,,,,,,,
2,RF,3,0.5082,0.532,0.4536,0.4655,0.5615,0.5082,0.5174,0.6986,0.6841,all,f_classif,"{'selector__k': 'all', 'selector__score_func': 'f_classif', 'clf__n_estimators': 263, 'clf__max_depth': 4, 'clf__min_samples_split': 18, 'clf__min_samples_leaf': 8, 'clf__max_features': 'sqrt', 'clf__bootstrap': True, 'clf__class_weight': None}",0.3322,0.5246,0.4068,0.5903,0.5854,0.2791,0.378,0.8449,0.6786,0.5572,0.6119,0.6605,all,f_classif,263.0,4.0,18.0,8.0,sqrt,True,,,,,,,,,,
3,RF,4,0.6372,0.573,0.5302,0.5424,0.6277,0.6372,0.628,0.7209,0.7972,32,f_classif,"{'selector__k': 32, 'selector__score_func': 'f_classif', 'clf__n_estimators': 136, 'clf__max_depth': 4, 'clf__min_samples_split': 15, 'clf__min_samples_leaf': 5, 'clf__max_features': 'sqrt', 'clf__bootstrap': True, 'clf__class_weight': None}",0.4797,0.5,0.4896,0.6864,0.5135,0.3065,0.3838,0.752,0.7259,0.784,0.7538,0.7242,32,f_classif,136.0,4.0,15.0,5.0,sqrt,True,,,,,,,,,,
4,RF,5,0.5009,0.4709,0.4461,0.4027,0.4872,0.5009,0.4509,0.6474,0.6752,14,f_classif,"{'selector__k': 14, 'selector__score_func': 'f_classif', 'clf__n_estimators': 355, 'clf__max_depth': 4, 'clf__min_samples_split': 17, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__bootstrap': False, 'clf__class_weight': None}",0.4276,0.6425,0.5135,0.5887,0.4,0.0429,0.0774,0.6627,0.5852,0.6529,0.6172,0.6908,14,f_classif,355.0,4.0,17.0,10.0,sqrt,False,,,,,,,,,,
5,XGB,1,0.4988,0.48,0.4846,0.4261,0.5007,0.4988,0.4492,0.6637,0.6537,7,f_classif,"{'selector__k': 7, 'selector__score_func': 'f_classif', 'clf__n_estimators': 77, 'clf__max_depth': 12, 'clf__learning_rate': 0.05353058957285356, 'clf__subsample': 0.6320753184283133, 'clf__colsample_bytree': 0.9442430274371364, 'clf__min_child_weight': 2, 'clf__gamma': 4.484519534835343, 'clf__reg_alpha': 1.0549676434742417, 'clf__reg_lambda': 1.0656343569379065}",0.3846,0.6881,0.4934,0.6504,0.4348,0.0781,0.1325,0.5755,0.6205,0.6875,0.6523,0.7651,7,f_classif,77.0,12.0,,,,,,0.05353058957285356,0.6320753184283133,0.9442430274371364,2.0,4.484519534835343,1.0549676434742417,1.0656343569379065,,
6,XGB,2,0.4273,0.3814,0.453,0.333,0.4833,0.4273,0.3754,0.7161,0.643,3,f_classif,"{'selector__k': 3, 'selector__score_func': 'f_classif', 'clf__n_estimators': 152, 'clf__max_depth': 6, 'clf__learning_rate': 0.2250513945982404, 'clf__subsample': 0.6515508475199818, 'clf__colsample_bytree': 0.8812828038016651, 'clf__min_child_weight': 2, 'clf__gamma': 4.902946183625499, 'clf__reg_alpha': 1.4619997128546973, 'clf__reg_lambda': 0.5314642085665533}",0.7389,0.3538,0.4785,0.7598,0.069,0.0104,0.0181,0.522,0.3362,0.9949,0.5026,0.8667,3,f_classif,152.0,6.0,,,,,,0.2250513945982404,0.6515508475199818,0.8812828038016651,2.0,4.902946183625499,1.4619997128546973,0.5314642085665533,,
7,XGB,3,0.4967,0.46,0.4506,0.4425,0.5455,0.4967,0.5062,0.6929,0.6845,18,f_classif,"{'selector__k': 18, 'selector__score_func': 'f_classif', 'clf__n_estimators': 238, 'clf__max_depth': 3, 'clf__learning_rate': 0.01018796912090607, 'clf__subsample': 0.6967317422067044, 'clf__colsample_bytree': 0.7047473525531552, 'clf__min_child_weight': 9, 'clf__gamma': 3.8008840820886114, 'clf__reg_alpha': 0.3010100608786457, 'clf__reg_lambda': 1.4174264996012336}",0.3636,0.5683,0.4435,0.6236,0.3151,0.2674,0.2893,0.7524,0.7012,0.5161,0.5946,0.7027,18,f_classif,238.0,3.0,,,,,,0.01018796912090607,0.6967317422067044,0.7047473525531552,9.0,3.8008840820886114,0.3010100608786457,1.4174264996012336,,
8,XGB,4,0.6651,0.6062,0.5638,0.5781,0.6559,0.6651,0.657,0.7094,0.7913,all,f_classif,"{'selector__k': 'all', 'selector__score_func': 'f_classif', 'clf__n_estimators': 159, 'clf__max_depth': 3, 'clf__learning_rate': 0.016532069514493347, 'clf__subsample': 0.6352193269128527, 'clf__colsample_bytree': 0.8698905872699472, 'clf__min_child_weight': 9, 'clf__gamma': 3.6259330267840797, 'clf__reg_alpha': 1.439832535444777, 'clf__reg_lambda': 1.4004765943020279}",0.5085,0.5085,0.5085,0.6777,0.561,0.371,0.4466,0.7263,0.7491,0.812,0.7793,0.7242,all,f_classif,159.0,3.0,,,,,,0.016532069514493347,0.6352193269128527,0.8698905872699472,9.0,3.6259330267840797,1.439832535444777,1.4004765943020279,,
9,XGB,5,0.5009,0.4839,0.4496,0.4245,0.4942,0.5009,0.4649,0.62,0.6485,10,f_classif,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__n_estimators': 176, 'clf__max_depth': 3, 'clf__learning_rate': 0.01605250559887864, 'clf__subsample': 0.6974058217915087, 'clf__colsample_bytree': 0.7130176447442597, 'clf__min_child_weight': 3, 'clf__gamma': 3.9892265872472814, 'clf__reg_alpha': 0.30068401675908296, 'clf__reg_lambda': 1.8991572864372663}",0.4302,0.5751,0.4922,0.5826,0.4516,0.1,0.1637,0.5857,0.5699,0.6736,0.6174,0.6915,10,f_classif,176.0,3.0,,,,,,0.01605250559887864,0.6974058217915087,0.7130176447442597,3.0,3.9892265872472814,0.30068401675908296,1.8991572864372663,,
