,Model,Fold,Accuracy,Precision_Macro,Recall_Macro,F1_Macro,Precision_Weighted,Recall_Weighted,F1_Weighted,AUC_Macro,AUC_Micro,Features_K,Score_Function,Best_Params,Precision_post-void,Recall_post-void,F1_post-void,AUC_post-void,Precision_pre-void,Recall_pre-void,F1_pre-void,AUC_pre-void,Precision_void,Recall_void,F1_void,AUC_void,HP_selector__k,HP_selector__score_func,HP_clf__n_estimators,HP_clf__max_depth,HP_clf__min_samples_split,HP_clf__min_samples_leaf,HP_clf__max_features,HP_clf__bootstrap,HP_clf__class_weight,HP_clf__learning_rate,HP_clf__subsample,HP_clf__colsample_bytree,HP_clf__min_child_weight,HP_clf__gamma,HP_clf__reg_alpha,HP_clf__reg_lambda,HP_clf__criterion,HP_clf__splitter
0,RF,1,0.5797,0.6096,0.472,0.4587,0.6197,0.5797,0.5517,0.6808,0.7429,7,f_classif,"{'selector__k': 7, 'selector__score_func': 'f_classif', 'clf__n_estimators': 443, 'clf__max_depth': 3, 'clf__min_samples_split': 12, 'clf__min_samples_leaf': 5, 'clf__max_features': 'sqrt', 'clf__bootstrap': False, 'clf__class_weight': None}",0.3922,0.5405,0.4545,0.6608,0.75,0.1154,0.2,0.6679,0.6867,0.76,0.7215,0.7138,7,f_classif,443.0,3.0,12.0,5.0,sqrt,False,,,,,,,,,,
1,RF,2,0.5508,0.5291,0.4842,0.4777,0.5633,0.5508,0.5343,0.7127,0.743,32,f_classif,"{'selector__k': 32, 'selector__score_func': 'f_classif', 'clf__n_estimators': 497, 'clf__max_depth': 20, 'clf__min_samples_split': 15, 'clf__min_samples_leaf': 8, 'clf__max_features': 'log2', 'clf__bootstrap': True, 'clf__class_weight': None}",0.3611,0.4815,0.4127,0.6597,0.5833,0.2333,0.3333,0.6981,0.6429,0.7377,0.687,0.7803,32,f_classif,497.0,20.0,15.0,8.0,log2,True,,,,,,,,,,
2,RF,3,0.5484,0.5386,0.5256,0.5232,0.5467,0.5484,0.5395,0.6636,0.6846,all,f_classif,"{'selector__k': 'all', 'selector__score_func': 'f_classif', 'clf__n_estimators': 415, 'clf__max_depth': 7, 'clf__min_samples_split': 12, 'clf__min_samples_leaf': 7, 'clf__max_features': 'log2', 'clf__bootstrap': True, 'clf__class_weight': 'balanced'}",0.4464,0.5102,0.4762,0.6126,0.5357,0.3409,0.4167,0.611,0.6338,0.7258,0.6767,0.7673,all,f_classif,415.0,7.0,12.0,7.0,log2,True,balanced,,,,,,,,,
3,RF,4,0.5128,0.4926,0.4932,0.4927,0.5137,0.5128,0.513,0.6726,0.6723,all,f_classif,"{'selector__k': 'all', 'selector__score_func': 'f_classif', 'clf__n_estimators': 440, 'clf__max_depth': 3, 'clf__min_samples_split': 14, 'clf__min_samples_leaf': 5, 'clf__max_features': 'log2', 'clf__bootstrap': True, 'clf__class_weight': 'balanced'}",0.5625,0.5806,0.5714,0.7203,0.3714,0.3824,0.3768,0.6191,0.5439,0.5167,0.5299,0.6785,all,f_classif,440.0,3.0,14.0,5.0,log2,True,balanced,,,,,,,,,
4,RF,5,0.5114,0.5443,0.5111,0.4864,0.5758,0.5114,0.5036,0.7079,0.6952,all,f_classif,"{'selector__k': 'all', 'selector__score_func': 'f_classif', 'clf__n_estimators': 288, 'clf__max_depth': 4, 'clf__min_samples_split': 18, 'clf__min_samples_leaf': 5, 'clf__max_features': 'sqrt', 'clf__bootstrap': True, 'clf__class_weight': None}",0.7077,0.4423,0.5444,0.7324,0.5172,0.2941,0.375,0.644,0.408,0.7969,0.5397,0.7472,all,f_classif,288.0,4.0,18.0,5.0,sqrt,True,,,,,,,,,,
5,XGB,1,0.6304,0.5949,0.5191,0.527,0.6193,0.6304,0.6051,0.7033,0.7597,10,f_classif,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__n_estimators': 173, 'clf__max_depth': 3, 'clf__learning_rate': 0.010108909373765606, 'clf__subsample': 0.7477863934533567, 'clf__colsample_bytree': 0.7430687814241499, 'clf__min_child_weight': 1, 'clf__gamma': 1.7531591476737864, 'clf__reg_alpha': 0.3485633431455497, 'clf__reg_lambda': 1.4129125652587176}",0.5,0.4865,0.4932,0.6602,0.6,0.2308,0.3333,0.7212,0.6848,0.84,0.7545,0.7287,10,f_classif,173.0,3.0,,,,,,0.010108909373765606,0.7477863934533567,0.7430687814241499,1.0,1.7531591476737864,0.3485633431455497,1.4129125652587176,,
6,XGB,2,0.6017,0.5944,0.5351,0.5357,0.6177,0.6017,0.5863,0.7281,0.7716,32,f_classif,"{'selector__k': 32, 'selector__score_func': 'f_classif', 'clf__n_estimators': 405, 'clf__max_depth': 8, 'clf__learning_rate': 0.19200024734135476, 'clf__subsample': 0.6360043141381134, 'clf__colsample_bytree': 0.7473430197927099, 'clf__min_child_weight': 5, 'clf__gamma': 3.716154513313224, 'clf__reg_alpha': 0.8946271610582202, 'clf__reg_lambda': 1.4143973012060709}",0.4242,0.5185,0.4667,0.674,0.6923,0.3,0.4186,0.7428,0.6667,0.7869,0.7218,0.7676,32,f_classif,405.0,8.0,,,,,,0.19200024734135476,0.6360043141381134,0.7473430197927099,5.0,3.716154513313224,0.8946271610582202,1.4143973012060709,,
7,XGB,3,0.5355,0.5494,0.5008,0.4693,0.5533,0.5355,0.4954,0.6612,0.6821,28,f_classif,"{'selector__k': 28, 'selector__score_func': 'f_classif', 'clf__n_estimators': 484, 'clf__max_depth': 10, 'clf__learning_rate': 0.04900166320687609, 'clf__subsample': 0.6050976242362054, 'clf__colsample_bytree': 0.7954280407734814, 'clf__min_child_weight': 5, 'clf__gamma': 3.4771096388624647, 'clf__reg_alpha': 0.909407332732952, 'clf__reg_lambda': 1.2539484402117589}",0.4328,0.5918,0.5,0.6203,0.6,0.1364,0.2222,0.5993,0.6154,0.7742,0.6857,0.764,28,f_classif,484.0,10.0,,,,,,0.04900166320687609,0.6050976242362054,0.7954280407734814,5.0,3.4771096388624647,0.909407332732952,1.2539484402117589,,
8,XGB,4,0.5385,0.5185,0.5069,0.509,0.5323,0.5385,0.5325,0.7021,0.7251,32,f_classif,"{'selector__k': 32, 'selector__score_func': 'f_classif', 'clf__n_estimators': 316, 'clf__max_depth': 6, 'clf__learning_rate': 0.15374727908147748, 'clf__subsample': 0.64835678679358, 'clf__colsample_bytree': 0.6217584222440409, 'clf__min_child_weight': 10, 'clf__gamma': 4.654201065606256, 'clf__reg_alpha': 1.6104528867171068, 'clf__reg_lambda': 1.6063199052784396}",0.5714,0.5806,0.576,0.7352,0.44,0.3235,0.3729,0.6437,0.5441,0.6167,0.5781,0.7274,32,f_classif,316.0,6.0,,,,,,0.15374727908147748,0.64835678679358,0.6217584222440409,10.0,4.654201065606256,1.6104528867171068,1.6063199052784396,,
9,XGB,5,0.5023,0.5265,0.4994,0.4751,0.5492,0.5023,0.4912,0.7053,0.6899,all,f_classif,"{'selector__k': 'all', 'selector__score_func': 'f_classif', 'clf__n_estimators': 214, 'clf__max_depth': 9, 'clf__learning_rate': 0.06609697200707818, 'clf__subsample': 0.8486756193540036, 'clf__colsample_bytree': 0.9989746220402342, 'clf__min_child_weight': 2, 'clf__gamma': 4.652015277487299, 'clf__reg_alpha': 0.20491818906857, 'clf__reg_lambda': 1.7970886708580645}",0.6479,0.4423,0.5257,0.709,0.5185,0.2745,0.359,0.6667,0.4132,0.7812,0.5405,0.7402,all,f_classif,214.0,9.0,,,,,,0.06609697200707818,0.8486756193540036,0.9989746220402342,2.0,4.652015277487299,0.20491818906857,1.7970886708580645,,
