,Model,Fold,Accuracy,Precision_Macro,Recall_Macro,F1_Macro,Precision_Weighted,Recall_Weighted,F1_Weighted,AUC_Macro,AUC_Micro,Features_K,Score_Function,Best_Params,Precision_post-void,Recall_post-void,F1_post-void,AUC_post-void,Precision_pre-void,Recall_pre-void,F1_pre-void,AUC_pre-void,Precision_void,Recall_void,F1_void,AUC_void,HP_selector__k,HP_selector__score_func,HP_clf__n_estimators,HP_clf__max_depth,HP_clf__min_samples_split,HP_clf__min_samples_leaf,HP_clf__max_features,HP_clf__bootstrap,HP_clf__class_weight,HP_clf__learning_rate,HP_clf__subsample,HP_clf__colsample_bytree,HP_clf__min_child_weight,HP_clf__gamma,HP_clf__reg_alpha,HP_clf__reg_lambda,HP_clf__criterion,HP_clf__splitter
10,DT,1,0.5387,0.4214,0.4478,0.4275,0.4922,0.5387,0.5104,0.605,0.6629,10,f_classif,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 4, 'clf__min_samples_leaf': 7, 'clf__max_features': 'log2', 'clf__splitter': 'best', 'clf__class_weight': None}",0.5862,0.622,0.6036,0.6445,0.1226,0.05,0.071,0.4938,0.5554,0.6716,0.608,0.6766,10,f_classif,,2.0,4.0,7.0,log2,,,,,,,,,,gini,best
11,DT,2,0.4733,0.3425,0.4123,0.3469,0.4221,0.4733,0.4136,0.5844,0.6538,91,f_classif,"{'selector__k': 91, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 3, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}",0.4131,0.8313,0.5519,0.6392,0.0,0.0,0.0,0.4919,0.6143,0.4057,0.4886,0.6219,91,f_classif,,2.0,5.0,3.0,,,,,,,,,,,entropy,random
12,DT,3,0.4577,0.2932,0.3581,0.3224,0.3749,0.4577,0.4122,0.5725,0.6437,51,f_classif,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 1, 'clf__min_samples_split': 17, 'clf__min_samples_leaf': 4, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': None}",0.3327,0.4076,0.3663,0.4932,0.0,0.0,0.0,0.6446,0.547,0.6667,0.6009,0.5799,51,f_classif,,1.0,17.0,4.0,sqrt,,,,,,,,,,entropy,best
13,DT,4,0.3843,0.5668,0.4495,0.3302,0.6703,0.3843,0.3689,0.7206,0.7056,all,f_classif,"{'selector__k': 'all', 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 8, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}",0.5833,0.0423,0.0789,0.7109,0.2285,0.9118,0.3654,0.6663,0.8884,0.3945,0.5464,0.7845,all,f_classif,,2.0,8.0,1.0,sqrt,,balanced,,,,,,,,gini,best
14,DT,5,0.4756,0.3209,0.5197,0.3965,0.2963,0.4756,0.3649,0.6915,0.665,all,f_classif,"{'selector__k': 'all', 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 8, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}",0.4321,0.6595,0.5221,0.5796,0.0,0.0,0.0,0.68,0.5306,0.8997,0.6675,0.8148,all,f_classif,,2.0,5.0,8.0,,,,,,,,,,,gini,random
15,RF,MEAN,0.5551,0.5606,0.5067,0.4778,0.5748,0.5551,0.5209,0.7096,0.7283,N/A,N/A,N/A,0.5502,0.5307,0.5305,0.6848,0.5351,0.2066,0.233,0.6686,0.5963,0.7828,0.6701,0.7754,,,,,,,,,,,,,,,,,,
16,RF,STD,0.0645,0.063,0.0561,0.0743,0.061,0.0645,0.0958,0.0459,0.0579,N/A,N/A,N/A,0.1365,0.0764,0.0688,0.0841,0.2116,0.1872,0.1511,0.0805,0.0878,0.1284,0.0731,0.0831,,,,,,,,,,,,,,,,,,
17,XGB,MEAN,0.5408,0.5046,0.4927,0.4643,0.5314,0.5408,0.5076,0.6853,0.7092,N/A,N/A,N/A,0.5124,0.4918,0.5,0.6422,0.4013,0.1905,0.2189,0.6403,0.6,0.7959,0.674,0.7734,,,,,,,,,,,,,,,,,,
18,XGB,STD,0.0879,0.0712,0.0612,0.0829,0.0814,0.0879,0.1069,0.032,0.0576,N/A,N/A,N/A,0.0613,0.0616,0.0518,0.0525,0.1187,0.1447,0.1489,0.068,0.112,0.1437,0.0903,0.0774,,,,,,,,,,,,,,,,,,
19,DT,MEAN,0.4659,0.389,0.4375,0.3647,0.4512,0.4659,0.414,0.6348,0.6662,N/A,N/A,N/A,0.4695,0.5125,0.4246,0.6135,0.0702,0.1924,0.0873,0.5953,0.6271,0.6076,0.5823,0.6955,,,,,,,,,,,,,,,,,,
20,DT,STD,0.0552,0.1103,0.059,0.0454,0.1417,0.0552,0.0586,0.0669,0.0236,N/A,N/A,N/A,0.1117,0.303,0.2125,0.0817,0.1032,0.4028,0.1585,0.0944,0.1494,0.2116,0.0677,0.1016,,,,,,,,,,,,,,,,,,
