,Model,Fold,Accuracy,Precision_Macro,Recall_Macro,F1_Macro,Precision_Weighted,Recall_Weighted,F1_Weighted,AUC_Macro,AUC_Micro,Features_K,Score_Function,Best_Params,Precision_post-void,Recall_post-void,F1_post-void,AUC_post-void,Precision_pre-void,Recall_pre-void,F1_pre-void,AUC_pre-void,Precision_void,Recall_void,F1_void,AUC_void,HP_selector__k,HP_selector__score_func,HP_clf__n_estimators,HP_clf__max_depth,HP_clf__min_samples_split,HP_clf__min_samples_leaf,HP_clf__max_features,HP_clf__bootstrap,HP_clf__class_weight,HP_clf__learning_rate,HP_clf__subsample,HP_clf__colsample_bytree,HP_clf__min_child_weight,HP_clf__gamma,HP_clf__reg_alpha,HP_clf__reg_lambda,HP_clf__criterion,HP_clf__splitter
10,DT,1,0.4913,0.3514,0.4117,0.3543,0.4926,0.4913,0.4647,0.6407,0.7198,71,f_classif,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 19, 'clf__min_samples_leaf': 7, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}",0.3398,0.7143,0.4605,0.6142,0.0,0.0,0.0,0.6225,0.7143,0.5208,0.6024,0.6853,71,f_classif,,2.0,19.0,7.0,sqrt,,,,,,,,,,gini,random
11,DT,2,0.5127,0.3343,0.4977,0.3976,0.3572,0.5127,0.4189,0.6922,0.6528,71,f_classif,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 19, 'clf__min_samples_leaf': 7, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}",0.375,0.675,0.4821,0.6249,0.0,0.0,0.0,0.6859,0.6279,0.8182,0.7105,0.7658,71,f_classif,,2.0,19.0,7.0,sqrt,,,,,,,,,,gini,random
12,DT,3,0.3537,0.228,0.4581,0.3036,0.1751,0.3537,0.2335,0.6315,0.619,81,f_classif,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 16, 'clf__min_samples_leaf': 8, 'clf__max_features': 'log2', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}",0.0,0.0,0.0,0.6408,0.2737,0.4727,0.3467,0.5381,0.4104,0.9016,0.5641,0.7157,81,f_classif,,1.0,16.0,8.0,log2,,balanced,,,,,,,,gini,best
13,DT,4,0.3679,0.248,0.3864,0.2897,0.2736,0.3679,0.3042,0.565,0.5549,20,f_classif,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__min_samples_split': 4, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': 'balanced'}",0.0,0.0,0.0,0.5402,0.2294,0.5952,0.3311,0.562,0.5146,0.5638,0.5381,0.5929,20,f_classif,,2.0,4.0,10.0,sqrt,,balanced,,,,,,,,entropy,random
14,DT,5,0.4361,0.3783,0.3634,0.2592,0.4178,0.4361,0.3044,0.5189,0.6013,30,f_classif,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 18, 'clf__min_samples_leaf': 7, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}",0.7143,0.1087,0.1887,0.5429,0.0,0.0,0.0,0.4852,0.4206,0.9815,0.5889,0.5287,30,f_classif,,1.0,18.0,7.0,sqrt,,,,,,,,,,gini,random
15,RF,MEAN,0.5635,0.5822,0.5406,0.5178,0.6064,0.5635,0.5422,0.7293,0.7361,N/A,N/A,N/A,0.5577,0.4954,0.5033,0.6907,0.5708,0.3737,0.3748,0.7219,0.6179,0.7528,0.6754,0.7754,,,,,,,,,,,,,,,,,,
16,RF,STD,0.0832,0.0881,0.0461,0.0691,0.0915,0.0832,0.0867,0.0422,0.0677,N/A,N/A,N/A,0.1396,0.1094,0.0301,0.046,0.2572,0.2014,0.1763,0.0747,0.0944,0.1512,0.1113,0.085,,,,,,,,,,,,,,,,,,
17,XGB,MEAN,0.5847,0.5851,0.5541,0.5396,0.603,0.5847,0.5654,0.731,0.7465,N/A,N/A,N/A,0.5754,0.5476,0.5432,0.6913,0.5605,0.3346,0.3899,0.7267,0.6195,0.78,0.6856,0.775,,,,,,,,,,,,,,,,,,
18,XGB,STD,0.0933,0.088,0.0642,0.09,0.084,0.0933,0.1011,0.0373,0.0622,N/A,N/A,N/A,0.1724,0.06,0.0697,0.0521,0.1288,0.1695,0.1799,0.0673,0.1089,0.1548,0.1149,0.0877,,,,,,,,,,,,,,,,,,
19,DT,MEAN,0.4323,0.308,0.4235,0.3209,0.3433,0.4323,0.3451,0.6097,0.6296,N/A,N/A,N/A,0.2858,0.2996,0.2263,0.5926,0.1006,0.2136,0.1356,0.5787,0.5376,0.7572,0.6008,0.6577,,,,,,,,,,,,,,,,,,
20,DT,STD,0.0712,0.0662,0.0544,0.055,0.1237,0.0712,0.0943,0.068,0.0616,N/A,N/A,N/A,0.2991,0.3636,0.2367,0.0476,0.1387,0.2956,0.1857,0.0776,0.1321,0.205,0.0661,0.0957,,,,,,,,,,,,,,,,,,
