,Model,Fold,Test_Experiment,CM_non_void_pred_non_void,CM_non_void_pred_void,CM_void_pred_non_void,CM_void_pred_void,TP,TN,FP,FN,Sensitivity,Specificity,PPV,NPV
19,RF,20,20,20,7,20,6,6,20,7,20,0.23076923076923078,0.7407407407407407,0.46153846153846156,0.5
20,RF,21,21,17,19,0,22,22,17,19,0,1.0,0.4722222222222222,0.5365853658536586,1.0
21,RF,22,22,67,40,0,25,25,67,40,0,1.0,0.6261682242990654,0.38461538461538464,1.0
22,RF,23,23,15,6,1,56,56,15,6,1,0.9824561403508771,0.7142857142857143,0.9032258064516129,0.9375
23,RF,24,24,41,22,0,32,32,41,22,0,1.0,0.6507936507936508,0.5925925925925926,1.0
24,RF,25,25,72,0,36,24,24,72,0,36,0.4,1.0,1.0,0.6666666666666666
25,RF,26,26,75,11,1,19,19,75,11,1,0.95,0.872093023255814,0.6333333333333333,0.9868421052631579
26,RF,27,27,120,51,0,48,48,120,51,0,1.0,0.7017543859649122,0.48484848484848486,1.0
27,RF,28,28,19,9,0,43,43,19,9,0,1.0,0.6785714285714286,0.8269230769230769,1.0
28,RF,29,29,15,7,13,21,21,15,7,13,0.6176470588235294,0.6818181818181818,0.75,0.5357142857142857
29,RF,30,30,15,0,36,27,27,15,0,36,0.42857142857142855,1.0,1.0,0.29411764705882354
30,RF,31,31,36,23,6,17,17,36,23,6,0.7391304347826086,0.6101694915254238,0.425,0.8571428571428571
31,RF,32,32,15,17,0,13,13,15,17,0,1.0,0.46875,0.43333333333333335,1.0
32,RF,33,33,24,19,31,0,0,24,19,31,0.0,0.5581395348837209,0.0,0.43636363636363634
33,RF,34,34,50,0,10,0,0,50,0,10,0.0,1.0,0.0,0.8333333333333334
34,RF,35,35,20,1,73,7,7,20,1,73,0.0875,0.9523809523809523,0.875,0.21505376344086022
35,RF,36,36,16,34,0,43,43,16,34,0,1.0,0.32,0.5584415584415584,1.0
36,RF,37,37,12,45,0,50,50,12,45,0,1.0,0.21052631578947367,0.5263157894736842,1.0
37,RF,38,38,18,5,0,43,43,18,5,0,1.0,0.782608695652174,0.8958333333333334,1.0
38,RF,39,39,10,7,2,39,39,10,7,2,0.9512195121951219,0.5882352941176471,0.8478260869565217,0.8333333333333334
39,RF,40,40,251,28,11,26,26,251,28,11,0.7027027027027027,0.899641577060932,0.48148148148148145,0.9580152671755725
40,RF,41,41,6,20,4,34,34,6,20,4,0.8947368421052632,0.23076923076923078,0.6296296296296297,0.6
41,XGB,1,1,32,2,18,24,24,32,2,18,0.5714285714285714,0.9411764705882353,0.9230769230769231,0.64
42,XGB,2,2,26,12,0,20,20,26,12,0,1.0,0.6842105263157895,0.625,1.0
43,XGB,3,3,57,16,11,16,16,57,16,11,0.5925925925925926,0.7808219178082192,0.5,0.8382352941176471
44,XGB,4,4,38,9,4,38,38,38,9,4,0.9047619047619048,0.8085106382978723,0.8085106382978723,0.9047619047619048
45,XGB,5,5,18,3,17,17,17,18,3,17,0.5,0.8571428571428571,0.85,0.5142857142857142
46,XGB,6,6,72,7,29,9,9,72,7,29,0.23684210526315788,0.9113924050632911,0.5625,0.7128712871287128
47,XGB,7,7,34,5,6,28,28,34,5,6,0.8235294117647058,0.8717948717948718,0.8484848484848485,0.85
48,XGB,8,8,28,3,23,14,14,28,3,23,0.3783783783783784,0.9032258064516129,0.8235294117647058,0.5490196078431373
49,XGB,9,9,47,4,25,51,51,47,4,25,0.6710526315789473,0.9215686274509803,0.9272727272727272,0.6527777777777778
50,XGB,10,10,41,7,21,36,36,41,7,21,0.631578947368421,0.8541666666666666,0.8372093023255814,0.6612903225806451
51,XGB,11,11,46,53,25,26,26,46,53,25,0.5098039215686274,0.46464646464646464,0.3291139240506329,0.647887323943662
52,XGB,12,12,24,52,30,23,23,24,52,30,0.4339622641509434,0.3157894736842105,0.30666666666666664,0.4444444444444444
53,XGB,13,13,40,6,25,9,9,40,6,25,0.2647058823529412,0.8695652173913043,0.6,0.6153846153846154
54,XGB,14,14,36,7,27,31,31,36,7,27,0.5344827586206896,0.8372093023255814,0.8157894736842105,0.5714285714285714
55,XGB,15,15,5,0,17,25,25,5,0,17,0.5952380952380952,1.0,1.0,0.22727272727272727
56,XGB,16,16,10,7,5,40,40,10,7,5,0.8888888888888888,0.5882352941176471,0.851063829787234,0.6666666666666666
57,XGB,17,17,15,16,6,26,26,15,16,6,0.8125,0.4838709677419355,0.6190476190476191,0.7142857142857143
58,XGB,18,18,106,12,3,29,29,106,12,3,0.90625,0.8983050847457628,0.7073170731707317,0.9724770642201835
59,XGB,19,19,29,12,0,14,14,29,12,0,1.0,0.7073170731707317,0.5384615384615384,1.0
60,XGB,20,20,19,8,17,9,9,19,8,17,0.34615384615384615,0.7037037037037037,0.5294117647058824,0.5277777777777778
61,XGB,21,21,20,16,0,22,22,20,16,0,1.0,0.5555555555555556,0.5789473684210527,1.0
62,XGB,22,22,67,40,0,25,25,67,40,0,1.0,0.6261682242990654,0.38461538461538464,1.0
63,XGB,23,23,15,6,1,56,56,15,6,1,0.9824561403508771,0.7142857142857143,0.9032258064516129,0.9375
64,XGB,24,24,47,16,3,29,29,47,16,3,0.90625,0.746031746031746,0.6444444444444445,0.94
65,XGB,25,25,72,0,50,10,10,72,0,50,0.16666666666666666,1.0,1.0,0.5901639344262295
66,XGB,26,26,79,7,13,7,7,79,7,13,0.35,0.9186046511627907,0.5,0.8586956521739131
67,XGB,27,27,126,45,0,48,48,126,45,0,1.0,0.7368421052631579,0.5161290322580645,1.0
68,XGB,28,28,25,3,22,21,21,25,3,22,0.4883720930232558,0.8928571428571429,0.875,0.5319148936170213
69,XGB,29,29,16,6,13,21,21,16,6,13,0.6176470588235294,0.7272727272727273,0.7777777777777778,0.5517241379310345
70,XGB,30,30,9,6,18,45,45,9,6,18,0.7142857142857143,0.6,0.8823529411764706,0.3333333333333333
71,XGB,31,31,42,17,11,12,12,42,17,11,0.5217391304347826,0.711864406779661,0.41379310344827586,0.7924528301886793
72,XGB,32,32,14,18,0,13,13,14,18,0,1.0,0.4375,0.41935483870967744,1.0
73,XGB,33,33,27,16,31,0,0,27,16,31,0.0,0.627906976744186,0.0,0.46551724137931033
74,XGB,34,34,48,2,10,0,0,48,2,10,0.0,0.96,0.0,0.8275862068965517
75,XGB,35,35,21,0,73,7,7,21,0,73,0.0875,1.0,1.0,0.22340425531914893
76,XGB,36,36,16,34,0,43,43,16,34,0,1.0,0.32,0.5584415584415584,1.0
77,XGB,37,37,18,39,2,48,48,18,39,2,0.96,0.3157894736842105,0.5517241379310345,0.9
78,XGB,38,38,18,5,0,43,43,18,5,0,1.0,0.782608695652174,0.8958333333333334,1.0
79,XGB,39,39,10,7,6,35,35,10,7,6,0.8536585365853658,0.5882352941176471,0.8333333333333334,0.625
80,XGB,40,40,269,10,19,18,18,269,10,19,0.4864864864864865,0.96415770609319,0.6428571428571429,0.9340277777777778
81,XGB,41,41,6,20,3,35,35,6,20,3,0.9210526315789473,0.23076923076923078,0.6363636363636364,0.6666666666666666
82,DT,1,1,30,4,18,24,24,30,4,18,0.5714285714285714,0.8823529411764706,0.8571428571428571,0.625
83,DT,2,2,17,21,0,20,20,17,21,0,1.0,0.4473684210526316,0.4878048780487805,1.0
84,DT,3,3,56,17,8,19,19,56,17,8,0.7037037037037037,0.7671232876712328,0.5277777777777778,0.875
85,DT,4,4,38,9,12,30,30,38,9,12,0.7142857142857143,0.8085106382978723,0.7692307692307693,0.76
86,DT,5,5,16,5,9,25,25,16,5,9,0.7352941176470589,0.7619047619047619,0.8333333333333334,0.64
87,DT,6,6,66,13,29,9,9,66,13,29,0.23684210526315788,0.8354430379746836,0.4090909090909091,0.6947368421052632
88,DT,7,7,33,6,6,28,28,33,6,6,0.8235294117647058,0.8461538461538461,0.8235294117647058,0.8461538461538461
89,DT,8,8,13,18,0,37,37,13,18,0,1.0,0.41935483870967744,0.6727272727272727,1.0
90,DT,9,9,30,21,0,76,76,30,21,0,1.0,0.5882352941176471,0.7835051546391752,1.0
91,DT,10,10,27,21,7,50,50,27,21,7,0.8771929824561403,0.5625,0.704225352112676,0.7941176470588235
92,DT,11,11,73,26,35,16,16,73,26,35,0.3137254901960784,0.7373737373737373,0.38095238095238093,0.6759259259259259
93,DT,12,12,47,29,41,12,12,47,29,41,0.22641509433962265,0.618421052631579,0.2926829268292683,0.5340909090909091
94,DT,13,13,21,25,3,31,31,21,25,3,0.9117647058823529,0.45652173913043476,0.5535714285714286,0.875
95,DT,14,14,19,24,8,50,50,19,24,8,0.8620689655172413,0.4418604651162791,0.6756756756756757,0.7037037037037037
96,DT,15,15,5,0,11,31,31,5,0,11,0.7380952380952381,1.0,1.0,0.3125
97,DT,16,16,10,7,1,44,44,10,7,1,0.9777777777777777,0.5882352941176471,0.8627450980392157,0.9090909090909091
98,DT,17,17,16,15,6,26,26,16,15,6,0.8125,0.5161290322580645,0.6341463414634146,0.7272727272727273
99,DT,18,18,103,15,0,32,32,103,15,0,1.0,0.8728813559322034,0.6808510638297872,1.0
100,DT,19,19,21,20,0,14,14,21,20,0,1.0,0.5121951219512195,0.4117647058823529,1.0
101,DT,20,20,15,12,11,15,15,15,12,11,0.5769230769230769,0.5555555555555556,0.5555555555555556,0.5769230769230769
102,DT,21,21,20,16,0,22,22,20,16,0,1.0,0.5555555555555556,0.5789473684210527,1.0
103,DT,22,22,69,38,1,24,24,69,38,1,0.96,0.6448598130841121,0.3870967741935484,0.9857142857142858
104,DT,23,23,15,6,1,56,56,15,6,1,0.9824561403508771,0.7142857142857143,0.9032258064516129,0.9375
105,DT,24,24,48,15,12,20,20,48,15,12,0.625,0.7619047619047619,0.5714285714285714,0.8
106,DT,25,25,71,1,16,44,44,71,1,16,0.7333333333333333,0.9861111111111112,0.9777777777777777,0.8160919540229885
107,DT,26,26,75,11,1,19,19,75,11,1,0.95,0.872093023255814,0.6333333333333333,0.9868421052631579
108,DT,27,27,94,77,0,48,48,94,77,0,1.0,0.5497076023391813,0.384,1.0
109,DT,28,28,20,8,5,38,38,20,8,5,0.8837209302325582,0.7142857142857143,0.8260869565217391,0.8
110,DT,29,29,12,10,10,24,24,12,10,10,0.7058823529411765,0.5454545454545454,0.7058823529411765,0.5454545454545454
111,DT,30,30,11,4,32,31,31,11,4,32,0.49206349206349204,0.7333333333333333,0.8857142857142857,0.2558139534883721
112,DT,31,31,46,13,6,17,17,46,13,6,0.7391304347826086,0.7796610169491526,0.5666666666666667,0.8846153846153846
113,DT,32,32,2,30,0,13,13,2,30,0,1.0,0.0625,0.3023255813953488,1.0
114,DT,33,33,20,23,25,6,6,20,23,25,0.1935483870967742,0.46511627906976744,0.20689655172413793,0.4444444444444444
115,DT,34,34,24,26,0,10,10,24,26,0,1.0,0.48,0.2777777777777778,1.0
116,DT,35,35,8,13,55,25,25,8,13,55,0.3125,0.38095238095238093,0.6578947368421053,0.12698412698412698
117,DT,36,36,19,31,0,43,43,19,31,0,1.0,0.38,0.581081081081081,1.0
118,DT,37,37,14,43,0,50,50,14,43,0,1.0,0.24561403508771928,0.5376344086021505,1.0
119,DT,38,38,19,4,4,39,39,19,4,4,0.9069767441860465,0.8260869565217391,0.9069767441860465,0.8260869565217391
120,DT,39,39,13,4,13,28,28,13,4,13,0.6829268292682927,0.7647058823529411,0.875,0.5
121,DT,40,40,266,13,25,12,12,266,13,25,0.32432432432432434,0.953405017921147,0.48,0.9140893470790378
122,DT,41,41,8,18,3,35,35,8,18,3,0.9210526315789473,0.3076923076923077,0.660377358490566,0.7272727272727273
