center_time,start_time,end_time,acc_x_mean,acc_x_std,acc_x_rms,acc_x_zero_crossing_rate,acc_x_autocorr_peak,acc_x_hjorth_complexity,acc_x_dominant_frequency,acc_x_spectral_centroid,acc_x_spectral_spread,acc_x_spectral_flatness,acc_x_spectral_rolloff,acc_x_alpha_band_power,acc_x_beta_band_power,acc_x_relative_alpha_power,acc_x_relative_beta_power,acc_y_mean,acc_y_std,acc_y_rms,acc_y_zero_crossing_rate,acc_y_autocorr_peak,acc_y_hjorth_complexity,acc_y_dominant_frequency,acc_y_spectral_centroid,acc_y_spectral_spread,acc_y_spectral_flatness,acc_y_spectral_rolloff,acc_y_alpha_band_power,acc_y_beta_band_power,acc_y_relative_alpha_power,acc_y_relative_beta_power,acc_z_mean,acc_z_std,acc_z_rms,acc_z_zero_crossing_rate,acc_z_autocorr_peak,acc_z_hjorth_complexity,acc_z_dominant_frequency,acc_z_spectral_centroid,acc_z_spectral_spread,acc_z_spectral_flatness,acc_z_spectral_rolloff,acc_z_alpha_band_power,acc_z_beta_band_power,acc_z_relative_alpha_power,acc_z_relative_beta_power,acc_mag_mean,acc_mag_std,acc_mag_rms,acc_mag_zero_crossing_rate,acc_mag_autocorr_peak,acc_mag_hjorth_complexity,acc_mag_dominant_frequency,acc_mag_spectral_centroid,acc_mag_spectral_spread,acc_mag_spectral_flatness,acc_mag_spectral_rolloff,acc_mag_alpha_band_power,acc_mag_beta_band_power,acc_mag_relative_alpha_power,acc_mag_relative_beta_power,gyr_mag_mean,gyr_mag_std,gyr_mag_rms,gyr_mag_zero_crossing_rate,gyr_mag_autocorr_peak,gyr_mag_hjorth_complexity,gyr_mag_dominant_frequency,gyr_mag_spectral_centroid,gyr_mag_spectral_spread,gyr_mag_spectral_flatness,gyr_mag_spectral_rolloff,gyr_mag_alpha_band_power,gyr_mag_beta_band_power,gyr_mag_relative_alpha_power,gyr_mag_relative_beta_power,acc_xy_corr,acc_xz_corr,acc_yz_corr,gyr_xy_corr,gyr_xz_corr,gyr_yz_corr,acc_gyr_corr,acc_magnitude_mean,gyr_magnitude_mean,label,experiment_id
1.9983714424150563,0.0,3.9967428848301125,0.8950363259909425,0.7486857220074239,1.1668848851455496,4.253463505126778,0.9337039208693655,1.5914612791266198,5.535757650054704,4.829966772366108,2.6706441820807614,0.08267257859667702,6.458383925063821,0.5941885930645601,1.0711289728171165,0.3431404988540085,0.6185708281167089,0.16911686634010176,0.8208829537203723,0.838122507864679,14.511816664550183,0.6826943191215996,1.2889399265289223,5.997070787559262,7.136064847161318,3.17544149057922,0.14766052536769303,9.687575887595731,0.1714606001257761,1.5011491832401909,0.0992202654007106,0.8686801530957695,0.4133917201294286,0.44809992113873315,0.6096607692775604,3.002444827148314,0.9302755160138723,2.0932146577686512,1.383939412513676,3.712520010204683,3.1841232052191724,0.07600666035691662,6.458383925063821,0.23275712957321307,0.19274697164810323,0.44530211813882226,0.36875620049587404,1.3827397565118758,0.7237310914477185,1.560690849260874,0.0,0.9506644098829604,1.9404769548615255,5.074444512550144,5.516347178077466,4.155286393508844,0.2038043598932523,7.842323337577496,0.23432875575706708,0.881762266735902,0.17392132899977034,0.6544534613222901,1.6179144385128874,1.5842240725591006,2.264379173730454,0.0,0.9627316779010436,2.263467175959572,0.4613131375045586,3.5743893473830965,2.7929556216933924,0.05495409519060033,5.997070787559262,1.3056072168765906,1.6368834543469286,0.32091991044889673,0.40234802993889285,0.05759498590670328,-0.12385623892559042,0.5943180630046019,-0.0684305167047824,0.17697076543622378,0.6965625231352314,0.38259133835183795,1.3827397565118758,1.6179144385128874,pre-void,1
5.995114327245169,3.9967428848301125,7.993485769660225,0.6119007723717441,0.7257889012007098,0.9493113737521901,4.753870976318163,0.9107894111953434,1.7850759765994906,2.306565687522793,3.839354436411625,3.2703915857518577,0.10305200632265171,5.997070787559262,0.5553586062478476,0.43870318603143377,0.45666173280192307,0.3607380075954579,0.27857287353639737,1.017366752537908,1.0548165504199554,12.760390515380333,0.7482170375089624,1.5768878927452776,5.997070787559262,6.8462774595497535,4.007713645319265,0.23355608333759129,11.532828437613965,0.4449625624402572,1.6803486693624392,0.19356366714136697,0.7309703736290855,0.5529011299807849,0.9726986183028427,1.1188575698373264,6.25509338989232,0.9602433340046462,3.2725162874501317,0.4613131375045586,4.304854329165557,3.672731135479252,0.08272967553293548,7.381010200072938,0.10257641545867265,0.4816968505856984,0.11549413315704944,0.5423582014843386,1.6645696380133665,0.7034772357094887,1.807117124305288,0.0,0.9528168001454267,1.72618875791194,6.458383925063821,6.2462972617355375,5.341902061482237,0.3212038622817489,11.532828437613965,0.3842302677488512,0.5861176171225213,0.32181527892088524,0.49090771932111216,1.5676639595273958,0.9650111290102705,1.8408739145076691,0.0,0.9656066580652304,2.5751925826870172,0.4613131375045586,2.6294966430149698,3.400980050267509,0.09230328118598059,3.690505100036469,1.070663953866996,0.2943922343646801,0.45841979123455623,0.1260481649084229,-0.19303497108561407,-0.28599255972971105,0.7148114278566835,-0.08732054463735972,0.39059409007353113,0.2568980334184692,-0.011644013281394007,1.6645696380133665,1.5676639595273958,pre-void,1
9.991857212075281,7.993485769660225,11.990228654490338,0.6244386349866746,0.43826925215963086,0.7628915691319336,2.2518336203612352,0.9269525001125393,1.6655327314099422,0.9226262750091172,5.401210022688689,4.10163215410021,0.17964549335053645,9.226262750091172,0.13430597406572134,0.267837491907984,0.27057640194572974,0.5395925637021036,-0.11892039666475741,0.9515295111182426,0.9589319429823082,17.01385402050711,0.6750443315979661,1.3584341573235967,6.919697062568379,7.581019322564132,4.168584647941784,0.2134840047188299,11.071515300109407,0.21262915368072238,1.0800319199847437,0.1504769304753802,0.7643349245455338,-0.015069107846940228,0.7593499809468037,0.7594994875411134,5.5044821831052415,0.9113772781137728,2.5940211644510067,0.4613131375045586,3.1834452880289015,3.618235638148726,0.08540213495375269,6.919697062568379,0.27106655872423535,0.1872692316372308,0.38768143693145946,0.26783386765178613,1.3303815522177727,0.5554083314267552,1.4416634451561927,0.0,0.9266670839290025,1.513679578033195,0.9226262750091172,7.541932116437746,6.200844435465589,0.36877388987601334,14.300707262641316,0.10650319389461174,0.27091335338310574,0.18847589017380745,0.4794282084101461,1.598731366455192,1.0238470892970115,1.8984743465081768,0.0,0.9682236448089564,2.6274667733978925,0.4613131375045586,2.5569613600137675,3.5308479764997664,0.08046831987322241,5.535757650054704,0.7119583136105424,0.3158960354859307,0.36245900479205057,0.16082312749369554,0.00958004697389963,0.16939837780285366,0.6057719284049421,0.04543979900094951,-0.30773355387218426,0.5911586107440926,0.25868281210117805,1.3303815522177727,1.598731366455192,pre-void,1
13.988600096905394,11.990228654490338,15.98697153932045,0.2954233496835657,0.46068488748882075,0.5472709759331713,8.757130745849247,0.8607894725280589,1.7238390440250844,5.997070787559262,5.610784209210636,3.6136277190174257,0.1778542325712729,8.303636475082055,0.17653100879500325,0.30567314085356545,0.34780458148413157,0.6022427422310385,-0.35616752201281715,0.8318808962511394,0.9049205099257888,13.761205457763104,0.7180477951701377,1.3318931267924317,5.074444512550144,7.343536660646627,3.3188835186540064,0.1726940767670366,10.148889025100289,0.13566371245674066,1.4347192834402693,0.08387478162688884,0.8870225089322322,-0.5705863525881957,0.45632337662126515,0.7306160481476806,2.2518336203612352,0.9273780358640669,1.8710568359835638,3.2291919625319103,5.249055003708564,3.27385479978559,0.13881575993366332,7.842323337577496,0.08054610062542489,0.21517054683140924,0.2444286455450312,0.6529657539571007,1.1337247400083643,0.6056852929427092,1.2853740545826065,0.0,0.9222879897341264,1.7445080203899483,0.9226262750091172,5.5072752171998935,5.696619829202474,0.28988546162192197,12.916767850127641,0.27317504652443253,0.28064718860837046,0.3341070734778849,0.34324588595742134,1.1709788081561783,0.6100499524726897,1.320360675596935,0.0,0.9583078041735155,1.9848219867687835,0.4613131375045586,3.5422748804479918,4.232272444020451,0.1351068015360152,9.226262750091172,0.44447242044616697,0.24441335875622258,0.41294807946654727,0.22707826729279512,0.021714638342420236,0.25559848431741355,0.6254024340462899,0.07043398564962082,-0.09032535798474983,0.3990907254138263,0.3681986031793525,1.1337247400083643,1.1709788081561783,pre-void,1
17.985342981735506,15.98697153932045,19.983714424150563,0.39413880914977384,1.0006489441776616,1.0754737143983903,12.009779308593256,0.9659888885020411,4.892286385256369,0.4613131375045586,7.142274921873628,5.465979194297732,0.37307232921141664,12.455454712623082,0.019284366258222038,0.061918146929143436,0.18210724350631266,0.5847090285104739,-0.588975716095571,0.6666175703823672,0.8895343609399138,10.75876063061479,0.8118615570529342,1.4279408705808783,7.381010200072938,7.752714292645834,4.110064478012584,0.2404533006073779,11.532828437613965,0.03826572333270651,0.6900836482808699,0.046107037608073234,0.8314938266646377,-1.003887200305778,0.5137691926437571,1.1277181803303478,1.251018677978464,0.9822088801772823,3.2583376734027936,0.4613131375045586,3.1145107972790633,3.8614422763573812,0.09178277666422029,7.381010200072938,0.025931552366275368,0.07791574629975642,0.10135821024271001,0.3045479299935446,1.5488118529967259,0.906005092656267,1.7943420476325695,0.0,0.9742279728301285,3.1372299356933184,0.4613131375045586,5.199623409772219,5.348742474782451,0.23871411783352486,9.687575887595731,0.03057422422500406,0.24072194105057604,0.05992609643083821,0.4718198619285966,1.4403756049430363,1.615157284852771,2.1641198992033677,0.0,0.98727459658819,4.695035468608094,0.4613131375045586,4.873371316395577,4.32698933394669,0.18830540944870916,8.764949612586614,0.16219081943943414,0.2155742249289167,0.3327620218436683,0.44228714789566465,-0.2161717240361627,-0.29091507984119247,0.6388482206330035,-0.22290021044483552,-0.09070965831770515,0.04695338092184862,0.4785847261636202,1.5488118529967259,1.4403756049430363,void,1
21.98208586656562,19.983714424150563,23.980457308980675,1.0770494048228918,0.34586957949812935,1.1312211041399283,0.0,0.981833991960329,2.4219355421613633,0.4613131375045586,6.025864749542041,5.7948839762139235,0.3207716257888733,10.610202162604848,0.01261099500865374,0.05199716495632907,0.11932876669259572,0.49201173749513527,-0.8961553023896259,0.5882935869387846,1.0719998462846638,3.002444827148314,0.8981748845334138,1.4430671750162019,7.381010200072938,7.322559892181262,4.703922451245764,0.2822614742863983,11.532828437613965,0.06995653674362544,0.581991540900807,0.08912111798044414,0.7414280236645303,-1.6191539048650874,0.37251738623986785,1.6614537521974069,0.0,0.9925468099162464,2.7741226343701495,0.4613131375045586,3.4345815115912024,4.231821828354,0.13910597678293543,7.381010200072938,0.030882230961547477,0.06144003429224513,0.15534996286938751,0.30906792510808623,2.2226368001506094,0.49915837385844103,2.2779976794493764,0.0,0.9881683541158216,2.0204990743798446,0.4613131375045586,5.017639473617059,4.783605056464218,0.20659418441219862,8.764949612586614,0.04650620890336292,0.2142609463964616,0.10876673237532042,0.5011043377801891,0.822194785618729,0.4246422488014635,0.9253784657996922,0.0,0.9569900975358258,2.0453330038316384,1.383939412513676,5.74081179967533,5.546782567628553,0.3146419930706087,10.148889025100289,0.08924234413003661,0.13133123297655952,0.3142084717653858,0.46239693063754667,-0.08128278769548233,0.03643921867281889,0.653217881051008,-0.1033632315656149,0.23256228971547008,0.1008428378613109,0.023053126563287327,2.2226368001506094,0.822194785618729,void,1
25.97882875139573,23.980457308980675,27.977200193810788,-0.15991678803324866,0.5335640584350836,0.5570134500607578,2.2518336203612352,0.9481283762123752,3.683993482231379,0.4613131375045586,2.2981639931550104,3.174263404680356,0.07969636589465415,3.690505100036469,0.16842181964836112,0.07110126902763679,0.284824982170945,0.12024224489089394,-0.2451993208031596,0.7011185910918063,0.742758362926255,13.51100172216741,0.7742821442509855,1.6617431771624764,0.4613131375045586,5.634810644726215,4.674847204192607,0.19736199534737264,10.148889025100289,0.17857498411584977,0.5540832451750044,0.16963115990246905,0.5263323081164866,-0.5457435432545313,0.6245066690283635,0.829363969958252,3.5028522983396995,0.9769251207430993,4.616859012495282,0.4613131375045586,1.5257218378767567,2.8125390424475705,0.05176939048840846,2.306565687522793,0.03897705675019701,0.047252075130354926,0.07362411421642354,0.0892548711067747,1.121903265994307,0.5395661457705613,1.244909058489973,0.0,0.9652958432022788,2.3796235226438562,0.4613131375045586,4.511327969282623,5.0010919865994765,0.24037950568659944,9.226262750091172,0.16169016837500097,0.17174521177121646,0.30917741125580867,0.32840425923642697,1.076394676567856,0.7088017334457932,1.2888077424811586,0.0,0.9776223949066121,3.1260045949361066,0.9226262750091172,2.2008490110470413,2.9303084312357504,0.05739472179795728,4.151818237541027,0.2821586176675425,0.22177584565855535,0.19777727638582684,0.15545235897843063,-0.1394610584887741,-0.20446793021337822,0.682956733289165,0.21488285797251694,0.10844056318400654,0.23748348423538654,0.1612741095180465,1.121903265994307,1.076394676567856,void,1
29.975571636225844,27.977200193810788,31.9739430786409,-0.5276570683350028,0.23835199673573515,0.5789936580929032,1.0008149423827712,0.9532834293732187,1.7521410459080151,0.4613131375045586,6.726200609908355,5.252783476822649,0.2617257755952491,10.148889025100289,0.01611694083306812,0.053494460174622116,0.17761304587085375,0.5895234155936891,0.37295044302350766,0.6803060329210124,0.775827513936027,12.760390515380333,0.7510808609154113,1.4194776534376967,7.381010200072938,7.480243942898752,4.348267693950676,0.2118290598567986,11.532828437613965,0.05172883219386008,0.6986794786982419,0.05682441717689012,0.7675033919515666,0.6090319873857826,0.4127327281083075,0.73570936279947,3.2526485627440063,0.9639258965656108,3.0013196725021367,0.4613131375045586,3.3618444014998365,4.671767216230345,0.12939046019220254,7.842323337577496,0.005360344824245317,0.05379924002847761,0.028380446396926617,0.28484108725944923,1.113101053879401,0.4893018473859743,1.2158989489274017,0.0,0.9543292699694104,1.9916337905383954,0.4613131375045586,6.557828459011293,5.92960980784254,0.35990542576458706,13.378080987632199,0.045470142403531595,0.1807812759225605,0.12359636614664375,0.4913973783738756,0.7971888731082509,0.4500554115427361,0.91545615562216,0.0,0.9611188226726906,2.2630489084367635,0.4613131375045586,4.135998904653201,5.41289788022129,0.2380922124689923,7.842323337577496,0.06707274192296367,0.07695393750143686,0.2260940665351631,0.25940237668494387,-0.28362967712290854,-0.49824389622721255,0.7034596092386483,0.31537285562201084,0.4223276752498958,0.40985102918914174,0.07192967185588076,1.113101053879401,0.7971888731082509,void,1
33.97231452105596,31.9739430786409,35.97068596347101,-0.725006077757259,0.2034771234556325,0.753018427765711,0.0,0.9720311558489535,1.60548007314987,0.4613131375045586,6.739191599583415,4.550163535610486,0.27372260379956265,10.148889025100289,0.010211919199936597,0.06716867028961325,0.10900906604709375,0.7170046954485672,0.49448826187262696,0.7881941933341767,0.9304669405924777,10.75876063061479,0.808381882857073,1.5583312827476188,7.381010200072938,6.680545738458482,4.077846689175515,0.20366630901668903,10.610202162604848,0.19668397807849203,0.9717053955402843,0.14671287635423869,0.7248261650054447,0.7806018164925107,0.5443829402980652,0.9516785074797971,2.0016298847655425,0.97898178920711,3.943513824179634,0.4613131375045586,2.706078008474474,3.6117473580906485,0.10228450066109479,6.458383925063821,0.0508373687696224,0.08354409046626249,0.15522030834624434,0.2550828218794164,1.4316602528057736,0.5374443061614401,1.5292146552035273,0.0,0.9663442566149966,2.0291144607227602,0.4613131375045586,7.021335893544464,6.232226461361393,0.4043457048215262,14.762020400145875,0.06987767220987616,0.1950285000423934,0.16939930481785662,0.4727932583046373,0.8504550987548405,0.4427395771198167,0.958797271661919,0.0,0.957762371454052,2.0178409540351896,0.4613131375045586,4.48118997995569,4.436359549251027,0.20688054456946867,7.842323337577496,0.0930979896593424,0.21177447606628913,0.18680087610995114,0.42492493996554165,-0.3647167561776046,-0.36748479127417366,0.7204689144673482,0.3002350116986676,0.42100421655044357,0.44355293603339563,0.07092871337972553,1.4316602528057736,0.8504550987548405,void,1
37.96905740588607,35.97068596347101,39.967428848301125,-0.619944749612622,0.36664365099608925,0.7202493036358999,2.502037355956928,0.9342761494636875,1.667259241200576,0.4613131375045586,6.398946878450714,5.332947480766647,0.3057911461114922,10.610202162604848,0.013879753254110835,0.056935908692339804,0.13195387790303686,0.5412858432236413,0.4674649524197059,0.891778438111781,1.0068725164696102,12.009779308593256,0.7954505237981994,1.5601547663072726,0.4613131375045586,6.114889146693238,4.44600826754581,0.1754617554880825,10.610202162604848,0.10516915301806035,0.782672003215027,0.08687396765164918,0.6465186828829682,0.725476923246708,0.5963357603367165,0.9391129352851442,3.002444827148314,0.9679938318727989,3.50414072303357,0.4613131375045586,1.791805354152499,3.132604521306785,0.05602381540767647,3.690505100036469,0.034189095078005834,0.06874895263517285,0.06768158526220451,0.1360971411746447,1.3791934246739557,0.7157582876682944,1.5538611356970493,0.0,0.9563059433111317,2.199999176133274,0.4613131375045586,4.869513640483058,4.9554033197608,0.21707179327499723,8.764949612586614,0.10775146096993185,0.2719552808244349,0.16609086727647654,0.4191988493330281,1.0136158845880612,0.7368489280545,1.2531414542118953,0.0,0.9503227730907764,2.1607060095394526,0.9226262750091172,3.754294593303813,4.590115573434777,0.16071032630691046,8.764949612586614,0.0788426487015045,0.13112169245582472,0.16385903126877477,0.27251080294723357,-0.08672132525879503,-0.19071956711716245,0.7321657269377231,0.05737883543608722,0.07543795354559099,0.27675822126866967,0.41262589224097435,1.3791934246739557,1.0136158845880612,void,1
