,Model,Fold,Accuracy,Precision_Macro,Recall_Macro,F1_Macro,Precision_Weighted,Recall_Weighted,F1_Weighted,Precision_Positive,Recall_Positive,F1_Positive,Precision_Negative,Recall_Negative,F1_Negative,Best_Params,HP_n_estimators,HP_max_depth,HP_min_samples_split,HP_min_samples_leaf,HP_max_features,HP_bootstrap,HP_learning_rate,HP_subsample,HP_colsample_bytree,HP_min_child_weight,HP_gamma,HP_reg_alpha,HP_reg_lambda,HP_criterion,HP_splitter
0,RF,1,0.7822,0.7709,0.7672,0.7689,0.781,0.7822,0.7815,0.7262,0.7011,0.7135,0.8156,0.8333,0.8244,"{'n_estimators': 85, 'max_depth': 5, 'min_samples_split': 11, 'min_samples_leaf': 3, 'max_features': None, 'bootstrap': True}",85.0,5.0,11.0,3.0,,True,,,,,,,,,
1,RF,2,0.587,0.5474,0.5426,0.5414,0.5716,0.587,0.576,0.4464,0.3571,0.3968,0.6484,0.7281,0.686,"{'n_estimators': 142, 'max_depth': 7, 'min_samples_split': 14, 'min_samples_leaf': 3, 'max_features': 'log2', 'bootstrap': True}",142.0,7.0,14.0,3.0,log2,True,,,,,,,,,
2,RF,3,0.725,0.7163,0.7234,0.7179,0.7331,0.725,0.7272,0.6355,0.7158,0.6733,0.797,0.731,0.7626,"{'n_estimators': 77, 'max_depth': 3, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True}",77.0,3.0,4.0,2.0,sqrt,True,,,,,,,,,
3,RF,4,0.75,0.7614,0.7423,0.7426,0.7588,0.75,0.7453,0.8025,0.619,0.6989,0.7203,0.8655,0.7863,"{'n_estimators': 369, 'max_depth': 3, 'min_samples_split': 20, 'min_samples_leaf': 9, 'max_features': 'sqrt', 'bootstrap': False}",369.0,3.0,20.0,9.0,sqrt,False,,,,,,,,,
4,RF,5,0.6655,0.6606,0.6628,0.6611,0.6688,0.6655,0.6666,0.6032,0.6441,0.623,0.7181,0.6815,0.6993,"{'n_estimators': 455, 'max_depth': 3, 'min_samples_split': 13, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': False}",455.0,3.0,13.0,4.0,sqrt,False,,,,,,,,,
5,XGB,1,0.7289,0.7363,0.677,0.6825,0.7332,0.7289,0.71,0.75,0.4483,0.5612,0.7225,0.9058,0.8039,"{'n_estimators': 255, 'max_depth': 7, 'learning_rate': 0.13102429503540533, 'subsample': 0.6378636106676994, 'colsample_bytree': 0.7899857023931112, 'min_child_weight': 2, 'gamma': 1.0701754259499836, 'reg_alpha': 1.4280808431106862, 'reg_lambda': 0.15119000388643364}",255.0,7.0,,,,,0.13102429503540533,0.6378636106676994,0.7899857023931112,2.0,1.0701754259499836,1.4280808431106862,0.15119000388643364,,
6,XGB,2,0.6304,0.5999,0.5915,0.5927,0.6197,0.6304,0.6224,0.5172,0.4286,0.4688,0.6825,0.7544,0.7167,"{'n_estimators': 472, 'max_depth': 10, 'learning_rate': 0.012760440114602511, 'subsample': 0.7079831532336376, 'colsample_bytree': 0.692907634161448, 'min_child_weight': 9, 'gamma': 4.467508854122687, 'reg_alpha': 1.3757398889626218, 'reg_lambda': 1.24743573065857}",472.0,10.0,,,,,0.012760440114602511,0.7079831532336376,0.692907634161448,9.0,4.467508854122687,1.3757398889626218,1.24743573065857,,
7,XGB,3,0.7292,0.7185,0.7232,0.7202,0.7333,0.7292,0.7306,0.6471,0.6947,0.6701,0.7899,0.7517,0.7703,"{'n_estimators': 281, 'max_depth': 8, 'learning_rate': 0.011711509955524094, 'subsample': 0.8430179407605753, 'colsample_bytree': 0.6682096494749166, 'min_child_weight': 1, 'gamma': 4.7444276862666666, 'reg_alpha': 1.9312640661491187, 'reg_lambda': 1.6167946962329223}",281.0,8.0,,,,,0.011711509955524094,0.8430179407605753,0.6682096494749166,1.0,4.7444276862666666,1.9312640661491187,1.6167946962329223,,
8,XGB,4,0.7321,0.7402,0.7249,0.725,0.7382,0.7321,0.7278,0.7711,0.6095,0.6809,0.7092,0.8403,0.7692,"{'n_estimators': 92, 'max_depth': 3, 'learning_rate': 0.020626112753573914, 'subsample': 0.9556507914974237, 'colsample_bytree': 0.9700349154403322, 'min_child_weight': 3, 'gamma': 4.787916536971173, 'reg_alpha': 1.014800649584465, 'reg_lambda': 1.5169671153739943}",92.0,3.0,,,,,0.020626112753573914,0.9556507914974237,0.9700349154403322,3.0,4.787916536971173,1.014800649584465,1.5169671153739943,,
9,XGB,5,0.6764,0.6708,0.6724,0.6713,0.6783,0.6764,0.6771,0.6179,0.6441,0.6307,0.7237,0.7006,0.712,"{'n_estimators': 296, 'max_depth': 9, 'learning_rate': 0.09448858344160434, 'subsample': 0.8400436450707932, 'colsample_bytree': 0.6271422062258899, 'min_child_weight': 1, 'gamma': 4.733148171976474, 'reg_alpha': 1.4918437100130293, 'reg_lambda': 1.6641812089168282}",296.0,9.0,,,,,0.09448858344160434,0.8400436450707932,0.6271422062258899,1.0,4.733148171976474,1.4918437100130293,1.6641812089168282,,
10,DT,1,0.7289,0.7231,0.7344,0.7233,0.7459,0.7289,0.7322,0.6226,0.7586,0.6839,0.8235,0.7101,0.7626,"{'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'log2', 'splitter': 'random'}",,1.0,9.0,2.0,log2,,,,,,,,,gini,random
